土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index
臺北市大安區復興南路一段７９巷２號十一樓之１,9450000.0,288462.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04465998,121.54496,光武里,4.08,商,,,1120118,土地3建物1車位0,十一層,11,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850708,32.76,1,1,1,有,有,,陽台外推；其他增建；,RPUNMLSJKHIGFFA18DA,18.98,0.0,4.22,有,,2023-01-18,652,14.20960745,13.72891874,14.91927829,0.02206432739,43.08192534,63000030010.0,0.1828259173,0.6106167057,81.96,35804.41,64.15180611,43.14128943,0,0,0,0,0,2,0,0,0,5,47,139,0,17,1,1,0,2,0,47,"c(121.54495996495, 25.0446599838532)",臺北捷運忠孝敦化站_BL16,778.3185747,2968.729333,2842.558533,27,1
臺北市大安區復興南路一段８９號八樓之２,12354000.0,347218.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04413,121.54407,光武里,3.84,商,,,1120103,土地1建物1車位0,八層,8,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760302,35.58,2,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQJJHIGFFA47DA,28.39,0.61,1.26,有,,2023-01-03,653,15.66553048,14.13725074,16.92061736,0.7583017421,34.23901537,63000030010.0,0.1828259173,0.6106167057,81.96,35804.41,64.15180611,43.14128943,0,0,0,0,0,0,0,0,0,5,49,140,0,17,0,1,1,2,0,50,"c(121.544069974471, 25.0441299961154)",臺北捷運忠孝敦化站_BL16,833.9181743,2886.512147,2761.122553,36,1
臺北市大安區復興南路二段１５７號八樓之６,21710000.0,109095.0,0.0,3500000.0,63000,大安區,房地(土地+建物)+車位,25.02812002,121.54369,群賢里,17.24,商,,,1120206,土地7建物1車位1,八層,8,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,681212,199.0,3,2,2,無,有,升降平面,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLJLHIGFFA67DA,168.04,0.0,5.8,有,,2023-02-06,654,17.52407639,15.14427221,21.43983404,15.03490732,53.34612455,63000030036.0,0.1913453651,0.6449958983,82.49,37642.71,61.76206171,44.74078512,0,0,0,0,1,2,0,0,0,0,36,83,0,12,1,1,0,1,3,36,"c(121.5436900228, 25.0281200162266)",臺北捷運科技大樓站_BR08,224.8665258,3548.573418,3457.192989,44,1
臺北市大安區復興南路二段１６０巷１７弄３號,25000000.0,235250.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02809001,121.54213,龍陣里,40.83,都市：其他:道路用地(公共設施用地)。60/7/13,,,1120103,土地3建物1車位0,一層，露台,1,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630424,106.27,2,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLOJKHIGFFA27DA,106.27,0.0,0.0,無,,2023-01-03,655,15.56074512,14.02697624,16.79733847,1.266326279,35.23872826,63000030026.0,0.1993311037,0.6387959866,85.98,37248.97,59.56521736,43.71980674,0,0,0,0,1,2,0,0,0,0,31,64,0,10,1,1,0,1,3,31,"c(121.542129982981, 25.0280900090132)",臺北捷運科技大樓站_BR08,270.6156469,3426.713346,3338.090105,49,1
臺北市大安區復興南路二段５５號十五樓之１,15500000.0,414549.0,0.0,0.0,63000,大安區,房地(土地+建物),25.03106001,121.54376,住安里,3.25,商,,,1120103,土地1建物1車位0,十五層,15,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090803,37.39,1,1,1,有,有,,陽台外推；,RPQPMLKMJHIGFFA37DA,19.04,0.43,3.29,有,231.0,2023-01-03,658,15.53068902,14.00318143,16.75359459,1.318803364,35.09355407,63000030029.0,0.1604400642,0.5493926198,81.53,35330.02,51.5286624,36.78343948,0,0,0,0,0,2,0,0,0,0,24,103,0,9,1,1,0,2,1,24,"c(121.543760011691, 25.0310600106749)",臺北捷運大安站_BR09_R05,283.7330103,3367.264177,3268.912893,3,1
臺北市大安區忠孝東路三段２１２號十三樓之１,32500000.0,272012.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04143999,121.53988,義村里,21.89,商,,,1120109,土地2建物1車位0,十三層,13,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760423,119.48,3,2,2,有,有,,陽台外推；,RPPOMLTJKHIGFFA87DA,76.33,0.0,9.86,有,,2023-01-09,661,20.39897117,17.79858457,24.40047181,3.68222164,72.75782531,63000030006.0,0.1885331659,0.6172839506,85.56,20426.79,57.60903669,47.06620645,0,0,0,0,1,0,2,0,0,3,31,75,0,8,1,1,1,1,0,32,"c(121.539880028712, 25.0414399919293)",臺北捷運忠孝新生站_BL14_O07,682.1562779,2530.511384,2411.228473,36,1
臺北市大安區忠孝東路四段１０１巷３０號三樓,29000000.0,274882.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04286999,121.54802,光武里,15.06,商,,,1120105,土地1建物1車位0,三層,3,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680126,105.5,3,2,2,有,有,,管理費每個月1200元,RPQNMLSKKHIGFFA97EA,91.2,0.0,14.3,有,,2023-01-05,667,19.07948686,17.41259358,21.35312595,0.6456773685,33.78965582,63000030010.0,0.1828259173,0.6106167057,81.96,35804.41,64.15180611,43.14128943,1,0,0,0,0,0,0,0,0,3,48,191,0,11,0,2,0,1,0,48,"c(121.548020030161, 25.0428699865206)",臺北捷運忠孝敦化站_BL16,412.8553945,3129.207822,3176.551053,44,1
臺北市大安區忠孝東路四段１１２號十二樓之２,17000000.0,372807.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04135001,121.54684,仁愛里,5.02,商,,,1120205,土地1建物1車位0,十二層，陽臺,12,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,640901,45.6,2,1,1,有,有,,陽台外推；,RPPNMLQJLHIGFFA57DA,40.13,0.0,0.0,有,126.0,2023-02-05,668,18.46853589,16.42947829,20.69842374,16.58224114,36.74228983,63000030005.0,0.1893463596,0.6550360549,81.9,23224.26,73.10271794,49.8058595,1,0,0,0,0,0,0,0,0,5,52,221,0,15,1,2,0,1,0,52,"c(121.546840025832, 25.0413500121987)",臺北捷運忠孝敦化站_BL16,491.5304937,3215.032041,3092.951079,48,1
臺北市大安區忠孝東路四段２０５巷７弄８號十一樓,51680000.0,347288.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04194999,121.55246,建安里,14.58,商,,,1120114,土地1建物1車位0,十一層,11,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660713,148.81,3,2,2,有,有,,,RPPNMLNJLHIGFFA27DA,123.22,0.0,18.39,有,,2023-01-14,671,23.56651676,20.17812054,27.84050728,4.74599874,49.05704907,63000030049.0,0.1984302183,0.6438557763,77.5,30885.41,61.28357166,39.93721659,2,0,0,0,0,0,0,0,0,2,69,213,0,13,0,1,0,2,0,69,"c(121.552460008092, 25.041949988828)",臺北捷運忠孝敦化站_BL16,107.5607716,2722.838333,3635.413791,46,1
臺北市大安區忠孝東路四段２３３號七樓之１３,11880000.0,284415.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04163001,121.55358,車層里,4.49,商,,,1120215,土地1建物1車位0,七層,7,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711215,41.77,1,1,1,有,有,,,RPUNMLMJLHIGFFA67DA,30.1,0.0,3.38,有,,2023-02-15,672,12.39405447,11.47841163,13.24279352,0.0,37.73840243,63000030055.0,0.1963144039,0.6487401279,82.69,48822.78,65.94972065,45.47486032,2,0,0,0,0,0,0,0,0,1,66,185,0,11,0,1,0,2,0,66,"c(121.553579997995, 25.0416300096743)",臺北捷運忠孝敦化站_BL16,193.1012256,2626.197272,3752.911848,41,1
臺北市大安區忠孝東路四段７６號四樓之９,13400000.0,309255.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04137,121.54576,仁愛里,3.62,商,,,1120129,土地1建物1車位0,四層,4,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660118,43.33,1,1,1,有,有,,陽台外推；其他增建；,RPROMLQJKHIGFFA77DA,29.89,0.0,6.41,有,265.0,2023-01-29,673,13.24234836,11.08710578,16.24293178,0.0,53.43027142,63000030005.0,0.1893463596,0.6550360549,81.9,23224.26,73.10271794,49.8058595,0,0,0,0,0,0,0,0,0,5,51,212,0,15,1,1,0,2,0,51,"c(121.545760017608, 25.0413700030378)",臺北捷運忠孝敦化站_BL16,600.5365778,3108.143366,2986.381785,46,1
臺北市大安區敦化南路一段１３８號十二樓之６,88180000.0,461352.0,32.28,4500000.0,63000,大安區,房地(土地+建物)+車位,25.04459403,121.5486067,光武里,13.57,住,,,1120208,土地2建物1車位1,十二層,12,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090909,213.66,3,2,2,有,有,坡道平面,,RPSNMLOLKHIGFFA77DA,108.29,5.83,7.06,有,,2023-02-08,674,19.00953093,17.35673883,20.94617244,0.0,29.93596602,63000030010.0,0.1828259173,0.6106167057,81.96,35804.41,64.15180611,43.14128943,1,0,0,0,0,0,0,0,0,3,52,148,0,16,1,2,0,1,0,52,"c(121.548606721393, 25.044594030325)",臺北捷運忠孝敦化站_BL16,484.1946867,3033.565297,3209.056902,3,1
臺北市大安區敦化南路一段１７７巷３０號二樓之２,15800000.0,355856.0,0.0,0.0,63000,大安區,房地(土地+建物),25.04294999,121.55058,建安里,7.01,住,,,1120107,土地1建物1車位0,二層,2,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970219,44.4,1,1,1,有,有,,陽台外推；其他增建；,RPSNMLLMJHIGFFA47DA,25.08,1.66,2.49,有,307.0,2023-01-07,675,17.68954927,16.98621973,19.60329068,0.0,66.82178298,63000030049.0,0.1984302183,0.6438557763,77.5,30885.41,61.28357166,39.93721659,1,0,0,0,0,0,0,0,0,2,58,195,0,15,0,1,0,3,0,58,"c(121.550580031029, 25.0429499917864)",臺北捷運忠孝敦化站_BL16,219.1891451,2875.910747,3430.137861,15,1
臺北市大安區敦化南路一段２５２巷１９號三樓,26500000.0,313603.0,25.99,2500000.0,63000,大安區,房地(土地+建物)+車位,25.03989998,121.54704,仁愛里,15.12,住,,,1120120,土地1建物1車位1,三層,3,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821028,102.52,2,1,1,有,有,升降平面,車位編號：２號。,RPRNMLQKKHIGFFA77DA,77.69,2.99,0.0,有,,2023-01-20,677,15.72539933,14.48111321,17.62745369,0.0,54.51111215,63000030005.0,0.1893463596,0.6550360549,81.9,23224.26,73.10271794,49.8058595,0,0,0,0,0,0,0,0,0,4,52,229,0,16,1,2,0,0,0,52,"c(121.547040018042, 25.0398999848589)",臺北捷運忠孝敦化站_BL16,494.7431337,3272.484184,3152.63835,30,1
臺北市大安區樂業街１０８巷７號五樓,4480000.0,45043.0,0.0,0.0,63000,大安區,建物,25.02082001,121.55149,芳和里,0.0,,,,1120115,土地0建物1車位0,五層,5,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700313,99.46,3,1,1,有,無,,地上權房屋；,RPUNMLKMJHIGFFA57DA,69.06,0.0,12.09,無,,2023-01-15,681,14.65974046,11.63840882,18.9606557,1.511915085,31.13400573,63000030044.0,0.1537525355,0.5322515213,89.73,19922.5,50.74829931,34.99319727,0,0,0,0,0,0,0,0,0,0,30,51,0,14,2,1,2,1,2,32,"c(121.551489970438, 25.0208200072035)",臺北捷運六張犁站_BR07,348.301362,4144.417771,4579.38582,42,1
臺北市大安區永康街３７巷３２號二樓,31250000.0,293896.0,0.0,0.0,63000,大安區,房地(土地+建物),25.03088001,121.53093,福住里,30.8,住,,,1120107,土地1建物1車位0,二層,2,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730327,106.33,3,2,2,有,無,,陽台外推；其他增建；,RPPPMLLMJHIGFFA37DA,93.01,0.0,13.32,無,,2023-01-07,682,17.97153295,17.23146619,19.81560929,0.0,66.96731636,63000030017.0,0.2519275251,0.6935235158,83.99,44033.47,64.32942375,29.95920448,0,0,0,0,0,1,1,0,0,0,25,48,0,6,1,2,0,3,0,25,"c(121.530930000139, 25.0308800093042)",臺北捷運大安森林公園站_R06,639.2033842,2399.517677,2332.218357,39,1
臺北市大安區永康街７巷６號四樓之１,37800000.0,305578.0,0.0,0.0,63000,大安區,房地(土地+建物),25.03303998,121.5306,福住里,23.84,住,,,1120102,土地2建物1車位0,四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690812,123.7,3,2,2,有,無,,陽台外推；其他增建；,RPPPMLPKKHIGFFA67DA,90.57,0.0,16.22,有,,2023-01-02,683,18.53868588,16.50373597,20.40094122,2.197205243,33.79522127,63000030017.0,0.2519275251,0.6935235158,83.99,44033.47,64.32942375,29.95920448,0,0,0,0,0,1,1,0,0,0,29,63,0,9,0,1,0,2,0,29,"c(121.530600004611, 25.033039983843)",臺北捷運大安森林公園站_R06,610.5138146,2198.097622,2124.600584,43,1
臺北市大安區浦城街６巷２４號五樓,14760000.0,324752.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02411261,121.525718,古莊里,11.88,住,,,1120113,土地1建物1車位0,五層,5,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961219,45.45,2,1,1,有,有,,夾層；其他增建；,RPOQMLOKKHIGFFA57DA,26.92,0.0,5.09,有,320.0,2023-01-13,684,23.60977813,19.3250969,28.4618367,0.0,73.13801943,63000030014.0,0.2514592207,0.6887521691,84.11,33657.62,59.37633489,33.61811191,0,0,0,0,1,0,1,0,0,0,24,76,0,6,0,2,1,2,1,25,"c(121.525717990451, 25.0241126081074)",臺北捷運古亭站_G09_O05,286.9427476,2761.072172,2754.196975,16,1
臺北市大安區溫州街７４巷４弄２號七樓之３,27000000.0,220103.0,0.0,0.0,63000,大安區,房地(土地+建物),25.01985001,121.53241,大學里,19.77,住,,,1120114,土地1建物1車位0,七層,7,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680417,122.67,2,2,2,有,有,,,RPTNMLMJKHIGFFA47DA,61.91,0.0,28.05,有,287.0,2023-01-14,685,24.37972201,21.11976484,28.14217872,2.110063621,48.0993857,63000030043.0,0.2686935086,0.6967953985,87.43,43836.33,62.86993768,38.2982866,0,0,0,0,1,0,0,0,0,0,33,51,0,7,0,0,0,1,1,33,"c(121.532409992783, 25.0198500114585)",臺北捷運台電大樓站_G08,458.1382029,3497.999441,3452.408311,44,1
臺北市大安區潮州街８４號七樓之２,16430000.0,376489.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02906998,121.52455,錦華里,9.69,住,,,1120107,土地1建物1車位0,七層,7,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980120,43.64,1,1,1,有,有,,夾層；其他增建；,RPOOMLTJKHIGFFA77DA,13.2,9.37,3.41,有,,2023-01-07,686,18.0022871,17.24711333,19.83875214,0.0,67.15489032,63000030021.0,0.2680965147,0.7083934832,89.42,57184.73,66.24897846,29.36529555,0,0,0,0,1,0,1,0,0,0,24,63,0,1,0,2,0,3,0,24,"c(121.524550030718, 25.029069979223)",臺北捷運古亭站_G09_O05,415.8210942,2230.150252,2197.175394,14,1
臺北市大安區瑞安街２０６號七樓,22500000.0,282026.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02806,121.54062,龍陣里,11.36,住,,,1120207,土地1建物1車位0,七層,7,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670417,79.78,3,2,1,有,無,,頂樓加蓋；其他增建；,RPTNMLMLKHIGFFA67DA,66.03,0.0,6.05,有,,2023-02-07,687,18.56034006,17.13016046,21.08908086,0.1871994088,55.47467981,63000030026.0,0.1993311037,0.6387959866,85.98,37248.97,59.56521736,43.71980674,0,0,0,0,0,2,1,0,0,0,29,60,0,7,0,0,0,1,3,29,"c(121.540619983124, 25.0280600017999)",臺北捷運科技大樓站_BR08,377.3116765,3311.692717,3226.012997,45,1
臺北市大安區瑞安街２０８巷３９號五樓之１,16970000.0,332797.0,11.29,2500000.0,63000,大安區,房地(土地+建物)+車位,25.02973999,121.54067,龍圖里,8.54,住,,,1120113,土地1建物1車位1,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,54.77,2,1,1,有,有,塔式車位,塔式車位位於地下第二層陽台外推；其他增建；,RPPOMLRJKHIGFFA67DA,21.39,2.75,2.84,有,348.0,2023-01-13,688,22.75470831,18.76593244,27.79325192,0.0,74.85066038,63000030022.0,0.2192771084,0.6535283993,84.82,29522.39,60.19321277,40.22789199,0,0,0,0,0,2,1,0,0,0,28,78,0,5,1,0,0,1,4,28,"c(121.540670023086, 25.0297399866533)",臺北捷運大安站_BR09_R05,428.9972572,3197.650408,3107.639277,8,1
臺北市大安區瑞安街２０８巷３９號四樓之５,24080000.0,341215.0,11.29,2000000.0,63000,大安區,房地(土地+建物)+車位,25.02973999,121.54067,龍圖里,12.55,住,,,1120106,土地1建物1車位1,四層,4,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,76.0,2,1,1,有,有,塔式車位,塔式車位位於地下二層。陽台外推；,RPVOMLRKJHIGFFA28DA,25.8,2.22,12.02,有,,2023-01-06,689,18.07567522,17.57136183,18.95101473,2.940937756,36.37344064,63000030022.0,0.2192771084,0.6535283993,84.82,29522.39,60.19321277,40.22789199,0,0,0,0,0,2,1,0,0,0,28,78,0,5,1,0,0,1,4,28,"c(121.540670023086, 25.0297399866533)",臺北捷運大安站_BR09_R05,428.9972572,3197.650408,3107.639277,8,1
臺北市大安區瑞安街２４４巷４７號三樓,25000000.0,221533.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02802002,121.5386,龍生里,40.75,住,,,1120118,土地1建物1車位0,三層，陽臺,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600624,112.85,2,2,2,有,無,,陽台外推；,RPROMLLLKHIGFFA47DA,112.85,0.0,0.0,無,,2023-01-18,691,14.09168266,13.51844662,14.68885268,0.1733162399,44.80838452,63000030028.0,0.2419642857,0.675,88.04,54547.93,61.37115838,31.20567375,0,0,0,0,0,0,2,0,0,0,28,53,0,6,0,0,0,0,3,28,"c(121.538600028278, 25.0280200201217)",臺北捷運科技大樓站_BR08,554.5342268,3162.763233,3081.491166,52,1
臺北市大安區瑞安街２７６巷２號六樓,53800000.0,243032.0,0.0,0.0,63000,大安區,房地(土地+建物)+車位,25.02612001,121.53884,龍生里,48.27,住,,,1120131,土地1建物1車位1,六層,6,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790424,221.37,4,2,2,有,有,坡道平面,陽台外推；其他增建；,RPRNMLNJLHIGFFA47DA,169.18,16.21,11.79,有,,2023-01-31,692,16.62472867,11.76723148,23.47624241,0.0,54.23513442,63000030028.0,0.2419642857,0.675,88.04,54547.93,61.37115838,31.20567375,0,0,0,0,0,0,1,0,0,0,34,60,0,6,0,0,0,1,3,34,"c(121.538840002166, 25.0261200103099)",臺北捷運科技大樓站_BR08,487.4661871,3327.03435,3249.973874,33,1
臺北市大安區羅斯福路三段２８３巷１９弄１２號,48000000.0,355661.0,0.0,0.0,63000,大安區,房地(土地+建物),25.01956,121.53107,大學里,77.0,住,,,1120102,土地2建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570620,134.96,4,2,2,有,無,,其他增建；,RPWPMLOKKHIGFFA28DA,134.96,0.0,0.0,無,,2023-01-02,693,18.66537849,16.52614929,20.52988464,2.303735348,33.82817639,63000030043.0,0.2686935086,0.6967953985,87.43,43836.33,62.86993768,38.2982866,0,0,0,0,1,0,0,0,0,0,35,57,0,7,1,0,0,1,1,35,"c(121.531069977922, 25.0195599976087)",臺北捷運台電大樓站_G08,335.1252542,3460.350997,3422.775872,55,1
臺北市大安區羅斯福路二段４１號八樓之２,24000000.0,263823.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02761002,121.52227,錦華里,7.74,商,,,1120202,土地4建物1車位0,八層,8,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700803,90.97,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQKKHIGFFA97DA,70.49,0.0,12.03,有,32.0,2023-02-02,694,17.49800229,16.36474839,18.66401182,0.0,63.82829909,63000030021.0,0.2680965147,0.7083934832,89.42,57184.73,66.24897846,29.36529555,0,1,0,0,0,0,0,0,0,0,28,77,0,6,1,1,0,4,1,28,"c(121.522269985416, 25.0276100193279)",臺北捷運古亭站_G09_O05,257.2177163,2302.841767,2285.098385,42,1
臺北市大安區通化街１９０巷１號二樓之３,2600000.0,189920.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02635998,121.55275,法治里,3.35,住,,,1120103,土地1建物1車位0,二層,2,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860130,13.69,1,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKJHIGFFA96DA,7.22,0.56,1.96,有,170.0,2023-01-03,696,15.24019195,13.78271497,16.32549316,2.080748329,35.40009149,63000030034.0,0.1906856404,0.6131953428,86.35,38757.3,53.90173408,36.41618496,1,1,0,0,0,0,1,0,0,1,41,56,0,13,1,2,1,0,2,42,"c(121.552750021942, 25.0263599841978)",臺北捷運六張犁站_BR07,293.7026842,3608.696022,4312.594194,26,1
臺北市大安區通化街１９０巷１號二樓之６,2580000.0,234759.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02635998,121.55275,法治里,2.68,住,,,1120103,土地1建物1車位0,二層,2,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860130,10.99,1,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLMKJHIGFFA27EA,5.72,0.0,1.96,有,167.0,2023-01-03,697,15.24019195,13.78271497,16.32549316,2.080748329,35.40009149,63000030034.0,0.1906856404,0.6131953428,86.35,38757.3,53.90173408,36.41618496,1,1,0,0,0,0,1,0,0,1,41,56,0,13,1,2,1,0,2,42,"c(121.552750021942, 25.0263599841978)",臺北捷運六張犁站_BR07,293.7026842,3608.696022,4312.594194,26,1
臺北市大安區通安街１０８巷４號三樓,36600000.0,241728.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02949,121.55279,通安里,37.29,住,,,1120106,土地1建物1車位0,三層,3,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881214,151.41,3,2,2,有,有,,其他增建；,RPRNMLMKJHIGFFA27DA,71.49,0.0,8.05,有,,2023-01-06,699,17.88566587,17.31477559,18.91216098,2.187855349,36.20520907,63000030032.0,0.1446272164,0.5283059175,88.15,43414.09,51.01920235,36.21861151,1,1,0,0,0,1,2,0,0,1,45,74,0,14,1,1,0,2,0,45,"c(121.55279000362, 25.0294899963911)",臺北捷運信義安和站_R04,405.4660529,3371.492586,4136.515067,24,1
臺北市大安區金山南路二段１３２巷２０號四樓之５,11100000.0,370618.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02976999,121.52531,錦泰里,8.61,住,,,1120107,土地1建物1車位0,四層,4,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870331,29.95,1,1,1,有,有,,,RPQNMLLLKHIGFFA27DA,19.13,0.0,0.0,有,368.0,2023-01-07,700,17.997773,17.24230111,19.83953109,0.0,67.07929825,63000030020.0,0.2763787058,0.7022633089,95.0,27865.06,67.58383488,31.47033533,0,0,0,0,1,1,1,0,0,0,22,61,0,2,0,1,0,2,0,22,"c(121.525310017879, 25.0297699938667)",臺北捷運古亭站_G09_O05,515.2600317,2192.11691,2153.388933,25,1
臺北市大安區金山南路二段１３８號十七樓之３,3500000.0,72225.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02950999,121.52625,錦安里,5.22,住,,,1120110,土地1建物1車位0,十七層,17,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740225,48.46,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；其他增建；未登記建物；,RPPNMLNKJHIGFFA17DA,34.67,0.0,6.34,有,384.0,2023-01-10,701,19.72434663,17.60302737,22.81602121,2.711133839,34.58767911,63000030016.0,0.2579176564,0.7026920032,87.91,39323.14,65.71278549,30.48044105,0,0,0,0,1,1,1,0,0,0,21,55,0,4,0,2,0,2,0,21,"c(121.526249964501, 25.0295099872302)",臺北捷運古亭站_G09_O05,535.0775234,2261.037606,2218.220941,38,1
臺北市大安區金山南路二段１８５巷３號,30000000.0,252186.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02847,121.52668,錦安里,48.5,住,,,1120116,土地2建物1車位0,一層，車庫,1,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600422,118.96,3,2,1,有,無,,受債權債務關係影響或債務抵償；,RPRNMLQJKHIGFFA67DA,118.96,0.0,0.0,無,,2023-01-16,702,12.98019672,12.64408048,13.5481788,0.0,29.08888796,63000030016.0,0.2579176564,0.7026920032,87.91,39323.14,65.71278549,30.48044105,0,0,0,0,1,1,1,0,0,0,22,64,0,3,1,3,0,2,0,22,"c(121.526680039953, 25.0284700025937)",臺北捷運古亭站_G09_O05,473.9521593,2383.160123,2340.995574,52,1
臺北市大安區龍泉街６９號六樓,33000000.0,318564.0,0.0,0.0,63000,大安區,房地(土地+建物),25.02282001,121.52935,古風里,25.36,住,,,1120119,土地1建物1車位0,六層,6,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000825,103.59,3,1,1,有,有,,,RPPNMLRKKHIGFFA77EA,42.85,6.5,17.48,有,,2023-01-19,703,17.01733707,14.14476414,19.17904269,0.0,61.47360313,63000030013.0,0.2483240223,0.6773743017,89.54,38905.72,64.51229181,39.37351307,0,0,0,0,1,0,1,0,0,0,27,57,0,7,1,3,0,0,1,27,"c(121.52935001139, 25.0228200131202)",臺北捷運台電大樓站_G08,286.9898128,3062.979052,3022.20865,12,1
