土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市松山區民生東路五段１７０號,30200000,251164,0,0,63000,松山區,房地(土地+建物),25.05830602,121.562775,三民里,14.7,商,NA,NA,1130208,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680521,120.24,3,2,2,有,有,NA,陽台外推；,RPQOMLLJLHJGFDA17DA,93.38,0,10.26,有,59,2024/2/8,924,13.33970631,12.57078613,14.31614148,14.54833267,34.44876359,1,0,0,0,0,0,1,0,0,0,34,52,0,17,1,1,1,0,0,35,"c(306780.261091713, 2772353.77790683)",臺北捷運南京三民站_G18,770.9272284,1857.427231,4525.974174,45
臺北市松山區民生東路五段２０２號,7500000,254237,0,0,63000,松山區,房地(土地+建物),25.058419,121.564395,富泰里,1.86,商,NA,NA,1130104,土地1建物1車位0,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780629,29.5,1,0,1,有,有,NA,其他增建；,RPUNMLTKJHJGFDA18DA,20.65,0,3.17,有,NA,2024/1/4,925,16.14322212,13.47090718,17.58466667,0,68.26591481,1,0,0,0,0,0,1,0,0,0,39,52,0,15,1,1,1,0,0,40,"c(306943.656535981, 2772366.97412303)",臺北捷運南京三民站_G18,757.4232932,1729.74316,4365.181062,35
臺北市松山區民生東路四段８０巷１１弄３號,34800000,266769,0,0,63000,松山區,房地(土地+建物),25.05675398,121.553297,東昌里,27.5,都市：其他:住宅用地(民生社區特定專用區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,NA,NA,1130104,土地2建物1車位0,四層，陽臺,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,651130,130.45,3,2,1,有,有,NA,其他增建：前陽台。其他增建；,RPQNMLSJJHJGFDA57DA,113.9,0,0,有,NA,2024/1/4,926,16.13862751,13.48748814,17.51903283,0,67.19936304,0,1,0,0,0,0,0,0,0,0,28,25,0,5,1,2,0,1,1,28,"c(305824.677175704, 2772177.92027951)",臺北捷運台北小巨蛋站_G17,617.0605032,2651.861074,3799.666958,48
臺北市松山區饒河街１９６號,18700000,182475,0,0,63000,松山區,房地(土地+建物),25.050738,121.576855,慈祐里,63.39,商,NA,NA,1130104,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650818,102.48,0,0,1,有,無,NA,其他增建；,RPTOMLTLJHJGFDA28DA,102.48,0,0,無,NA,2024/1/4,928,16.10052277,13.44602738,17.54145455,0,68.81770737,0,0,0,0,0,0,0,0,0,2,28,21,0,6,1,1,1,5,0,29,"c(308204.444862281, 2771521.48074366)",臺北捷運松山站_G19,106.2038852,219.4876294,3090.994147,48
臺北市松山區饒河街６１巷１２弄１８號,16800000,168101,0,0,63000,松山區,房地(土地+建物),25.05041701,121.572453,慈祐里,28,商,NA,NA,1130125,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691008,99.94,4,0,4,有,無,NA,NA,RPTNMLKMJHJGFDA37DA,91.53,3.72,4.69,無,326,2024/1/25,929,11.4957484,9.988636956,12.44199973,2.576493205,60.47131734,1,0,0,0,0,0,1,0,0,0,19,23,0,4,1,1,0,5,0,19,"c(307760.424836922, 2771484.04013684)",臺北捷運松山站_G19,547.7162443,599.0354574,3536.49485,44
臺北市萬華區中華路二段３６４巷１５號,32880000,205680,0,0,63000,萬華區,房地(土地+建物)+車位,25.02837248,121.503805,新和里,41.39,住,NA,NA,1130108,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020702,159.86,3,2,2,有,有,坡道平面,NA,RPXNMLKLKHJGFBA57DA,88.85,0,10.16,有,322,2024/1/8,933,19.00680002,17.12388894,21.21769577,0,47.96668602,0,0,0,0,0,0,2,0,0,0,35,47,0,16,1,1,2,1,0,37,"c(300842.812315137, 2769014.72732922)",臺北捷運龍山寺站_BL10,936.6555121,656.7657574,2517.467328,11
臺北市萬華區中華路二段４１６巷５８號,36450000,197572,0,0,63000,萬華區,房地(土地+建物)+車位,25.02736669,121.5043944,新和里,47.75,住,NA,NA,1130112,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020702,184.49,3,2,2,有,有,坡道平面,NA,RPOOMLPKKHJGFBA17DA,101.81,0,12.46,有,513,2024/1/12,934,16.89521265,12.90303697,21.92899176,0,48.77247983,0,0,0,0,0,0,1,0,0,0,33,47,0,17,1,1,2,1,0,35,"c(300902.710648374, 2768903.54280823)",臺北捷運龍山寺站_BL10,1062.947829,782.7631865,2582.956675,11
臺北市萬華區中華路二段４９８巷１１號,12700000,212233,0,0,63000,萬華區,房地(土地+建物),25.02592002,121.507111,凌霄里,16.78,住,NA,NA,1130107,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,59.84,2,1,1,有,有,NA,陽台外推；,RPQOMLKKJHJGFBA76DA,52.57,0,7.27,有,303,2024/1/7,935,17.98560779,17.72944785,18.29356906,0,62.97403675,0,0,0,0,0,0,0,0,0,0,23,29,0,14,0,1,3,0,0,26,"c(301177.467828015, 2768744.32569298)",臺北捷運小南門站_G11,1251.016602,1073.535477,2607.047425,45
臺北市萬華區中華路二段５０４巷１６號,10380000,225260,0,0,63000,萬華區,房地(土地+建物),25.02561399,121.507575,凌霄里,12.4,住,NA,NA,1130114,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,46.08,2,1,1,有,有,NA,陽台外推；其他增建；,RPRNMLPKKHJGFBA37DA,38.94,0,7.14,有,264,2024/1/14,936,21.06470194,18.08273205,26.02852759,0,34.44439555,0,0,0,0,0,0,0,0,0,0,23,28,0,13,1,1,3,0,0,26,"c(301224.424610684, 2768710.60444394)",臺北捷運小南門站_G11,1256.871524,1129.61384,2621.079847,45
臺北市萬華區中華路二段５０４巷４號,2620000,56858,0,0,63000,萬華區,房地(土地+建物),25.02591201,121.507636,凌霄里,12.4,住,NA,NA,1130124,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,46.08,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPJKHJGFBA77DA,38.94,0,7.14,有,NA,2024/1/24,937,10.71364948,9.641843378,11.67483124,0,46.38324238,0,0,0,0,0,0,0,0,0,0,23,30,0,14,1,1,3,0,0,26,"c(301230.459149655, 2768743.63755177)",臺北捷運小南門站_G11,1225.017578,1108.774067,2588.08803,45
臺北市萬華區內江街１４０號,22500000,200481,0,0,63000,萬華區,房地(土地+建物),25.04157699,121.502755,新起里,11.85,商,NA,NA,1130107,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800110,112.23,3,2,2,有,有,NA,其他增建；,RPOOMLRKJHJGFBA27DA,87.44,0,9.36,有,NA,2024/1/7,938,17.9330392,17.60731018,18.24936027,0,66.07222842,1,0,0,0,0,1,1,0,0,0,48,39,0,5,3,3,0,9,0,48,"c(300731.415840389, 2770476.93277273)",臺北捷運西門站_BL11_G12,641.4013976,940.6097876,1586.512455,33
臺北市萬華區國興路８４號,26880000,174195,0,0,63000,萬華區,房地(土地+建物),25.02668298,121.506147,新和里,29.52,住,NA,NA,1130131,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800102,154.31,4,2,2,有,有,NA,陽台外推；其他增建；,RPUOMLLJKHJGFBA27DA,110.51,0,13.24,有,NA,2024/1/31,940,21.30257584,18.14351806,25.68644393,0,59.75582104,0,0,0,0,0,0,0,0,0,0,25,35,0,14,0,1,2,0,0,27,"c(301079.863541031, 2768828.47133381)",臺北捷運龍山寺站_BL10,1218.826015,946.6105603,2569.035134,33
臺北市萬華區大理街１０５號,25000000,188922,38.06,0,63000,萬華區,房地(土地+建物)+車位,25.03453431,121.4979549,糖廍里,16.78,都市：其他:特定專用區(一)。,NA,NA,1130110,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960504,132.33,2,1,1,有,有,坡道平面,NA,RPWOMLMLJHJGFBA67DA,58.06,4.33,4.26,有,NA,2024/1/10,941,16.43322223,12.90393512,18.3,0,74.27257164,0,1,0,0,0,1,0,0,0,0,50,37,0,9,4,1,1,5,0,51,"c(300249.917959204, 2769695.05879339)",臺北捷運龍山寺站_BL10,208.9972433,270.7625197,2409.196119,17
臺北市萬華區大理街１６０巷２４弄１２號,16800000,155584,0,0,63000,萬華區,房地(土地+建物),25.03242199,121.494522,糖廍里,34.79,都市：其他:特定專用區(二)(依都市計畫書圖規定辦理，始得比照特定專用區（一）使用) 但是否在特定專用區(二)(應依建築線或俟地籍測量分割後，再確定)。,NA,NA,1130121,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710204,107.98,3,2,1,有,有,NA,其他增建；,RPSOMLQJKHJGFBA57DA,96.35,0,11.63,無,NA,2024/1/21,942,15.67413065,14.84726112,17.34510965,8.59865548,35.452104,0,0,0,0,0,2,1,0,0,0,24,27,0,7,3,1,2,5,0,26,"c(299904.344883332, 2769459.81764569)",臺北捷運龍山寺站_BL10,625.0212477,594.6539422,2826.70922,42
臺北市萬華區寶興街８９號,13600000,170790,0,0,63000,萬華區,房地(土地+建物),25.02592509,121.494484,錦德里,23.98,住,NA,NA,1130110,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711123,79.63,2,2,1,有,無,NA,陽台外推；其他增建；,RPPNMLMJKHJGFBA76DA,70.23,0,9.4,無,NA,2024/1/10,944,16.53882706,12.96930338,18.3,0,74.00491852,1,0,0,0,0,2,0,0,0,0,31,27,0,8,1,1,2,5,0,33,"c(299903.132315285, 2768740.1754105)",臺北捷運龍山寺站_BL10,1207.176764,1014.268328,3299.374784,42
臺北市萬華區康定路１０３號,18150000,229127.5,16.85,1250000,63000,萬華區,房地(土地+建物),25.039507,121.502048,福音里,3.46,商,NA,NA,1130202,土地1建物1車位0,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,51.23,1,0,1,有,有,NA,NA,RPSNMLLJLHJGFBA07DA,30.02,0.61,3.21,有,44,2024/2/2,945,20.11645917,18.56332965,21.60906745,0,47.03920222,2,0,0,0,0,1,1,0,0,0,40,48,0,10,1,2,0,8,0,40,"c(300660.922539706, 2770247.38466477)",臺北捷運龍山寺站_BL10,483.4384487,700.7063349,1757.577036,8
臺北市萬華區康定路１０５號,20000000,238128,33.7,2700000,63000,萬華區,房地(土地+建物)+車位,25.0392682,121.5020232,福音里,5.28,商,NA,NA,1130108,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,106.36,2,2,1,有,有,坡道平面,NA,RPQOMLSJJHJGFBA47DA,40.49,1.78,5.72,有,276,2024/1/8,946,18.9882316,17.08533414,21.0469929,0,51.52533801,2,0,0,0,0,1,1,0,0,0,39,49,0,10,2,2,0,9,0,39,"c(300658.517007114, 2770220.92461684)",臺北捷運龍山寺站_BL10,460.0200193,674.477324,1773.461858,8
臺北市萬華區康定路１６２號,14000000,179487,0,0,63000,萬華區,房地(土地+建物),25.03949698,121.501811,富民里,8.23,商,NA,NA,1130107,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710512,78,3,1,1,有,有,NA,其他增建；,RPSNMLNLJHJGFBA27DA,58.25,0,9.26,有,129,2024/1/7,947,17.93198751,17.60915581,18.24923095,0,66.20392259,2,0,0,0,0,1,1,0,0,0,39,47,0,9,1,2,0,8,0,39,"c(300637.015335156, 2770246.18654026)",臺北捷運龍山寺站_BL10,469.9432214,694.0584212,1778.68798,42
臺北市萬華區康定路４６巷９號,2440000,118619,0,0,63000,萬華區,房地(土地+建物),25.04327198,121.502026,菜園里,3.6,商,NA,NA,1130116,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,601006,20.57,1,0,1,有,有,NA,本案土地增值稅由買方於總價款外另外負擔。親友、員工、共有人或其他特殊關係間之交易；,RPXNMLLJKHJGFBA47DA,16.71,0,0,有,NA,2024/1/16,950,17.31013497,15.98994426,18.6890737,0,52.11949709,1,0,0,0,0,0,0,0,0,0,45,25,0,4,2,1,0,7,0,45,"c(300657.159808776, 2770664.40546939)",臺北捷運西門站_BL11_G12,735.999123,1109.136435,1586.020351,53
臺北市萬華區成都路１３９號,33000000,221872,15.56,2000000,63000,萬華區,房地(土地+建物)+車位,25.04350601,121.503248,西門里,10.05,商,NA,NA,1130107,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041001,155.28,3,2,2,有,有,坡道機械,NA,RPPNMLRJJHJGFBA17DA,82.05,3.47,7.98,有,302,2024/1/7,952,17.94070142,17.61557585,18.254125,0,66.08340622,1,0,0,0,0,0,0,0,0,0,60,33,0,6,2,2,0,5,0,60,"c(300780.371697559, 2770690.78496484)",臺北捷運西門站_BL11_G12,624.7908521,1159.881595,1460.770574,9
臺北市萬華區東園街２８巷５０號,2440000,144123,0,0,63000,萬華區,房地(土地+建物),25.02651601,121.494773,忠德里,2.95,住,NA,NA,1130205,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810921,16.92,0,0,0,無,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLTKKHJGFBA57DA,9.78,0,1.78,有,9,2024/2/5,956,17.0147469,15.2230046,18.22751509,1.362880924,27.46634746,1,0,0,0,0,2,0,0,0,0,33,28,0,8,1,1,2,6,0,35,"c(299932.060249528, 2768805.73556923)",臺北捷運龍山寺站_BL10,1135.521141,944.1506828,3242.543174,32
臺北市萬華區東園街６６巷２４弄８號,20000000,184706,0,0,63000,萬華區,房地(土地+建物),25.02482299,121.495502,忠德里,17.17,住,NA,NA,1130220,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060515,108.28,2,1,1,有,有,NA,NA,RPRNMLLJLHJGFBA07EA,63.85,7.22,7.62,有,51,2024/2/20,958,25.11542233,21.87271514,29.81495048,0,62.99083552,1,0,0,0,0,2,1,0,0,0,40,32,0,10,2,1,3,4,0,43,"c(300006.314931209, 2768618.47753116)",臺北捷運龍山寺站_BL10,1283.703236,1065.265654,3332.233033,7
臺北市萬華區柳州街１７號,16380000,162953,24.89,0,63000,萬華區,房地(土地+建物)+車位,25.0388771,121.5055576,仁德里,5.63,商,NA,NA,1130125,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1120213,100.52,1,1,1,有,有,升降機械,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQJLHJGFBA67EA,44.6,0,6.09,有,508,2024/1/25,960,11.81587885,10.83223954,12.57432086,2.463322494,55.49138415,1,0,0,0,0,0,1,0,0,1,43,42,0,8,0,3,0,6,0,43,"c(301015.336255231, 2770178.93172072)",臺北捷運西門站_BL11_G12,474.9559873,806.2904226,1509.3178,1
臺北市萬華區柳州街２１號,27000000,275198,40.29,3000000,63000,萬華區,房地(土地+建物)+車位,25.038853,121.5055,仁德里,6.71,商,NA,NA,1130106,土地1建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1120213,127.5,2,1,1,有,有,坡道平面,NA,RPWNMLTLJHJGFBA28DA,50.18,3.94,4.27,有,NA,2024/1/6,961,18.33385528,15.7612346,22.64345,0,85.13708315,1,0,0,0,0,0,1,0,0,1,42,43,0,9,0,4,0,6,0,42,"c(301009.535410689, 2770176.24080513)",臺北捷運西門站_BL11_G12,481.0961409,800.4698339,1515.480241,1
臺北市萬華區柳州街２３號,27400000,279784,40.29,3000000,63000,萬華區,房地(土地+建物)+車位,25.03881302,121.505494,仁德里,6.71,商,NA,NA,1130120,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1120213,127.5,2,1,1,有,有,坡道平面,NA,RPROMLQJKHJGFBA47DA,50.18,3.94,4.27,有,NA,2024/1/20,962,20.13710973,17.70824098,23.35123684,0,39.40548751,1,0,0,0,0,0,1,0,0,1,42,43,0,10,0,4,0,6,0,42,"c(301008.951412139, 2770171.80998516)",臺北捷運西門站_BL11_G12,484.4526258,796.7275106,1518.796479,1
臺北市萬華區柳州街７號,36220000,270675,40.28,3000000,63000,萬華區,房地(土地+建物)+車位,25.03908401,121.505533,仁德里,9.16,商,NA,NA,1130113,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1120213,163.01,3,2,2,有,有,坡道平面,NA,RPQNMLPLJHJGFBA27DA,71.21,6.21,4.78,有,NA,2024/1/13,963,18.52129318,13.97405894,22.79150494,0,36.01572976,1,0,0,0,0,0,1,0,0,1,42,41,0,7,0,4,0,6,0,42,"c(301012.772405281, 2770201.84058698)",臺北捷運西門站_BL11_G12,462.1793895,822.1464724,1496.543143,1
臺北市萬華區桂林路１０９號,19680000,203980,13.95,0,63000,萬華區,房地(土地+建物)+車位,25.03856701,121.500843,富民里,5.98,商,NA,NA,1130104,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,96.48,2,2,1,有,有,坡道機械,NA,RPUNMLQKJHJGFBA77EA,46.4,3.93,4.9,有,NA,2024/1/4,965,16.42952938,13.67624252,18.00102675,0,64.11187207,2,0,0,0,0,1,1,0,0,0,52,52,0,12,2,2,1,9,0,53,"c(300539.712744614, 2770142.81629702)",臺北捷運龍山寺站_BL10,333.1668058,576.962507,1915.600122,5
臺北市萬華區桂林路６號,37060000,231625,0,0,63000,萬華區,房地(土地+建物)+車位,25.03752401,121.505877,仁德里,13.6,商,NA,NA,1130106,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990413,160,3,2,2,有,有,坡道機械,NA,RPSNMLOJLHJGFBA47EA,87.54,7.48,4.82,有,NA,2024/1/6,968,18.32711158,15.74583357,22.65889862,0,84.8251125,1,0,0,0,0,0,1,0,0,0,28,41,0,8,0,3,1,5,0,29,"c(301048.13067051, 2770029.17682866)",臺北捷運西門站_BL11_G12,565.1285379,724.6850692,1587.189484,14
臺北市萬華區武昌街二段７２號,7340000,182094,13.275,740000,63000,萬華區,房地(土地+建物),25.044806,121.506211,萬壽里,5.27,商,NA,NA,1130206,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710908,72.49,0,0,0,無,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRKKHJGFBA57EA,34.15,0,20.16,有,5,2024/2/6,969,16.20388084,14.86628338,17.16981704,0,40.05628483,0,0,0,0,0,0,0,0,0,1,68,19,0,7,3,2,0,3,0,68,"c(301078.820722161, 2770835.89378601)",臺北捷運西門站_BL11_G12,452.4399439,1004.350478,1132.397234,42
臺北市萬華區水源路２０５之１號,6000000,112339,0,0,63000,萬華區,房地(土地+建物),25.01955698,121.50323,日祥里,9.42,住,NA,NA,1130118,土地2建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861023,53.41,3,2,2,有,有,NA,買受人已取得部分持分親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKJHJGFBA47DA,27.84,0,4.02,有,NA,2024/1/18,970,20.92980677,16.91471839,25.492097,0,49.27288512,0,0,0,0,0,0,0,0,0,0,10,4,0,1,1,0,2,0,0,12,"c(300788.411638772, 2768038.06345817)",臺北捷運龍山寺站_BL10,1843.502239,1559.027388,3409.298104,27
臺北市萬華區水源路２０５之２號,4300000,106568,0,0,63000,萬華區,房地(土地+建物)+車位,25.01955698,121.50323,日祥里,7.06,住,NA,NA,1130216,土地2建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861023,40.35,3,2,2,有,有,坡道平面,車位每年抽籤優先使用權，無固定編號親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQLKHJGFBA47DA,20.88,0,3.3,有,NA,2024/2/16,971,16.21225555,15.32311415,17.11471839,0,36.01850358,0,0,0,0,0,0,0,0,0,0,10,4,0,1,1,0,2,0,0,12,"c(300788.411638772, 2768038.06345817)",臺北捷運龍山寺站_BL10,1843.502239,1559.027388,3409.298104,27
臺北市萬華區漢中街８號,12450000,174982,0,0,63000,萬華區,房地(土地+建物),25.04573002,121.50775,福星里,11.02,商,NA,NA,1130103,土地3建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670719,71.15,2,1,1,有,有,NA,NA,RPQNMLTLJHJGFBA77EA,50.2,0,8.53,有,NA,2024/1/3,972,15.82117313,13.833739,18.08728988,3.981052931,56.64071254,0,0,0,0,0,0,0,0,0,1,72,21,0,7,3,3,0,3,0,72,"c(301233.731065047, 2770938.82496057)",臺北捷運西門站_BL11_G12,468.0686188,827.1092801,956.2142166,46
臺北市萬華區漢口街二段５１號,11000000,225225,0,0,63000,萬華區,房地(土地+建物),25.04586798,121.506388,萬壽里,3.73,商,NA,NA,1130112,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,48.84,1,1,1,有,有,NA,NA,RPTOMLLMJHJGFBA37DA,26.05,1.09,4.54,有,219,2024/1/12,973,16.81856934,12.80157319,21.48771891,0,52.02409779,0,0,0,0,0,0,0,0,0,0,56,10,0,5,3,1,0,3,0,56,"c(301096.243541397, 2770953.5919103)",臺北捷運西門站_BL11_G12,538.1521567,958.0501176,1087.658158,12
臺北市萬華區漢口街二段８８號,11400000,186671,0,0,63000,萬華區,房地(土地+建物),25.04615301,121.504393,萬壽里,4.48,商,NA,NA,1130122,土地1建物1車位0,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1121019,61.07,0,0,0,無,有,NA,新成屋尚未成立管委會，後達一定交屋戶數後成立管委會。預售屋、或土地及建物分件登記案件；,RPSNMLLMJHJGFBA17DA,32.9,0,3.69,有,NA,2024/1/22,974,13.63370549,10.03678464,15.37046034,0.329021346,28.55505655,0,0,0,0,0,0,0,0,0,0,49,6,0,4,2,0,0,3,0,49,"c(300894.814237451, 2770984.41120219)",臺北捷運西門站_BL11_G12,686.2528994,1151.706543,1281.559724,1
臺北市萬華區環河南路一段２３號,7100000,148133,0,0,63000,萬華區,房地(土地+建物),25.04684401,121.504205,福星里,5.13,商,NA,NA,1130108,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720624,47.93,1,1,1,有,有,NA,NA,RPRNMLQLKHJGFBA57DA,35.64,0,3.03,有,NA,2024/1/8,975,19.02014335,17.12899727,20.90055922,0,51.55896208,0,0,0,0,0,0,0,0,0,0,43,4,0,4,2,0,0,3,0,43,"c(300875.558367667, 2771060.87976935)",臺北捷運北門站_G13,672.7328388,1163.075498,1292.705138,41
