土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,nomi_address,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市松山區民權東路三段１６０巷３２號五樓之１,41000000,256314,0,0,63000,松山區,房地(土地+建物),25.05981698,121.546696,民有里,28.03,住,NA,NA,1130705,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680430,159.96,4,2,2,有,有,NA,陽台外推；,RPSNMLQKPHJGFDA28DA,128.46,0,12.38,有,NA,"32號, 民權東路三段160巷, 民有里, 松山區, 下埤頭, 臺北市, 105, 臺灣",2024/7/5,1281,31.5103389,27.66810637,35.85411448,0,28.95783493,63000010016,0.186217009,0.634497467,84.42,31702.87,70.51077413,49.68076615,0,0,0,0,0,0,0,0,0,0,45,56,0,10,1,2,1,0,0,46,"c(121.546696024736, 25.0598169793653)",臺北捷運中山國中站_BR12,292.7201048,3392.699746,3286.017633,45
臺北市松山區民生東路五段１８８號八樓之１,53000000,208228,43.8,3500000,63000,松山區,房地(土地+建物)+車位,25.058613,121.5638946,富泰里,25,商,NA,NA,1130701,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,721229,281.52,4,2,2,有,有,坡道平面,NA,RPPNMLMLPHJGFDA67DA,223.86,0,11.69,有,NA,"188號, 民生東路五段, 富泰里, 松山區, 臺北市, 105, 臺灣",2024/7/1,1283,30.038436,27.49703273,35.13463628,21.82612439,34.48011777,63000010008,0.177879715,0.609582059,76.64,77490.04,57.17839373,39.44562898,1,0,0,0,0,0,1,0,0,0,37,57,0,16,1,1,1,0,0,38,"c(121.563894600404, 25.0586130027932)",臺北捷運南京三民站_G18,783.0280541,1783.234296,4417.951431,41
臺北市萬華區中華路一段１８６號十二樓之２,38500000,210210,0,0,63000,萬華區,房地(土地+建物)+車位,25.03897131,121.5066552,仁德里,12.3,商,NA,NA,1130719,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119,183.15,2,2,2,有,有,升降機械,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLNLPHJGFBA08DA,99.25,2.38,13.91,有,467,"186號, 中華路一段, 仁德里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/7/19,1285,31.82605166,29.31211504,35.16006205,0,36.63297565,63000070009,0.151958471,0.528551203,89.96,42204.53,54.74427993,42.59757737,1,0,0,0,0,0,1,0,0,1,46,31,0,7,0,5,0,5,0,46,"c(121.506655170353, 25.0389713118966)",臺北捷運西門站_BL11_G12,389.9318997,890.0990857,1419.39327,14
臺北市萬華區中華路二段３３６號三樓之１９,7500000,213614,0,0,63000,萬華區,房地(土地+建物),25.02948501,121.504383,新忠里,11.08,都市：其他:第三種住宅區。,NA,NA,1130719,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,570816,35.11,1,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKQHJGFBA28EA,35.11,0,0,無,513,"338號, 中華路二段, 新忠里, 萬華區, 下崁, 臺北市, 108, 臺灣",2024/7/19,1286,31.87478123,29.48156377,35.16706071,0,37.57512769,63000070013,0.139534884,0.477235506,84.38,73274.23,58.08612437,46.076555,0,0,0,0,0,0,2,0,0,0,30,43,0,13,1,1,2,1,0,32,"c(121.50438300404, 25.0294850091587)",臺北捷運龍山寺站_BL10,862.1620897,595.1944974,2382.070036,56
臺北市萬華區中華路二段３３６號三樓之４１,6620000,179016,0,0,63000,萬華區,房地(土地+建物),25.02948501,121.504383,新忠里,12.46,都市：其他:第三種住宅區。,NA,NA,1130716,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,570816,36.98,1,1,1,有,有,NA,NA,RPUNMLSLQHJGFBA68DA,36.98,0,0,無,NA,"338號, 中華路二段, 新忠里, 萬華區, 下崁, 臺北市, 108, 臺灣",2024/7/16,1287,31.14181184,29.01072285,35.10514275,2.474286275,29.22257255,63000070013,0.139534884,0.477235506,84.38,73274.23,58.08612437,46.076555,0,0,0,0,0,0,2,0,0,0,30,43,0,13,1,1,2,1,0,32,"c(121.50438300404, 25.0294850091587)",臺北捷運龍山寺站_BL10,862.1620897,595.1944974,2382.070036,56
臺北市萬華區中華路二段３６４巷１弄２號二樓,27250000,201942,0,0,63000,萬華區,房地(土地+建物),25.02867201,121.504625,新和里,36.63,住,NA,NA,1130706,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800227,134.94,3,2,2,有,有,NA,其他增建；,RPXQMLQKPHJGFBA88DA,96.43,0.7,10.73,有,NA,"2號, 中華路二段364巷1弄, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/6,1288,30.75889194,28.60423395,35.30764662,11.44920413,31.95675052,63000070014,0.138513042,0.508718092,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,2,0,0,0,31,46,0,14,1,1,2,1,0,33,"c(121.504624989584, 25.0286720064602)",臺北捷運龍山寺站_BL10,950.3285344,678.7438433,2446.151088,33
臺北市萬華區中華路二段４１６巷１３號十一樓之３,19600000,194967,0,0,63000,萬華區,房地(土地+建物),25.02694999,121.504242,新和里,21.6,住,NA,NA,1130727,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,100.53,3,2,2,有,有,NA,其他增建；,RPSOMLLLQHJGFBA87DA,69.02,0,9.07,有,NA,"13之4號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/27,1289,29.38109359,27.05657095,31.50395629,0,25.69915763,63000070014,0.138513042,0.508718092,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,49,0,17,1,1,2,1,0,36,"c(121.504242020428, 25.0269499863623)",臺北捷運龍山寺站_BL10,1097.050732,814.8167334,2630.725291,37
臺北市萬華區中華路二段４１６巷５號七樓之１,22000000,207724,0,0,63000,萬華區,房地(土地+建物),25.02703699,121.504718,新和里,22.5,住,NA,NA,1130705,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,105.91,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPJQHJGFBA67DA,72.93,0,9.6,有,NA,"5之3號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/5,1290,31.69333831,28.22238667,35.34393635,0,27.1907607,63000070014,0.138513042,0.508718092,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,51,0,16,1,1,2,1,0,36,"c(121.50471802871, 25.0270369905173)",臺北捷運龍山寺站_BL10,1110.586809,831.0394473,2599.105441,37
臺北市萬華區中華路二段４１６巷７號十一樓之２,19300000,216562,0,0,63000,萬華區,房地(土地+建物),25.02682899,121.50481,新和里,18.9,住,NA,NA,1130721,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,89.12,2,2,1,有,有,NA,陽台外推；其他增建；,RPSOMLTLPHJGFBA58DA,60.96,0,8.52,有,NA,"7之1號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/21,1291,32.00993445,29.24286906,34.81798651,0,22.17253156,63000070014,0.138513042,0.508718092,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,35,48,0,16,0,1,2,1,0,37,"c(121.504809978187, 25.02682899359)",臺北捷運龍山寺站_BL10,1135.260387,855.4851105,2615.015499,37
臺北市萬華區中華路二段４１６巷８０號十二樓,38900000,214113,0,0,63000,萬華區,房地(土地+建物)+車位,25.02731359,121.5034581,新和里,36.34,住,NA,NA,1130713,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010625,181.68,3,2,2,有,有,坡道平面,NA,RPQNMLRLPHJGFBA08DA,100.87,0,10.16,有,688,"80號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/13,1292,30.27181564,27.92700113,35.40061151,0,33.56574584,63000070014,0.138513042,0.508718092,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,47,0,16,1,0,2,1,0,36,"c(121.503458061024, 25.0273135933221)",臺北捷運龍山寺站_BL10,1027.405591,742.8380659,2635.748224,12
臺北市萬華區中華路二段４１６巷８０號十二樓之３,47600000,227045,0,0,63000,萬華區,房地(土地+建物)+車位,25.02731359,121.5034581,新和里,41.9,住,NA,NA,1130714,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010625,209.65,4,2,2,有,有,坡道平面,NA,RPQNMLNLPHJGFBA67DA,118,0,10.2,有,622,"80號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/14,1293,31.34693531,27.55184317,35.31162087,0,29.87251207,63000070014,0.138513042,0.508718092,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,47,0,16,1,0,2,1,0,36,"c(121.503458061024, 25.0273135933221)",臺北捷運龍山寺站_BL10,1027.405591,742.8380659,2635.748224,12
臺北市萬華區中華路二段４９８巷９號十樓,10400000,225694,0,0,63000,萬華區,房地(土地+建物),25.02590602,121.50717,凌霄里,12.4,住,NA,NA,1130721,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,46.08,2,1,1,有,有,NA,陽台外推；,RPROMLTLPHJGFBA48DA,38.94,0,7.14,有,NA,"11號, 中華路二段498巷, 凌霄里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/21,1294,32.01290564,29.23816363,34.82199943,0,22.4604821,63000070035,0.079092383,0.360453809,88.2,105425.8,46.55923343,34.36411148,0,0,0,0,0,0,0,0,0,0,23,29,0,14,0,1,3,0,0,26,"c(121.507169986846, 25.0259060203218)",臺北捷運小南門站_G11,1249.251065,1078.536601,2606.211682,45
臺北市萬華區中華路二段５０４巷５號四樓,12880000,204153,0,0,63000,萬華區,房地(土地+建物),25.02564199,121.507897,凌霄里,17.51,住,NA,NA,1130726,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,63.09,3,1,1,有,無,NA,NA,RPPNMLOLQHJGFBA77DA,55.83,0,7.26,有,NA,"5號, 中華路二段504巷, 凌霄里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/26,1295,27.71403924,26.27204004,29.45978632,9.699298744,28.29423706,63000070035,0.079092383,0.360453809,88.2,105425.8,46.55923343,34.36411148,0,0,0,0,0,2,0,0,0,0,23,28,0,13,1,1,3,0,0,26,"c(121.507897033127, 25.0256419903718)",臺北捷運小南門站_G11,1238.803939,1148.628785,2606.580438,45
臺北市萬華區中華路二段５０４巷５７號七樓,11000000,238715,0,0,63000,萬華區,房地(土地+建物),25.024931,121.507981,凌霄里,12.4,住,NA,NA,1130708,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,46.08,1,1,1,有,有,NA,陽台外推；,RPVNMLLLQHJGFBA08DA,38.94,0,7.14,有,549,"57號, 中華路二段504巷, 凌霄里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/8,1296,29.10774255,25.00993017,34.92523307,33.41235915,28.58218316,63000070035,0.079092383,0.360453809,88.2,105425.8,46.55923343,34.36411148,0,0,0,0,0,2,0,0,0,0,20,27,0,13,1,1,2,0,0,22,"c(121.507981019797, 25.024930995435)",臺北捷運小南門站_G11,1305.465722,1213.914711,2677.556503,45
臺北市萬華區中華路二段６６６之２號十四樓之２,27200000,209472,0,0,63000,萬華區,房地(土地+建物),25.02415999,121.5111767,騰雲里,17.24,住,NA,NA,1130704,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780811,129.85,3,3,3,有,無,NA,頂樓加蓋；,RPQNMLLLQHJGFBA67EA,109.43,0,14.59,有,NA,"666號, 中華路二段, 騰雲里, 萬華區, 龍匣口, 臺北市, 108, 臺灣",2024/7/4,1297,30.93108889,27.62621045,35.17024786,0,37.18033615,63000070036,0.106399383,0.439861218,89.25,5919.63,58.11489121,44.67373115,0,0,0,0,0,2,0,0,0,0,10,12,0,7,1,1,1,1,0,11,"c(121.511176704201, 25.0241599860714)",臺北捷運中正紀念堂站_G10_R8,1161.127689,1497.810963,2669.238224,35
臺北市萬華區和平西路三段１１之１號四樓,13508000,166334,0,0,63000,萬華區,房地(土地+建物),25.034473,121.504322,富福里,13.39,商,NA,NA,1130703,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770208,81.21,2,1,2,有,無,NA,NA,RPRPMLQJQHJGFBA18DA,63.39,6.06,7.01,有,NA,"11號, 和平西路三段, 富福里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/7/3,1299,30.37398517,26.62935821,34.31367878,0,31.79615647,63000070010,0.083271651,0.348260548,125.16,29590.74,54.94623654,45.26881719,1,0,0,0,0,0,2,0,0,0,34,31,0,8,2,3,1,3,0,35,"c(121.504321983785, 25.0344729959194)",臺北捷運龍山寺站_BL10,514.4418736,421.6179184,1941.486714,36
臺北市萬華區和平西路三段１４１號八樓,22500000,156609,0,0,63000,萬華區,房地(土地+建物),25.03544199,121.498997,青山里,18.96,商,NA,NA,1130722,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750221,143.67,4,2,2,有,無,NA,其他增建；,RPTOMLOKQHJGFBA18DA,109.76,0,9.14,有,NA,"路易莎咖啡, 和平西路三段, 青山里, 萬華區, 下崁, 臺北市, 108019, 臺灣",2024/7/22,1300,32.30702105,29.44408852,35.86772316,0,17.684219,63000070006,0.084934087,0.366478343,95.48,16420.12,48.13278007,37.70746887,0,1,0,0,0,1,0,0,0,0,45,36,0,8,3,1,1,5,0,46,"c(121.498996960697, 25.035441985836)",臺北捷運龍山寺站_BL10,63.5117654,264.5591748,2264.723224,38
臺北市萬華區和平西路三段２９０號四樓之３,10200000,120896,0,0,63000,萬華區,房地(土地+建物),25.035264,121.494855,糖廍里,18.83,都市：其他:特定專用區(二)(依都市計畫書圖規定辦理，始得比照特定專用區（一）使用)。,NA,NA,1130721,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,611206,84.37,3,2,1,有,無,NA,NA,RPPPMLTKQHJGFBA38DA,84.37,0,0,無,NA,"290號, 和平西路三段, 糖廍里, 萬華區, 下崁, 臺北市, 108, 臺灣",2024/7/21,1301,32.01089923,29.3294446,34.75437226,0,22.38754349,63000070015,0.097587017,0.410634209,95.2,33326.29,49.79228485,38.96142432,0,1,0,0,0,0,1,0,0,0,42,28,0,9,2,1,1,3,0,43,"c(121.494854959424, 25.0352639961221)",臺北捷運龍山寺站_BL10,468.0729061,589.6660523,2621.971329,52
臺北市萬華區和平西路三段３８４號六樓之１４,4180000,161890,0,0,63000,萬華區,房地(土地+建物),25.03533202,121.491281,華江里,3.68,住,NA,NA,1130708,土地2建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700706,25.82,0,0,0,無,有,NA,其他增建；,RPQNMLMKQHJGFBA67EA,18.22,0,0,有,NA,"384號, 和平西路三段, 華江里, 萬華區, 下崁, 臺北市, 108, 臺灣",2024/7/8,1302,28.88267035,24.94680303,34.61669597,33.3152599,31.10677278,63000070018,0.071348472,0.372862349,93.23,14985.9,47.89789789,33.89639639,0,1,0,0,0,0,1,0,0,0,10,10,0,5,1,1,1,2,0,11,"c(121.491280999729, 25.0353320152663)",臺北捷運龍山寺站_BL10,826.28466,937.4462149,2931.689926,43
臺北市萬華區國興路４８號七樓之３,12600000,210561,0,0,63000,萬華區,房地(土地+建物),25.02541899,121.50734,凌霄里,16.78,住,NA,NA,1130717,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,680403,59.84,2,1,1,有,有,NA,NA,RPSOMLMJRHJGFBA87DA,52.57,0,7.27,有,NA,"48號, 國興路, 凌霄里, 萬華區, 東園, 臺北市, 108, 臺灣",2024/7/17,1303,31.41937975,27.37749504,35.33111022,0,38.0743181,63000070035,0.079092383,0.360453809,88.2,105425.8,46.55923343,34.36411148,0,0,0,0,0,0,0,0,0,0,22,28,0,13,0,1,3,0,0,25,"c(121.507339971842, 25.0254189898378)",臺北捷運小南門站_G11,1287.2637,1131.143518,2649.843143,45
臺北市萬華區大理街１０３號六樓之１,25500000,249133,38.06,2500000,63000,萬華區,房地(土地+建物)+車位,25.0345095,121.498112,糖廍里,16.48,都市：其他:特定專用區(一)。,NA,NA,1130710,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960504,130.38,2,2,1,有,有,坡道平面,NA,RPVPMLTKQHJGFBA98DA,56.92,4.19,4.26,有,658,"103號, 大理街, 糖廍里, 萬華區, 下崁, 臺北市, 108, 臺灣",2024/7/10,1304,28.42528936,26.37258303,34.27841524,31.22397099,31.80852942,63000070015,0.097587017,0.410634209,95.2,33326.29,49.79228485,38.96142432,0,1,0,0,0,1,0,0,0,0,49,35,0,8,4,1,1,5,0,50,"c(121.49811199936, 25.0345094991077)",臺北捷運龍山寺站_BL10,199.8760767,255.5421694,2398.251348,17
臺北市萬華區康定路１０３號十三樓之１５,12000000,234238,0,0,63000,萬華區,房地(土地+建物),25.039507,121.502048,福音里,3.46,商,NA,NA,1130803,土地1建物1車位0,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,51.23,1,1,1,有,有,NA,NA,RPXOMLQLQHJGFBA88DA,30.02,0.61,3.21,有,127,"103號, 康定路, 福音里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/8/3,1311,32.23652078,28.38227285,36.84776215,0,44.46885468,63000070008,0.118021406,0.47729245,89.74,34167.61,51.73237752,37.67423336,2,0,0,0,0,1,1,0,0,0,40,48,0,10,1,2,0,8,0,40,"c(121.502047973453, 25.0395069993285)",臺北捷運龍山寺站_BL10,483.4384487,700.7063349,1757.577036,8
臺北市萬華區康定路１０５號九樓之６,18600000,252614,0,0,63000,萬華區,房地(土地+建物),25.0392682,121.5020232,福音里,4.94,商,NA,NA,1130726,土地1建物1車位0,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,73.64,1,1,1,有,有,NA,NA,RPUNMLNLQHJGFBA18DA,42.46,1.04,5.15,有,625,"105號, 康定路, 福音里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/7/26,1312,27.40925424,25.84031417,29.16146948,9.680293993,32.23319478,63000070008,0.118021406,0.47729245,89.74,34167.61,51.73237752,37.67423336,2,0,0,0,0,1,1,0,0,0,39,49,0,10,2,2,0,9,0,39,"c(121.50202316302, 25.039268198907)",臺北捷運龍山寺站_BL10,460.0200193,674.477324,1773.461858,8
臺北市萬華區康定路１０５號六樓,14950000,227234,16.85,1700000,63000,萬華區,房地(土地+建物)+車位,25.0392682,121.5020232,福音里,4.13,商,NA,NA,1130707,土地1建物1車位1,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,75.16,1,1,1,有,有,坡道機械,NA,RPQNMLTLQHJGFBA48EA,32.68,0,5.71,有,665,"105號, 康定路, 福音里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/7/7,1313,30.48435392,27.75576481,35.01490348,14.50062211,30.30919654,63000070008,0.118021406,0.47729245,89.74,34167.61,51.73237752,37.67423336,2,0,0,0,0,1,1,0,0,0,39,49,0,10,2,2,0,9,0,39,"c(121.50202316302, 25.039268198907)",臺北捷運龍山寺站_BL10,460.0200193,674.477324,1773.461858,8
臺北市萬華區康定路１０５號十一樓之２,20100000,184015,0,0,63000,萬華區,房地(土地+建物)+車位,25.0392682,121.5020232,福音里,5.46,商,NA,NA,1130805,土地1建物1車位1,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,109.23,2,2,1,有,有,坡道平面,NA,RPQNMLOJRHJGFBA87EA,44.77,0,5.15,有,162,"105號, 康定路, 福音里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/8/5,1314,31.14895417,28.61447659,35.05493167,0.931782771,48.49534829,63000070008,0.118021406,0.47729245,89.74,34167.61,51.73237752,37.67423336,2,0,0,0,0,1,1,0,0,0,39,49,0,10,2,2,0,9,0,39,"c(121.50202316302, 25.039268198907)",臺北捷運龍山寺站_BL10,460.0200193,674.477324,1773.461858,8
臺北市萬華區康定路１６６號十二樓,30000000,201018,0,0,63000,萬華區,房地(土地+建物)+車位,25.039449,121.501804,富民里,11.79,商,NA,NA,1130808,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960927,149.24,3,2,2,有,有,升降機械,NA,RPQNMLSJQHJGFBA08DA,79.64,1.84,21.21,有,126,"162號, 康定路, 富民里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/8/8,1315,30.02048444,27.65385467,31.97211637,12.8919153,47.18296363,63000070007,0.090316574,0.383612663,93.83,41320.24,57.55932201,45.62711863,2,0,0,0,0,1,1,0,0,0,40,48,0,9,1,2,0,8,0,40,"c(121.501803976252, 25.0394489965585)",臺北捷運龍山寺站_BL10,465.0061907,688.7156975,1782.010071,17
臺北市萬華區康定路８２號二樓之３,43200000,197707,33.02,2500000,63000,萬華區,房地(土地+建物)+車位,25.04206201,121.502225,菜園里,15.47,商,NA,NA,1130813,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020528,238.88,3,2,2,有,有,升降平面,NA,RPQNMLNLQHJGFBA77DA,112.84,1.63,23.44,有,NA,"82號, 康定路, 菜園里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/8/13,1318,29.93651815,27.6298091,35.2071265,1.396015457,37.70138483,63000070005,0.104483283,0.424772037,94.43,18380.55,50.24643319,36.54993514,1,0,0,0,0,1,1,0,0,0,45,35,0,5,3,3,0,6,0,45,"c(121.502224999248, 25.042062012964)",臺北捷運西門站_BL11_G12,695.9795812,980.6966883,1613.634089,11
臺北市萬華區忠孝西路二段３８號七樓之５,12000000,225861,0,0,63000,萬華區,房地(土地+建物)+車位,25.048309,121.507863,福星里,5.12,商,NA,NA,1130716,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961219,53.13,1,1,1,有,有,塔式車位,NA,RPOOMLLMPHJGFBA47DA,27.65,1.78,1.76,有,NA,"38號, 忠孝西路二段, 福星里, 萬華區, 台北站前商圈, 臺北市, 108, 臺灣",2024/7/16,1320,31.34124677,29.1395092,35.35345618,1.232719088,30.37953547,63000070001,0.105587229,0.441961232,87.64,20833.94,52.71074896,37.41773737,0,0,0,0,0,2,0,0,0,0,34,11,0,7,0,1,0,1,0,34,"c(121.5078630026, 25.0483090034911)",臺北捷運北門站_G13,270.4168399,796.3190713,923.063568,17
臺北市萬華區成都路１０２號八樓之５,14280000,227606,0,0,63000,萬華區,房地(土地+建物),25.04350701,121.502233,菜園里,4.72,商,NA,NA,1130705,土地1建物1車位0,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060418,62.74,1,1,1,有,有,NA,NA,RPOOMLMJQHJGFBA37DA,38.79,1.11,1.85,有,605,"104號, 成都路, 菜園里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/7/5,1321,32.20688708,29.34774593,34.90632196,0,27.28014962,63000070005,0.104483283,0.424772037,94.43,18380.55,50.24643319,36.54993514,1,0,0,0,0,0,0,0,0,0,48,26,0,5,2,1,0,6,0,48,"c(121.502232962056, 25.0435070111619)",臺北捷運西門站_BL11_G12,722.54802,1138.216471,1558.258031,7
臺北市萬華區成都路１０６號十樓之２,17200000,300766,10.8,1500000,63000,萬華區,房地(土地+建物)+車位,25.04355998,121.5021,菜園里,4.59,商,NA,NA,1130705,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961025,63,2,1,1,有,有,塔式車位,陽台外推；夾層；其他增建；,RPWOMLPJQHJGFBA48DA,30.96,1.37,2.66,有,NA,"104之2號, 成都路, 菜園里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/7/5,1322,32.2210942,29.37622841,34.90376706,0,27.30293549,63000070005,0.104483283,0.424772037,94.43,18380.55,50.24643319,36.54993514,1,0,0,0,0,0,0,0,0,0,47,25,0,5,2,1,0,6,0,47,"c(121.502100025072, 25.04355998479)",臺北捷運西門站_BL11_G12,737.0682927,1141.812469,1569.363919,17
臺北市萬華區成都路６７號八樓之１６,4200000,144728,0,0,63000,萬華區,建物,25.04292799,121.505704,西門里,0,NA,NA,NA,1130701,土地0建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840112,29.02,0,0,0,無,有,NA,建物坐落地號：福星段三小段559地號；地上權房屋；,RPQNMLSJQHJGFBA18EA,17,0,2.74,有,NA,"鍋爸涮涮鍋, 成都路, 西門里, 萬華區, 艋舺, 臺北市, 10845, 臺灣",2024/7/1,1323,29.78375371,27.76505722,34.74178128,45.35923878,32.16690743,63000070003,0.130888397,0.462535568,84.54,24444.9,52.0408163,40.32830522,0,0,0,0,0,0,0,0,0,1,72,29,0,6,3,2,0,6,0,72,"c(121.50570399198, 25.0429279892905)",臺北捷運西門站_BL11_G12,370.042186,1130.412242,1253.572806,29
臺北市萬華區桂林路１４５號十樓,31660000,198749,24.87,1800000,63000,萬華區,房地(土地+建物)+車位,25.0386445,121.4981443,青山里,14.46,商,NA,NA,1130814,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,990211,175.11,3,2,2,有,有,升降機械,NA,RPPNMLSLQHJGFBA28EA,98.23,0,6.79,有,NA,"145號, 桂林路, 青山里, 萬華區, 艋舺, 臺北市, 108, 臺灣",2024/8/14,1330,27.98186752,26.2478455,32.76607202,16.04575284,32.05935272,63000070006,0.084934087,0.366478343,95.48,16420.12,48.13278007,37.70746887,1,1,0,0,0,1,0,0,0,0,42,37,0,10,3,1,0,7,0,42,"c(121.498144269687, 25.0386445014917)",臺北捷運龍山寺站_BL10,337.4329365,623.0922205,2147.915054,14
