土地位置建物門牌,緯度,經度,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市中山區南京東路一段１０８號十三樓,25.0518700131457,121.526420033316,189170000.0,368634.0,72.6,9000000.0,63000,中山區,房地(土地+建物)+車位,正義里,32.89,商,,,1120318,土地2建物1車位3,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040731,561.35,0,0,0,無,有,坡道平面,,RPXOMLPLMHIGFCA38DA,276.57,18.91,27.65,有,,2023-03-18,97,18.3253140564974,17.561080824617,19.2563369784741,0.0,47.8009554373086,63000040002.0,0.115368150684932,0.46896404109589,74.83,38075.39,44.5011337742344,31.0941042995765,1,0,0,0,0,0,1,0,0,1,67,63,0,8,1,1,0,1,0,67,"c(121.526420033316, 25.0518700131457)",臺北捷運松江南京站_G15_O08,653.575180834583,1183.37692298639,1059.70063578604,8,1,
臺北市中山區南京東路一段１０８號十四樓,25.0518700131457,121.526420033316,192170000.0,374772.0,72.6,9000000.0,63000,中山區,房地(土地+建物)+車位,正義里,32.89,商,,,1120318,土地2建物1車位3,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040731,561.35,0,0,0,無,有,坡道平面,,RPOPMLPLMHIGFCA57DA,276.57,18.91,27.65,有,,2023-03-18,98,18.3253140564974,17.561080824617,19.2563369784741,0.0,47.8009554373086,63000040002.0,0.115368150684932,0.46896404109589,74.83,38075.39,44.5011337742344,31.0941042995765,1,0,0,0,0,0,1,0,0,1,67,63,0,8,1,1,0,1,0,67,"c(121.526420033316, 25.0518700131457)",臺北捷運松江南京站_G15_O08,653.575180834583,1183.37692298639,1059.70063578604,8,1,
臺北市中山區南京東路一段１３２巷１８號四樓之３,25.0510000135056,121.52693996277,18560000.0,200975.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,正義里,14.26,商,,,1120329,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010109,92.35,2,2,2,有,有,塔式車位,夾層；其他增建；,RPTPMLPLNHIGFCA18DA,39.07,9.4,3.72,有,1462.0,2023-03-29,101,20.641078121563,19.4472400760593,23.2012172305786,0.0,44.11448032396,63000040002.0,0.115368150684932,0.46896404109589,74.83,38075.39,44.5011337742344,31.0941042995765,1,0,0,0,0,0,1,0,0,1,60,57,0,6,1,1,0,0,0,60,"c(121.52693996277, 25.0510000135056)",臺北捷運松江南京站_G15_O08,617.912004253632,1197.08844892651,1070.16308801809,11,1,
臺北市中山區南京東路一段１３２巷２８號四樓之３,25.0502699916485,121.526729996096,4500000.0,155925.0,0.0,0.0,63000,中山區,房地(土地+建物),正義里,6.08,商,,,1120328,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770722,28.86,2,1,1,有,有,,陽台外推；其他增建；,RPPNMLTJMHIGFCA67DA,15.23,1.46,3.23,有,,2023-03-28,102,17.9657199595418,15.6100956159543,19.3302142632529,1.81436872591351,42.667478796758,63000040002.0,0.115368150684932,0.46896404109589,74.83,38075.39,44.5011337742344,31.0941042995765,1,0,0,0,0,0,1,0,0,1,51,47,0,6,1,1,0,0,0,51,"c(121.526729996096, 25.0502699916485)",臺北捷運松江南京站_G15_O08,662.515596460345,1153.11978576462,1024.70626080129,35,1,
臺北市中山區南京東路一段１７號五樓之３,25.0523699936701,121.52374997806,127000000.0,366819.0,71.0,4200000.0,63000,中山區,房地(土地+建物)+車位,康樂里,23.93,商,,,1120210,土地1建物1車位2,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100823,405.77,3,2,3,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNLKHIGFCA17DA,197.93,4.54,21.41,有,,2023-02-10,103,18.1833285158459,17.161377094751,19.8936411822802,2.0802213387936,74.9570836183652,63000040005.0,0.124056999161777,0.487007544006706,72.68,16284.22,48.793407858273504,37.080635646215,0,0,0,0,0,0,0,0,0,3,76,63,0,9,3,1,0,3,0,76,"c(121.52374997806, 25.0523699936701)",臺北捷運中山站_G14_R11,442.434701055897,973.104973105215,858.551424724258,2,1,
臺北市中山區南京東路一段１７號八樓,25.0523699936701,121.52374997806,10611859.0,378149.0,5.06,473696.0,63000,中山區,房地(土地+建物)+車位,康樂里,1.93,商,,,1120413,土地1建物1車位4,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100823,31.87,3,2,3,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLRKMHIGFCA48DA,16.01,0.37,1.46,有,,2023-04-13,104,25.4182241260645,23.0069421308601,28.9609749143189,0.0,57.2159792233191,63000040005.0,0.124056999161777,0.487007544006706,72.68,16284.22,48.793407858273504,37.080635646215,0,0,0,0,0,0,0,0,0,3,76,63,0,9,3,1,0,3,0,76,"c(121.52374997806, 25.0523699936701)",臺北捷運中山站_G14_R11,442.434701055897,973.104973105215,858.551424724258,2,1,
臺北市中山區南京東路三段１０９巷９號三樓,25.0527199800372,121.53992001039,30600000.0,245882.0,0.0,0.0,63000,中山區,房地(土地+建物),復華里,20.5,住,,,1120217,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670814,124.45,3,2,2,有,無,,陽台外推；,RPVNMLOKLHIGFCA77DA,87.01,0.0,24.98,有,1644.0,2023-02-17,105,18.7687753878849,15.755322414693,23.3577317588872,0.0,49.5526186569739,63000040040.0,0.181006694768163,0.591123233325068,81.77,20440.57,52.4204243858023,33.9190981319897,2,1,0,0,0,0,0,0,0,0,52,66,0,8,2,1,0,3,0,52,"c(121.53992001039, 25.0527199800372)",臺北捷運南京復興站_BR11_G16,427.443893108055,2510.04357883457,2380.94099571326,45,1,
臺北市中山區南京東路三段１９４巷３號三樓之１,25.0517542685367,121.542715071957,46680000.0,352493.0,36.32,3200000.0,63000,中山區,房地(土地+建物)+車位,力行里,31.01,住,,,1120329,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,159.67,2,2,2,有,有,坡道平面,,RPWNMLMJNHIGFCA77DA,64.91,9.94,5.65,有,,2023-03-29,106,20.5191933413692,19.0814240959852,23.1381870765614,0.0,44.06995282052711,63000040039.0,0.175064361897757,0.588451636631114,86.16,20526.55,58.0917237590691,41.5129151182096,2,1,0,0,0,2,1,0,0,0,72,97,0,20,2,1,0,4,0,72,"c(121.542715071957, 25.0517542685367)",臺北捷運南京復興站_BR11_G16,142.296408354219,2765.18364272762,2635.45945738563,1,1,
臺北市中山區南京東路三段１９４巷３號三樓之５,25.0517542685367,121.542715071957,35600000.0,372686.0,72.64,4600000.0,63000,中山區,房地(土地+建物)+車位,力行里,21.05,住,,,1120110,土地1建物1車位2,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,155.82,1,2,2,有,有,升降平面,,RPXOMLNJNHIGFCA08DA,45.79,4.21,4.28,有,,2023-01-10,107,19.3721748315829,17.156015674903,22.4365501199347,3.0,34.3706777823258,63000040039.0,0.175064361897757,0.588451636631114,86.16,20526.55,58.0917237590691,41.5129151182096,2,1,0,0,0,2,1,0,0,0,72,97,0,20,2,1,0,4,0,72,"c(121.542715071957, 25.0517542685367)",臺北捷運南京復興站_BR11_G16,142.296408354219,2765.18364272762,2635.45945738563,1,1,
臺北市中山區南京東路三段１９４巷３號二樓之２,25.0517542685367,121.542715071957,38750000.0,386743.0,36.32,2400000.0,63000,中山區,房地(土地+建物)+車位,力行里,23.56,住,,,1120331,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,130.31,2,2,2,有,有,升降平面,,RPQOMLLJOHIGFCA27DA,50.64,6.27,4.43,有,,2023-03-31,108,18.512710158928,16.9517097654158,20.2517097654158,1.0,40.4339997230555,63000040039.0,0.175064361897757,0.588451636631114,86.16,20526.55,58.0917237590691,41.5129151182096,2,1,0,0,0,2,1,0,0,0,72,97,0,20,2,1,0,4,0,72,"c(121.542715071957, 25.0517542685367)",臺北捷運南京復興站_BR11_G16,142.296408354219,2765.18364272762,2635.45945738563,1,1,
臺北市中山區南京東路三段１９４巷３號二樓之３,25.0517542685367,121.542715071957,36600000.0,375177.0,36.32,2200000.0,63000,中山區,房地(土地+建物)+車位,力行里,23.03,住,,,1120412,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,128.01,2,2,2,有,有,升降平面,,RPPQMLPLNHIGFCA87DA,50.84,4.86,4.14,有,,2023-04-12,109,22.4337827736737,21.0491831578356,26.7256832947487,0.927938300960366,55.1567163345223,63000040039.0,0.175064361897757,0.588451636631114,86.16,20526.55,58.0917237590691,41.5129151182096,2,1,0,0,0,2,1,0,0,0,72,97,0,20,2,1,0,4,0,72,"c(121.542715071957, 25.0517542685367)",臺北捷運南京復興站_BR11_G16,142.296408354219,2765.18364272762,2635.45945738563,1,1,
臺北市中山區南京東路三段１９４巷３號五樓之５,25.0517542685367,121.542715071957,31450000.0,378141.0,0.0,0.0,63000,中山區,房地(土地+建物),力行里,20.75,住,,,1120326,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,83.17,1,1,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMJNHIGFCA57DA,45.79,4.21,4.28,有,,2023-03-26,110,16.6947610491873,15.9500728087891,18.2576526315297,0.529714330569335,37.3643089289036,63000040039.0,0.175064361897757,0.588451636631114,86.16,20526.55,58.0917237590691,41.5129151182096,2,1,0,0,0,2,1,0,0,0,72,97,0,20,2,1,0,4,0,72,"c(121.542715071957, 25.0517542685367)",臺北捷運南京復興站_BR11_G16,142.296408354219,2765.18364272762,2635.45945738563,1,1,
臺北市中山區南京東路三段１９４巷３號四樓之３,25.0517542685367,121.542715071957,35580000.0,361872.0,36.32,2400000.0,63000,中山區,房地(土地+建物)+車位,力行里,23.03,住,,,1120330,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110315,128.01,1,2,2,有,有,升降平面,,RPUNMLTKNHIGFCA38DA,50.84,4.86,4.14,有,,2023-03-30,111,18.9161458294371,17.7356604689812,20.7407136841416,0.0,38.293770853624494,63000040039.0,0.175064361897757,0.588451636631114,86.16,20526.55,58.0917237590691,41.5129151182096,2,1,0,0,0,2,1,0,0,0,72,97,0,20,2,1,0,4,0,72,"c(121.542715071957, 25.0517542685367)",臺北捷運南京復興站_BR11_G16,142.296408354219,2765.18364272762,2635.45945738563,1,1,
臺北市中山區南京東路三段８９巷１５弄１０號五樓,25.0532700005236,121.538809994952,30400000.0,297631.0,0.0,0.0,63000,中山區,房地(土地+建物),復華里,22.69,住,,,1120312,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010323,102.14,2,1,1,有,有,,陽台外推；其他增建；,RPRNMLRKLHIGFCA67DA,51.67,7.1,8.64,有,1057.0,2023-03-12,112,20.3182464165615,14.1469491921617,27.0486674958407,1.38196056345168,40.4989691750415,63000040040.0,0.181006694768163,0.591123233325068,81.77,20440.57,52.4204243858023,33.9190981319897,2,1,0,0,0,0,0,0,0,0,48,44,0,9,1,1,0,3,0,48,"c(121.538809994952, 25.0532700005236)",臺北捷運南京復興站_BR11_G16,549.900972078976,2416.49177986693,2287.98013401664,11,1,
臺北市中山區南京東路三段８９巷２７弄１１號九樓,25.0540200132197,121.538300039963,79600000.0,367465.0,67.26,7000000.0,63000,中山區,房地(土地+建物)+車位,復華里,31.01,住,,,1120416,土地1建物1車位2,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980901,264.83,4,2,2,有,有,坡道平面,,RPOPMLTKNHIGFCA97DA,121.28,11.51,6.41,有,,2023-04-16,113,22.2380542185618,18.6094075042655,28.1142783002866,0.0,84.3558357409017,63000040040.0,0.181006694768163,0.591123233325068,81.77,20440.57,52.4204243858023,33.9190981319897,2,1,0,0,0,0,0,0,0,0,50,44,0,9,1,1,0,1,0,50,"c(121.538300039963, 25.0540200132197)",臺北捷運松江南京站_G15_O08,576.865640756797,2390.57345028192,2262.91769299648,14,1,
臺北市中山區南京東路二段１０８號九樓之１５,25.0517999823446,121.53207002279,15000000.0,289575.0,0.0,0.0,63000,中山區,房地(土地+建物),興亞里,3.4,商,,,1120223,土地3建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,51.8,0,0,0,無,有,,,RPSNMLRJMHIGFCA87EA,29.21,1.13,4.23,有,1710.0,2023-02-23,115,18.5989331081814,17.1848152430195,20.7500124780442,0.666124043874222,39.3810617669714,63000040032.0,0.171274163375598,0.585533153190605,82.56,21810.08,55.2298850416006,37.7873563109807,1,0,0,0,0,0,1,0,0,0,62,79,0,9,0,2,0,0,0,62,"c(121.53207002279, 25.0517999823446)",臺北捷運松江南京站_G15_O08,103.538793219089,1717.69259439507,1589.47565417826,13,1,
臺北市中山區南京東路二段１０８號九樓之１９,25.0517999823446,121.53207002279,14500000.0,298477.0,0.0,0.0,63000,中山區,房地(土地+建物),興亞里,3.18,商,,,1120507,土地3建物1車位0,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,48.58,1,1,1,有,有,,,RPROMLNLNHIGFCA67DA,27.83,1.14,3.44,有,,2023-05-07,116,22.240077688298,19.4848152430195,25.9740005845631,7.82911713143607,32.706172442314,63000040032.0,0.171274163375598,0.585533153190605,82.56,21810.08,55.2298850416006,37.7873563109807,1,0,0,0,0,0,1,0,0,0,62,79,0,9,0,2,0,0,0,62,"c(121.53207002279, 25.0517999823446)",臺北捷運松江南京站_G15_O08,103.538793219089,1717.69259439507,1589.47565417826,13,1,
臺北市中山區南京東路二段１０８號十七樓之１７,25.0517999823446,121.53207002279,14000000.0,306883.0,0.0,0.0,63000,中山區,房地(土地+建物),興亞里,2.9,商,,,1120328,土地3建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,45.62,1,1,1,有,有,,,RPOPMLOLMHIGFCA47DA,24.55,1.17,3.72,有,,2023-03-28,117,17.8881543145506,15.585441434282,19.2677269561631,1.99524117531029,42.0270900287753,63000040032.0,0.171274163375598,0.585533153190605,82.56,21810.08,55.2298850416006,37.7873563109807,1,0,0,0,0,0,1,0,0,0,62,79,0,9,0,2,0,0,0,62,"c(121.53207002279, 25.0517999823446)",臺北捷運松江南京站_G15_O08,103.538793219089,1717.69259439507,1589.47565417826,13,1,
臺北市中山區南京東路二段１０８號十五樓之１０,25.0517999823446,121.53207002279,17600000.0,296296.0,38.52,2800000.0,63000,中山區,房地(土地+建物)+車位,興亞里,3.57,商,,,1120424,土地3建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,88.47,1,1,1,有,有,升降平面,,RPTOMLTKNHIGFCA38DA,28.88,1.25,3.19,有,611.0,2023-04-24,118,21.07702746361,19.4832372868191,22.2832372868191,12.7468066534665,66.0282361629926,63000040032.0,0.171274163375598,0.585533153190605,82.56,21810.08,55.2298850416006,37.7873563109807,1,0,0,0,0,0,1,0,0,0,62,79,0,9,0,2,0,0,0,62,"c(121.53207002279, 25.0517999823446)",臺北捷運松江南京站_G15_O08,103.538793219089,1717.69259439507,1589.47565417826,13,1,
臺北市中山區南京東路二段１０８號十四樓之２０,25.0517999823446,121.53207002279,14880000.0,328042.0,0.0,0.0,63000,中山區,房地(土地+建物),興亞里,2.97,商,,,1120312,土地3建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,990917,45.36,1,1,1,有,有,,,RPVOMLRLLHIGFCA28DA,25.77,1.23,3.21,有,1197.0,2023-03-12,119,20.5361296866948,14.5316718086629,27.1576330276981,1.66299308756185,40.4894319299523,63000040032.0,0.171274163375598,0.585533153190605,82.56,21810.08,55.2298850416006,37.7873563109807,1,0,0,0,0,0,1,0,0,0,62,79,0,9,0,2,0,0,0,62,"c(121.53207002279, 25.0517999823446)",臺北捷運松江南京站_G15_O08,103.538793219089,1717.69259439507,1589.47565417826,13,1,
臺北市中山區合江街１０５巷２１號四樓,25.0599000021163,121.5401200026,8140000.0,130868.0,0.0,0.0,63000,中山區,房地(土地+建物),江山里,21.36,都市：其他:第三種住宅區。,,,1120411,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750501,62.2,3,2,2,有,無,,本件係二親等間之買賣,RPQNMLQKNHIGFCA77EA,53.24,0.0,6.29,無,,2023-04-11,123,23.1235697534025,20.8485780218568,26.9750881382273,0.0,58.12397850737,63000040029.0,0.159006785934608,0.555521283158544,88.32,35714.15,55.2119377043227,39.5761245589152,0,0,0,0,0,0,0,0,0,0,45,67,0,15,0,1,0,0,1,45,"c(121.5401200026, 25.0599000021163)",臺北捷運中山國中站_BR12,402.176994460411,2819.09856166599,2699.00423751706,37,1,
臺北市中山區合江街１１６巷２９號三樓,25.0592200202212,121.537940037222,19080000.0,176177.0,0.0,0.0,63000,中山區,房地(土地+建物),江山里,37.25,住,,,1120207,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640505,108.3,3,2,1,有,無,,其他增建；,RPQOMLTLLHIGFCA97DA,93.38,0.0,14.92,無,,2023-02-07,124,18.6020229108597,17.1717192610757,21.1071114826624,0.334891363170441,51.2194474194913,63000040029.0,0.159006785934608,0.555521283158544,88.32,35714.15,55.2119377043227,39.5761245589152,1,0,0,0,0,0,0,0,0,0,39,51,0,13,0,1,0,1,3,39,"c(121.537940037222, 25.0592200202212)",臺北捷運行天宮站_O09,514.326011034685,2590.60817858808,2471.37446491338,48,1,
臺北市中山區合江街１２７巷１９號四樓,25.0607899925955,121.54001003203,11000000.0,152545.0,0.0,0.0,63000,中山區,房地(土地+建物),江寧里,27.08,住,,,1120215,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661021,72.11,3,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLLJOHIGFCA17EA,63.78,0.0,8.33,無,,2023-02-15,125,12.5023040517745,11.5828248406689,13.3517144461037,0.0,38.9065959822159,63000040028.0,0.168459986550101,0.582885003362475,87.92,38301.82,54.3095458632276,37.071362363977904,0,0,0,0,0,0,0,0,0,0,38,59,0,13,0,1,0,0,2,38,"c(121.54001003203, 25.0607899925955)",臺北捷運中山國中站_BR12,401.561022001625,2858.80670675545,2740.38535481096,46,1,
臺北市中山區合江街１２７巷２１號四樓,25.0607800181307,121.540080020921,11000000.0,169910.0,0.0,0.0,63000,中山區,房地(土地+建物),江寧里,26.42,住,,,1120215,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661021,64.74,3,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLLJOHIGFCA27EA,57.95,0.0,6.79,無,,2023-02-15,126,12.5020648761359,11.5825911293211,13.3516018015617,0.0,38.916584648396096,63000040028.0,0.168459986550101,0.582885003362475,87.92,38301.82,54.3095458632276,37.071362363977904,0,0,0,0,0,0,0,0,0,0,40,59,0,13,0,1,0,0,2,40,"c(121.540080020921, 25.0607800181307)",臺北捷運中山國中站_BR12,394.495034546274,2864.29970881578,2745.79056828678,46,1,
臺北市中山區合江街１３０巷１號三樓,25.0595700065883,121.538510006638,18680000.0,208529.0,0.0,0.0,63000,中山區,房地(土地+建物),江山里,39.5,住,,,1120212,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,561002,89.58,4,1,1,有,無,,其他增建；,RPROMLNLKHIGFCA37DA,89.58,0.0,0.0,無,,2023-02-12,127,20.946894830859,17.3231053927158,26.8986261722565,0.0,67.5778167296933,63000040029.0,0.159006785934608,0.555521283158544,88.32,35714.15,55.2119377043227,39.5761245589152,0,0,0,0,0,0,0,0,0,0,38,49,0,13,0,1,0,1,3,38,"c(121.538510006638, 25.0595700065883)",臺北捷運行天宮站_O09,562.019579878919,2659.79914002869,2540.64686074503,56,1,
臺北市中山區合江街１７巷１５號四樓之５,25.0551900011744,121.540150009813,16000000.0,241838.0,0.0,0.0,63000,中山區,房地(土地+建物),朱馥里,17.67,住,,,1120306,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820518,66.16,1,1,1,有,有,,鐵鋁窗增建陽台外推；其他增建；,RPRNMLTJLHIGFCA77DA,34.74,3.08,4.85,有,844.0,2023-03-06,128,18.2274512794603,13.7099297850843,22.540762745071,0.0,41.5138197544983,63000040034.0,0.12900641025641,0.500200320512821,84.46,31372.45,50.4895474859779,32.2572108938192,2,1,0,0,0,0,0,0,0,0,47,56,0,12,1,2,0,0,0,47,"c(121.540150009813, 25.0551900011744)",臺北捷運南京復興站_BR11_G16,528.945634521232,2608.45637072067,2481.46400574215,30,1,
臺北市中山區合江街１８０巷１５號六樓,25.0611900189245,121.538449992211,23000000.0,217330.0,0.0,0.0,63000,中山區,房地(土地+建物),江寧里,17.66,住,,,1120331,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661231,105.83,3,2,2,有,有,,陽台外推；,RPTOMLQJMHIGFCA87DA,72.96,0.0,19.06,有,1322.0,2023-03-31,129,18.4883878004064,16.9008783324197,20.2008783324197,1.0,39.3059552799905,63000040028.0,0.168459986550101,0.582885003362475,87.92,38301.82,54.3095458632276,37.071362363977904,0,0,0,0,0,0,0,0,0,0,40,50,0,14,0,1,0,0,3,40,"c(121.538449992211, 25.0611900189245)",臺北捷運行天宮站_O09,553.686547887248,2749.14119010885,2633.21343402244,46,1,
臺北市中山區合江街１８０巷５號三樓,25.0611900189245,121.538879983844,21350000.0,187544.0,0.0,0.0,63000,中山區,房地(土地+建物),江寧里,19.86,住,,,1120206,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661231,113.84,3,2,2,有,無,,,RPSOMLRKNHIGFCA08DA,84.17,0.0,15.3,有,,2023-02-06,130,17.6015447639038,15.2856169837133,21.6310409525266,14.8386333034031,49.1972781139723,63000040028.0,0.168459986550101,0.582885003362475,87.92,38301.82,54.3095458632276,37.071362363977904,0,0,0,0,0,0,0,0,0,0,42,53,0,15,0,1,0,0,3,42,"c(121.538879983844, 25.0611900189245)",臺北捷運中山國中站_BR12,517.664005812908,2785.45780347186,2669.01363923606,46,1,
臺北市中山區合江街３７號十樓,25.0556500000207,121.539209979372,21500000.0,244652.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,朱馥里,10.38,住,,,1120227,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070514,87.88,2,1,1,有,有,塔式車位,塔式車位在地下二層。陽台外推；其他增建；,RPXNMLQKLHIGFCA18DA,19.85,14.02,2.63,有,1652.0,2023-02-27,131,17.0032510812623,13.9886724775041,19.8410384956945,0.0,35.1671896433165,63000040034.0,0.12900641025641,0.500200320512821,84.46,31372.45,50.4895474859779,32.2572108938192,1,1,0,0,0,0,0,0,0,0,43,50,0,14,1,2,0,0,0,43,"c(121.539209979372, 25.0556500000207)",臺北捷運南京復興站_BR11_G16,634.30641877389,2536.59443066443,2410.53873872174,5,1,
臺北市中山區合江街３９號六樓,25.0557100144474,121.539200004907,30250000.0,308814.0,21.56,2500000.0,63000,中山區,房地(土地+建物)+車位,朱馥里,14.06,住,,,1120328,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070514,111.42,3,1,2,有,有,其他,,RPSPMLMJNHIGFCA57DA,27.88,18.95,2.63,有,1380.0,2023-03-28,132,17.6607400464112,15.4081229059216,19.061826391191,2.56262077413745,41.822968894989906,63000040034.0,0.12900641025641,0.500200320512821,84.46,31372.45,50.4895474859779,32.2572108938192,1,1,0,0,0,0,0,0,0,0,41,53,0,14,1,2,0,0,0,41,"c(121.539200004907, 25.0557100144474)",臺北捷運南京復興站_BR11_G16,639.294257802809,2538.02093404644,2412.04839444357,5,1,
臺北市中山區合江街６１巷２７號四樓,25.0573099940351,121.539850021498,17000000.0,192853.0,0.0,0.0,63000,中山區,房地(土地+建物),朱馥里,24.9,商,,,1120228,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710917,88.15,3,2,1,有,無,,陽台外推；,RPQOMLOLLHIGFCA47DA,74.15,0.0,11.94,無,,2023-02-28,133,20.0954213353908,15.8731444037273,25.9176617659173,0.0,39.7224656967354,63000040034.0,0.12900641025641,0.500200320512821,84.46,31372.45,50.4895474859779,32.2572108938192,1,1,0,0,0,0,0,0,0,0,43,62,0,18,1,2,0,0,0,43,"c(121.539850021498, 25.0573099940351)",臺北捷運中山國中站_BR12,566.886937576341,2666.38311795108,2542.30660183103,41,1,
臺北市中山區合江街７３巷３３號四樓,25.0588500011055,121.540240031453,37355350.0,237470.0,40.09,3200000.0,63000,中山區,房地(土地+建物)+車位,江山里,30.8,住,,,1120522,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710510,183.92,3,2,2,有,無,坡道平面,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPQNMLLMNHIGFCA47EA,152.12,0.0,20.21,有,,2023-05-22,134,26.643885390587,20.1833205211268,33.0470808997594,62.434588477201,37.7780588662602,63000040029.0,0.159006785934608,0.555521283158544,88.32,35714.15,55.2119377043227,39.5761245589152,0,0,0,0,0,0,0,0,0,0,50,73,0,19,0,1,0,0,0,50,"c(121.540240031453, 25.0588500011055)",臺北捷運中山國中站_BR12,434.027556821954,2775.20802908408,2653.25780841958,41,1,
臺北市中山區吉林路１２之３號二樓之１,25.0501599791693,121.52993003909,23800000.0,222160.0,0.0,0.0,63000,中山區,房地(土地+建物),興亞里,18.17,都市：其他:第三種住宅區。,,,1120310,土地2建物2車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650802,107.13,2,2,1,有,有,,本買賣含建物兩戶係打通合併使用.,RPPNMLOKMHIGFCA27DA,86.93,0.0,0.0,有,,2023-03-10,135,21.4221579556234,17.3338184133325,25.5324051604835,0.0,54.8222883039213,63000040032.0,0.171274163375598,0.585533153190605,82.56,21810.08,55.2298850416006,37.7873563109807,1,0,0,0,0,0,1,0,0,0,64,63,0,6,0,0,0,0,0,64,"c(121.52993003909, 25.0501599791693)",臺北捷運松江南京站_G15_O08,385.688644641556,1464.56122446672,1335.09899333641,47,1,
