土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市文山區樟新街３２巷５號,22500000.0,187703.0,0.0,0.0,63000,文山區,房地(土地+建物),24.9783717,121.5548266,樟新里,24.44,住,,,1130104,土地1建物1車位0,四層,4,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831221,119.87,2,2,1,有,有,,陽台外推；其他增建；,RPRNMLOKJHJGFAA07DA,84.39,3.21,8.97,有,338.0,2024/1/4,806,15.39264151,11.58670105,17.7892387,0.0,63.18164969,,,,,,,,0,0,0,0,0,2,0,0,1,0,16,4,0,1,0,1,1,1,0,17,"c(306014.56530027, 2763496.50567021)",臺北捷運七張站_G03,1237.908028,8194.653319,8573.709439,30,1,
臺北市文山區汀州路四段２０３號,12000000.0,189723.0,0.0,0.0,63000,文山區,房地(土地+建物)+車位,25.00311768,121.5358425,萬和里,12.2,住,,,1130202,土地1建物1車位1,五層,5,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991105,63.25,3,2,2,有,有,坡道平面,車位定期抽籤,RPUNMLMLKHJGFAA37DA,34.3,0.0,3.92,有,,2024/2/2,807,19.83485216,18.21200188,21.99367185,0.0,37.98476508,,,,,,,,0,0,0,0,0,0,1,0,0,0,12,17,0,6,1,1,1,1,0,13,"c(304087.081373066, 2766229.78540687)",臺北捷運萬隆站_G06,282.4493679,4908.154004,5289.181294,14,1,
臺北市文山區溪口街８１巷５號,2608000.0,370982.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99529699,121.538764,景慶里,11.43,住,,,1130124,土地1建物1車位0,全,1,一層,透天厝,住家用,加強磚造,540901,7.03,3,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLKHJGFAA07EA,7.03,0.0,0.0,無,,2024/1/24,808,10.06660619,8.759397915,11.21467173,0.0,50.59240651,,,,,,,,1,0,0,0,0,1,0,0,0,0,18,29,0,3,2,1,1,1,0,19,"c(304385.422250847, 2765364.69553143)",臺北捷運景美站_G05,306.109035,5731.499741,6203.649736,59,1,
臺北市文山區福興路８１之１號,9920000.0,177460.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00420402,121.549691,興旺里,16.46,住,,,1130108,土地1建物1車位0,五層,5,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841116,55.9,1,1,1,有,無,,其他增建；,RPQOMLSKJHJGFAA47DA,30.77,1.61,4.42,有,,2024/1/8,809,18.23671296,16.53421081,20.78577318,0.0,48.40315136,,,,,,,,0,0,0,0,0,0,0,0,0,0,7,15,0,2,1,1,1,1,0,8,"c(305484.465916954, 2766355.71084519)",臺北捷運辛亥站_BR05,735.9772038,5757.894859,5837.439508,29,1,
臺北市文山區秀明路一段７９巷５弄７號,15700000.0,249444.0,0.0,0.0,63000,文山區,房地(土地+建物),24.990849,121.565307,木柵里,83.76,住,,,1130124,土地19建物1車位0,全,2,二層,透天厝,住家用,加強磚造,670823,62.94,2,2,1,有,無,,,RPVNMLLLKHJGFAA37DA,55.16,3.89,3.89,無,,2024/1/24,810,9.784727736,8.451045939,10.91544034,0.0,50.8551923,,,,,,,,0,0,0,0,0,1,2,0,0,0,23,15,0,7,2,1,0,0,0,23,"c(307066.914667034, 2764882.92257426)",臺北捷運萬芳社區站_BR03,916.0186368,6594.920265,7962.350744,46,1,
臺北市文山區羅斯福路五段１７號,17000000.0,185125.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00797,121.538483,萬盛里,28.5,商,,,1130215,土地1建物1車位0,四層，陽臺,4,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630726,91.83,3,1,1,有,無,,,RPSNMLLLKHJGFAA07DA,91.83,0.0,0.0,無,21.0,2024/2/15,811,20.40301458,15.51939223,27.27072918,0.0,58.53349718,,,,,,,,0,0,0,0,0,1,1,0,0,0,9,9,0,0,2,3,0,1,0,9,"c(304351.48415657, 2766768.30975585)",臺北捷運萬隆站_G06,604.8335232,4770.433846,4903.553372,50,1,
臺北市文山區羅斯福路五段１７０巷１１號,27700000.0,277305.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00455702,121.537676,萬年里,27.4,住,,,1130101,土地1建物1車位0,一層,1,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670701,99.89,3,1,2,有,無,,平台外移且向外擴大之增建物其他增建；,RPWOMLOJJHJGFAA57DA,89.21,10.68,0.0,無,,2024/1/1,812,17.17489992,16.41589267,18.00834802,0.0,88.70252794,,,,,,,,0,0,0,0,0,0,1,0,0,0,19,18,0,7,1,2,1,1,0,20,"c(304271.527217333, 2766389.94684536)",臺北捷運萬隆站_G06,243.667124,4940.404346,5212.091546,46,1,
臺北市文山區羅斯福路五段１７６巷３弄１號,17400000.0,187601.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00406999,121.538125,萬年里,31.25,商,,,1130119,土地1建物1車位0,四層，陽臺,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630205,92.75,2,2,1,有,無,,陽台外推；頂樓加蓋；,RPRNMLOJLHJGFAA17DA,92.75,0.0,0.0,無,,2024/1/19,813,20.75244721,16.85193553,24.22603771,0.0,35.38363987,,,,,,,,0,0,0,0,0,0,1,0,0,0,22,19,0,7,1,2,1,1,0,23,"c(304317.064934866, 2766336.18075845)",臺北捷運萬隆站_G06,178.285746,5009.870369,5279.714276,50,1,
臺北市文山區羅斯福路五段２３６巷１８號,19980000.0,194661.0,0.0,0.0,63000,文山區,房地(土地+建物),25.001757,121.537599,萬隆里,29.31,住,,,1130112,土地3建物1車位0,三層,3,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691120,102.64,3,2,2,有,無,,陽台外推；其他增建；,RPPNMLSLKHJGFAA47DA,92.35,0.0,10.29,無,,2024/1/12,814,16.38544635,11.85365517,21.75267053,0.0,47.38978553,,,,,,,,0,0,0,0,0,0,1,0,0,0,20,21,0,7,1,1,1,1,0,21,"c(304264.981924069, 2766079.77212652)",臺北捷運萬隆站_G06,127.9331326,5140.611407,5494.720577,44,1,
臺北市文山區羅斯福路六段２３２巷１３號,8180000.0,220962.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99291699,121.539818,景慶里,27.94,住,,,1130103,土地2建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,加強磚造,571029,37.02,5,3,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；未登記建物；未登記建物；,RPXOMLPKJHJGFAA87DA,37.02,0.0,0.0,無,,2024/1/3,815,14.97472662,12.35713396,17.28982084,11.18084759,56.10059395,,,,,,,,1,0,0,0,0,1,1,0,0,1,26,35,0,8,2,1,1,2,0,27,"c(304492.872030327, 2765101.49829821)",臺北捷運景美站_G05,93.34320349,5998.405878,6487.872413,56,1,
臺北市文山區育英街６１號,9800000.0,97873.0,42.41,0.0,63000,文山區,房地(土地+建物)+車位,24.992222,121.538403,景美里,13.95,住,,,1130102,土地1建物1車位1,二層,2,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930513,100.13,1,1,1,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLJKHJGFAA86DA,29.53,0.0,7.9,有,,2024/1/2,816,18.25598732,14.30049294,23.45167637,0.0,55.51402531,,,,,,,,1,0,0,0,0,1,0,0,0,0,28,31,0,7,2,1,2,2,0,30,"c(304350.331969843, 2765023.95042758)",臺北捷運景美站_G05,254.5513096,5963.098637,6511.091612,20,1,
臺北市文山區興德路２０巷１０號,17200000.0,151823.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00078054,121.5562835,興光里,43.25,商,,,1130101,土地2建物1車位0,二層,2,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741220,113.29,3,2,2,有,無,,其他增建；,RPOQMLKLKHJGFAA86DA,92.84,0.0,20.45,無,,2024/1/1,817,16.54205348,15.47395875,17.4854931,0.0,89.26846064,,,,,,,,0,0,0,0,1,0,1,0,0,0,20,34,0,11,0,1,1,0,0,21,"c(306151.473320288, 2765979.2233779)",臺北捷運萬芳醫院站_BR04,217.1065981,5804.034815,6535.01566,39,1,
臺北市文山區興德路２２號,11880000.0,259389.0,0.0,0.0,63000,文山區,房地(土地+建物),25.001081,121.556276,興光里,11.8,商,,,1130108,土地1建物1車位0,六層,6,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081219,45.8,1,1,1,有,有,,,RPUOMLLMJHJGFAA47EA,24.11,0.6,3.59,有,211.0,2024/1/8,818,18.11086684,16.42901427,20.80004189,0.0,48.90705555,,,,,,,,0,0,0,0,1,0,1,0,0,0,20,34,0,11,0,1,1,0,0,21,"c(306150.580280371, 2766012.50127011)",臺北捷運萬芳醫院站_BR04,243.2265137,5773.577873,6508.132642,5,1,
臺北市文山區興隆路一段５５巷２７弄２８號,15500000.0,175877.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00463602,121.542165,萬盛里,31.88,住,,,1130118,土地2建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661004,88.13,3,2,1,有,無,,,RPPNMLRLKHJGFAA47EA,75.03,13.1,0.0,無,,2024/1/18,819,19.90833177,15.72944007,25.28493501,0.0,47.62995204,,,,,,,,0,0,0,0,0,0,1,0,0,0,16,15,0,5,1,1,0,1,0,16,"c(304724.60938013, 2766400.50212456)",臺北捷運萬隆站_G06,433.445206,5288.991799,5401.834337,47,1,
臺北市文山區興隆路一段７０巷１１弄１３號,11500000.0,118679.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00248099,121.540501,萬祥里,30.75,住,,,1130105,土地1建物1車位0,四層，陽臺,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621231,96.9,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLRJKHJGFAA77DA,96.9,0.0,0.0,無,241.0,2024/1/5,820,17.55694534,13.96315739,22.02816873,0.0,67.88301056,,,,,,,,0,0,0,0,0,0,1,0,0,0,24,20,0,7,1,1,1,1,0,25,"c(304557.592506962, 2766161.12938069)",臺北捷運萬隆站_G06,195.950051,5306.625692,5539.599781,51,1,
臺北市文山區興隆路一段７０巷１１弄２０號,22800000.0,248015.0,0.0,0.0,63000,文山區,房地(土地+建物),25.001806,121.540492,萬祥里,27.75,住,,,1130106,土地1建物1車位0,一層,1,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660704,91.93,3,2,1,有,無,,其他增建；,RPXNMLPKKHJGFAA87DA,78.98,12.95,0.0,無,,2024/1/6,821,17.92204685,15.32983196,22.62322005,0.0,75.73474357,,,,,,,,0,0,0,0,0,0,1,0,0,0,21,24,0,7,1,1,1,1,0,22,"c(304556.985307519, 2766086.3599665)",臺北捷運萬隆站_G06,210.0310789,5354.474566,5606.867436,47,1,
臺北市文山區興隆路三段２０７巷１５弄６號,9700000.0,84635.0,0.0,0.0,63000,文山區,房地(土地+建物),24.995077,121.562402,興家里,27.89,住,,,1130111,土地2建物1車位0,五層,5,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710225,114.61,3,2,2,有,有,,陽台外推；其他增建；,RPWPMLMLJHJGFAA67DA,84.96,0.0,19.6,無,,2024/1/11,822,12.89344207,9.079961595,17.38971051,0.0,76.21418056,,,,,,,,0,0,0,0,0,0,0,0,0,0,8,6,0,3,0,0,1,0,0,9,"c(306771.710796382, 2765350.01831537)",臺北捷運萬芳醫院站_BR04,666.596937,6205.538323,7412.733558,42,1,
臺北市文山區興隆路三段２５５巷２９號,17000000.0,164156.0,0.0,0.0,63000,文山區,房地(土地+建物),24.992703,121.56052,興家里,52.51,住,,,1130125,土地1建物1車位0,六層,6,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820715,103.56,3,2,2,有,有,,陽台外推；其他增建；,RPXNMLMJKHJGFAA47DA,74.57,9.8,7.64,有,,2024/1/25,823,11.10868349,10.18182127,12.00778731,3.101147595,49.35523183,,,,,,,,0,0,0,0,0,0,0,0,0,0,17,11,0,4,0,0,1,0,0,18,"c(306582.807895245, 2765086.27443577)",臺北捷運萬芳醫院站_BR04,786.2205374,6509.587195,7508.430739,31,1,
臺北市文山區興隆路三段３０４巷３０號,2440000.0,57425.0,9.17,0.0,63000,文山區,房地(土地+建物)+車位,24.99607902,121.555486,興得里,5.63,商,,,1130105,土地2建物1車位1,九層,9,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871006,42.48,3,2,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLJHJGFAA17DA,21.19,1.71,2.9,有,173.0,2024/1/5,824,16.89940549,12.44202393,22.32445309,0.0,67.96885254,,,,,,,,0,0,0,0,1,0,0,0,0,0,14,21,0,7,0,1,0,0,0,14,"c(306073.098106973, 2765458.12863883)",臺北捷運萬芳醫院站_BR04,425.421748,6317.328605,6910.546157,26,1,
臺北市文山區興隆路三段３０４巷３２之１８號,14080000.0,144702.0,26.69,2200000.0,63000,文山區,房地(土地+建物)+車位,24.99597701,121.555263,興得里,16.08,住,,,1130106,土地2建物1車位1,一層,1,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,108.79,2,1,1,有,有,坡道平面,其他增建；,RPPRMLOLJHJGFAA37DA,41.6,3.55,4.01,有,240.0,2024/1/6,825,17.41125169,14.4646639,22.28562904,0.0,75.5317567,,,,,,,,0,0,0,0,1,0,0,0,0,0,14,18,0,7,0,1,0,0,0,14,"c(306050.637536801, 2765446.73754879)",臺北捷運萬芳醫院站_BR04,447.1600746,6336.057261,6907.282341,10,1,
臺北市文山區興隆路三段３０４巷９１之３號,18280000.0,205532.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99530202,121.556201,興得里,23.56,住,,,1130107,土地1建物1車位0,二層,2,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081016,88.94,2,2,1,有,有,,陽台外推；其他增建；,RPXPMLMLJHJGFAA77DA,50.21,2.67,7.89,有,340.0,2024/1/7,826,17.12655719,16.62072693,17.5332009,0.0,66.30208807,,,,,,,,0,0,0,0,1,0,0,0,0,0,7,9,0,5,0,1,1,0,0,8,"c(306145.633807913, 2765372.3597802)",臺北捷運萬芳醫院站_BR04,472.104563,6372.036287,7022.312952,5,1,
臺北市文山區興隆路三段８０號,18100000.0,167082.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99973701,121.55652,興得里,30.0,商,,,1130121,土地1建物1車位0,三層,3,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690201,108.33,4,1,2,有,有,,,RPUNMLLLKHJGFAA27DA,95.22,0.0,13.11,無,,2024/1/21,828,14.57811271,13.83871569,16.0302549,9.312502439,39.3152466,,,,,,,,0,0,0,0,1,0,1,0,0,0,19,33,0,11,0,1,1,0,0,20,"c(306175.821015561, 2765863.73434705)",臺北捷運萬芳醫院站_BR04,130.194488,5902.128878,6641.574094,44,1,
臺北市文山區興隆路二段２０３巷９２號,6000000.0,70830.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00258899,121.546963,興邦里,20.44,住,,,1130117,土地1建物1車位0,九層,9,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860623,84.71,2,1,1,有,有,,權利人買方承諾本案不動產無償無限期與義務人賣方共用其中一套房專用親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPJKHJGFAA67DA,55.81,2.0,7.93,有,,2024/1/17,829,21.04710154,17.84709035,24.19505436,0.0,33.32119102,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,14,0,3,1,1,2,1,0,12,"c(305209.827251818, 2766175.70847975)",臺北捷運萬隆站_G06,848.2566701,5813.246456,5838.545089,27,1,
臺北市文山區興隆路二段２１７巷３號,13800000.0,143496.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00198398,121.549101,興邦里,33.34,住,,,1130122,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680711,96.17,3,2,1,有,無,,,RPTNMLTKKHJGFAA87DA,79.71,0.0,16.46,無,,2024/1/22,830,12.42005174,8.92153957,14.41009261,12.75548489,28.06291854,,,,,,,,0,0,0,0,0,0,0,0,0,0,12,22,0,6,1,1,3,1,0,15,"c(305425.907457782, 2766109.56741491)",臺北捷運辛亥站_BR05,860.1035781,6001.032529,6009.545621,45,1,
臺北市文山區興隆路二段２２巷７弄２號,20000000.0,144352.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99787098,121.545964,興福里,46.45,住,,,1130117,土地2建物1車位0,一層,1,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,741015,138.55,3,2,2,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLOJLHJGFAA67DA,113.62,11.72,0.0,無,,2024/1/17,831,20.94462414,17.31787953,24.12940387,0.0,33.83246256,,,,,,,,0,0,0,0,0,0,0,0,0,0,13,21,0,5,0,1,2,1,0,15,"c(305111.096453618, 2765652.7117699)",臺北捷運景美站_G05,743.9855256,6057.502571,6243.494562,39,1,
臺北市文山區興隆路二段２２０巷５３弄２６號,10000000.0,105731.0,0.0,0.0,63000,文山區,房地(土地+建物),24.998859,121.551862,興業里,25.13,住,,,1130103,土地5建物1車位0,三層,3,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680716,94.58,3,2,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKKHJGFAA17EA,78.95,0.0,15.63,無,271.0,2024/1/3,832,14.84471854,12.16081643,17.1494896,11.34894375,55.4739125,,,,,,,,0,0,0,0,1,0,1,0,0,0,18,34,0,10,1,1,2,2,0,20,"c(305706.015577726, 2765764.55997454)",臺北捷運萬芳醫院站_BR04,594.6400933,6180.011012,6451.518806,45,1,
臺北市文山區興隆路二段２５３號,13680000.0,256228.0,0.0,0.0,63000,文山區,房地(土地+建物),25.001957,121.551614,興邦里,11.81,住,,,1130129,土地1建物1車位0,八層,8,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080628,53.39,1,1,1,有,有,,夾層；,RPRNMLQKKHJGFAA37DA,24.55,5.45,2.13,有,510.0,2024/1/29,834,18.22818265,13.76811863,23.21739853,1.693263883,56.70916569,,,,,,,,0,0,0,0,1,0,1,0,0,0,19,28,0,7,1,1,2,1,0,21,"c(305679.591611536, 2766107.60777851)",臺北捷運辛亥站_BR05,636.9886158,5883.56095,6152.514208,5,1,
臺北市文山區興隆路二段３０１巷２２號,16300000.0,191180.0,0.0,807500.0,63000,文山區,房地(土地+建物)+車位,25.0029078,121.5540851,興泰里,22.15,住,,,1130106,土地1建物1車位1,七層,7,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840511,85.26,2,2,1,有,有,坡道機械,,RPQNMLPLJHJGFAA17DA,49.88,1.5,5.85,有,128.0,2024/1/6,835,17.47518781,14.57470671,22.33791275,0.0,75.71852,,,,,,,,0,0,0,0,1,0,1,0,0,0,21,30,0,8,1,0,2,1,0,23,"c(305928.594381506, 2766213.94072071)",臺北捷運辛亥站_BR05,373.155967,5678.624281,6213.15607,29,1,
臺北市文山區興隆路二段９６巷１７號,1528000.0,,0.0,1528000.0,63000,文山區,車位,24.99963999,121.5502,興安里,0.21,住,,,1130109,土地1建物1車位1,二層,2,十三層,其他,住家用,鋼筋混凝土造,990212,39.61,0,0,0,無,有,坡道平面,僅車位交易；,RPPNMLRKJHJGFAA17DA,0.0,0.0,0.0,有,189.0,2024/1/9,836,17.75332828,16.40941027,20.18525155,1.914494927,41.68241726,,,,,,,,0,0,0,0,0,0,1,0,0,0,13,22,0,8,1,1,3,2,0,16,"c(305537.899322683, 2765850.38386406)",臺北捷運萬芳醫院站_BR04,760.8863456,6177.073274,6288.192633,14,1,
臺北市文山區興隆路二段９６巷２號,22300000.0,178343.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00056799,121.549787,興安里,22.14,住,,,1130104,土地1建物1車位0,三層,3,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710611,125.04,3,2,2,有,有,,陽台外推；其他增建；,RPOPMLOJJHJGFAA86DA,91.05,0.0,18.24,有,,2024/1/4,837,15.56540489,12.20428115,17.7635582,0.0,62.08177217,,,,,,,,0,0,0,0,0,0,1,0,0,0,12,22,0,7,1,1,3,2,0,15,"c(305495.795267909, 2765953.00503484)",臺北捷運萬芳醫院站_BR04,813.437645,6105.372773,6179.03118,42,1,
臺北市文山區興隆路四段１４５巷８３弄２號,17500000.0,157049.0,0.0,0.0,63000,文山區,房地(土地+建物)+車位,24.985613,121.564112,忠順里,21.67,住,,,1130108,土地1建物1車位1,六層,6,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870730,111.43,2,1,2,有,有,升降機械,車位面積無法概算陽台外推；夾層；其他增建；,RPWNMLMJKHJGFAA37DA,67.05,5.65,7.04,有,364.0,2024/1/8,840,17.99813903,16.28086693,21.02095989,0.0,50.19510993,,,,,,,,0,0,0,0,0,1,1,0,0,0,29,38,0,10,3,2,1,2,0,30,"c(306948.690065632, 2764302.45331162)",臺北捷運萬芳社區站_BR03,1505.036982,7187.297171,8359.121366,26,1,
臺北市文山區興隆路四段１５１號,13900000.0,124207.0,0.0,0.0,63000,文山區,房地(土地+建物),24.98476102,121.561776,忠順里,17.85,住,,,1130109,土地1建物1車位0,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730126,111.91,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPUNMLPJKHJGFAA47DA,84.33,0.0,13.45,有,226.0,2024/1/9,841,17.36558228,15.74903039,20.04436277,1.151284758,42.76734645,,,,,,,,0,0,0,0,0,1,1,0,0,0,25,45,0,9,2,1,1,2,0,26,"c(306713.246572563, 2764207.10511207)",臺北捷運萬芳醫院站_BR04,1664.633526,7329.645992,8306.255666,40,1,
臺北市文山區興隆路四段２９巷４弄１號,13000000.0,238226.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99079498,121.560078,明興里,27.24,住,,,1130205,土地2建物1車位0,六層,6,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871202,54.57,1,1,1,有,有,,,RPPNMLQJKHJGFAA07DA,37.58,0.0,4.03,有,,2024/2/5,843,16.09066482,14.73623606,17.4767948,2.620906512,26.54735801,,,,,,,,0,0,0,0,0,1,1,0,0,0,19,10,0,4,2,0,0,1,0,19,"c(306539.063494941, 2764874.74864095)",臺北捷運萬芳醫院站_BR04,974.6484465,6725.074175,7655.389002,26,1,
臺北市文山區萬利街３０巷３１號,14680000.0,155938.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00127701,121.564245,萬美里,45.25,都市：其他:第參類住宅用地(萬芳社區特定專用區)。,,,1130124,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,771220,94.14,3,2,2,有,無,,陽台外推；其他增建；,RPPQMLOLJHJGFAA27DA,75.23,1.65,7.76,無,,2024/1/24,844,9.812666538,8.500220868,10.9211516,0.0,50.17320176,,,,,,,,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,1,0,1,4,"c(306954.8912028, 2766037.53691786)",臺北捷運萬芳社區站_BR03,506.9804834,5494.041734,7011.24499,36,1,
臺北市文山區萬壽路５２號,33000000.0,190954.0,27.88,1800000.0,63000,文山區,房地(土地+建物)+車位,24.98742202,121.587645,政大里,81.14,住,,,1130116,土地1建物1車位1,一層，二層,2,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071225,191.27,3,2,2,有,有,升降機械,毛胚屋；,RPPNMLMLKHJGFAA96EA,96.43,3.65,9.32,有,,2024/1/16,845,16.75657911,15.49461033,17.90483786,0.089423983,51.89734538,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"c(309323.591816726, 2764512.91710246)",貓空纜車指南宮站,949.6283348,6909.573693,7592.13812,6,1,
臺北市文山區萬安街４４巷６號,11100000.0,146149.0,0.0,0.0,63000,文山區,房地(土地+建物),24.99962599,121.570406,萬芳里,32.0,都市：其他:第貳類住宅用地及第壹類住宅用地(萬芳社區特定專用區)。,,,1130116,土地3建物1車位0,十一層,11,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720728,75.95,2,2,1,有,有,,,RPVNMLMJKHJGFAA27DA,50.31,0.0,9.8,有,,2024/1/16,846,16.71504561,15.3981552,17.89648184,0.0,51.59296203,,,,,,,,0,0,0,0,0,1,0,0,0,0,10,3,0,1,1,1,2,1,0,12,"c(307577.56872864, 2765857.26315407)",臺北捷運萬芳社區站_BR03,234.5251863,5548.879574,7042.472382,41,1,
臺北市文山區萬美街二段２巷７號,8800000.0,188195.0,0.0,0.0,63000,文山區,房地(土地+建物),25.00352258,121.5629436,萬美里,29.84,都市：其他:第貳類住宅用地(萬芳社區特定專用區)。,,,1130115,土地1建物1車位0,十層,10,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720916,46.76,1,1,1,有,有,,未登記建物；,RPPNMLQLKHJGFAA27DA,31.75,0.0,4.14,有,,2024/1/15,847,15.76997951,13.05221404,17.856041,21.69686403,54.45165844,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,"c(306822.500731708, 2766285.72133555)",臺北捷運辛亥站_BR05,631.7267526,5290.871698,6739.959964,41,1,
臺北市文山區萬美街二段５１號,19200000.0,105234.0,0.0,0.0,63000,文山區,房地(土地+建物)+車位,25.00508491,121.5645429,興昌里,55.22,住,,,1130107,土地1建物1車位2,六層,6,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840830,182.45,3,2,2,有,有,坡道機械,,RPQOMLTLKHJGFAA77DA,138.36,2.15,13.25,有,,2024/1/7,848,17.18959276,16.67278135,17.62389905,0.0,65.48644428,,,,,,,,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,1,1,0,1,4,"c(306983.21297902, 2766459.4453149)",臺北捷運辛亥站_BR05,769.4601724,5079.314391,6729.607185,29,1,
