土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,,
臺北市信義區永吉路４４３巷６４號,120000000,1190240,0,0,63000,信義區,房地(土地+建物),25.04736801,121.578243,永吉里,35.56,商,NA,NA,1120711,土地3建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640626,100.82,0,0,2,有,無,NA,店鋪含地下室使用權、增建全部一併移轉陽台外推；其他增建；,RPPPMLKKPHIGFDA47DA,100.82,0,0,無,NA,2023/7/11,331,29.49015227,25.7348432,34.42625243,6.221588195,34.11025148,63000020014,0.07499244,0.3967342,99.35,30611.57,44.61901019,29.89002355,0,0,0,0,0,0,0,0,0,2,56,54,0,17,2,1,1,6,0,57,"c(121.578242993717, 25.0473680091311)",臺北捷運松山站_G19,351.0509924,204.0345798,3014.425011,48,,
臺北市信義區永吉路５１７巷１弄４號,17300000,193426,0,0,63000,信義區,房地(土地+建物),25.04584598,121.579864,永吉里,36.25,住,NA,NA,1120707,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590730,89.44,2,2,2,有,無,NA,陽台外推；頂樓加蓋；,RPQNMLMJQHIGFDA67EA,89.44,0,0,無,NA,2023/7/7,332,32.39658281,28.14438529,36.70611524,0,32.97658171,63000020014,0.07499244,0.3967342,99.35,30611.57,44.61901019,29.89002355,0,0,0,0,0,0,0,0,0,2,56,63,0,19,1,1,2,4,0,58,"c(121.579863969972, 25.045845981243)",臺北捷運後山埤站_BL20,319.3100706,407.0650623,2900.6476,53,,
臺北市信義區永吉路５３號,10580000,272400,0,0,63000,信義區,房地(土地+建物),25.045863,121.569147,雅祥里,2.96,商,NA,NA,1120715,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960524,38.84,1,1,1,有,有,NA,夾層；其他增建；,RPSOMLLKQHIGFDA87DA,24.13,0.99,0,有,NA,2023/7/15,333,31.37974932,28.97812928,34.29807345,0,10.00539875,63000020011,0.148645573,0.51331664,91.87,29259.83,47.11017458,32.23961468,1,0,0,0,0,1,0,0,0,0,28,29,0,6,0,1,2,3,0,30,"c(121.56914703621, 25.0458629965064)",臺北捷運市政府站_BL18,698.3441831,989.5990365,3946.367556,16,,
臺北市信義區瑞雲街３６號,6050000,182559,0,0,63000,信義區,房地(土地+建物),25.01608,121.576492,六合里,17.15,住,NA,NA,1120703,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860109,33.14,1,1,1,有,無,NA,陽台外推；夾層；其他增建；,RPQNMLNKPHIGFDA67DA,15.45,1.06,5.4,有,NA,2023/7/3,334,29.05223417,25.03446706,34.53117208,0,30.42002251,63000020032,0.163673331,0.562521179,89.9,5024.18,51.51089247,38.25251815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"c(121.576492014144, 25.0160799990483)",臺北捷運麟光站_BR06,1822.415581,3673.948334,5189.800837,26,,
臺北市信義區福德街２１１號,20880000,182008,0,0,63000,信義區,房地(土地+建物),25.03834799,121.584605,中坡里,28.4,住,NA,NA,1120702,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721007,114.72,3,2,2,有,無,NA,陽台外推；頂樓加蓋；其他增建；,RPUNMLRKQHIGFDA58DA,88.95,12.3,10.13,無,NA,2023/7/2,335,28.75439329,26.63465417,33.22939484,2.179077829,28.30760034,63000020024,0.114475432,0.471713147,93.59,10045.36,51.8669131,39.1866913,0,0,0,0,0,0,0,0,0,0,20,20,0,7,1,1,2,5,0,22,"c(121.584605025865, 25.0383479916669)",臺北捷運後山埤站_BL20,782.3291635,1363.860269,2846.603428,40,,
臺北市信義區福德街２６８巷３０弄４號,22500000,196472,0,0,63000,信義區,房地(土地+建物),25.04008598,121.585818,中行里,30.77,住,NA,NA,1120709,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720121,114.52,3,2,2,有,無,NA,陽台外推；其他增建；,RPRNMLQLPHIGFDA18DA,95.02,0,10.05,無,706,2023/7/9,336,31.28837135,27.70791116,35.75540972,0,53.51425991,63000020025,0.109093638,0.480042017,94.7,12304.21,47.67907162,33.33333333,0,0,0,0,0,0,0,0,0,0,24,19,0,9,1,1,3,4,0,27,"c(121.585817971074, 25.0400859792904)",臺北捷運後山埤站_BL20,640.5933518,1267.332562,2635.222082,40,,
臺北市信義區莊敬路２４０號,20600000,238316,0,0,63000,信義區,房地(土地+建物),25.02940601,121.562191,景新里,29.75,商,NA,NA,1120701,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650519,86.44,3,2,1,有,無,NA,陽台外推；其他增建；,RPRNMLLLPHIGFDA67DA,86.44,0,0,無,NA,2023/7/1,337,28.84859866,25.79355902,32.54353866,0,31.35301702,63000020028,0.167233946,0.601996823,82.37,22992.99,57.35154015,39.94919021,0,0,0,0,1,2,0,0,0,1,30,35,0,13,1,0,1,1,0,31,"c(121.562190978584, 25.0294060097213)",臺北捷運台北101/世貿站_R03,409.8507546,2726.703962,4990.383658,47,,
臺北市信義區莊敬路３９１巷１弄５號,25000000,249750,0,0,63000,信義區,房地(土地+建物),25.027866,121.565385,三張里,17.56,商,NA,NA,1120711,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700504,100.1,3,2,2,有,無,NA,陽台外推；其他增建；,RPUNMLTJQHIGFDA68DA,79.97,0,14.18,有,NA,2023/7/11,338,29.19630372,25.25006102,34.44839653,10.94489857,37.47473603,63000020030,0.155742073,0.553157474,90.21,28252.09,53.07324254,38.13029075,0,0,0,0,1,2,0,0,0,0,30,40,0,14,1,1,3,2,0,33,"c(121.565384986608, 25.0278660026509)",臺北捷運台北101/世貿站_R03,575.1376545,2696.722036,5101.50543,42,,
臺北市信義區莊敬路４７８號,17710000,240331,0,0,63000,信義區,房地(土地+建物),25.02648102,121.568168,三張里,13.5,商,NA,NA,1120709,土地5建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650909,73.69,2,2,2,有,有,NA,建築物含有：天井增建陽台外推；其他增建；,RPQNMLLJRHIGFDA67EA,59.99,0,2,有,NA,2023/7/9,339,31.27089184,27.64310581,35.82209429,0,55.36164458,63000020030,0.155742073,0.553157474,90.21,28252.09,53.07324254,38.13029075,0,0,0,0,0,2,0,0,0,0,29,37,0,14,1,1,3,5,0,32,"c(121.568168029919, 25.0264810188797)",臺北捷運象山站_R02,697.332196,2715.046898,4962.283403,47,,
臺北市信義區虎林街１２０巷１６８號,9500000,120162,0,0,63000,信義區,房地(土地+建物),25.04211499,121.573388,長春里,27.25,住,NA,NA,1120719,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601110,79.06,2,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLLKQHIGFDA77EA,79.06,0,0,無,NA,2023/7/19,340,29.86168951,27.26682744,34.33220329,0,31.31046479,63000020015,0.090182019,0.456977386,93.85,47922.24,44.74264704,33.30882352,0,0,0,0,0,2,1,0,0,1,47,81,0,20,1,2,4,0,0,51,"c(121.57338802776, 25.042114986592)",臺北捷運永春站_BL19,339.1976978,925.925771,3652.598252,52,,
臺北市信義區虎林街１３２巷１９號,19750000,252558,0,0,63000,信義區,房地(土地+建物),25.04022998,121.576217,廣居里,33.5,住,NA,NA,1120716,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590922,78.2,3,1,1,有,無,NA,NA,RPPNMLOLQHIGFDA87DA,78.2,0,0,無,NA,2023/7/16,341,30.96656921,29.15150404,33.64777262,0,14.84222228,63000020008,0.179073811,0.60960961,88.15,43996.3,58.83236745,35.80167417,0,0,0,0,0,0,1,0,0,1,54,98,0,23,0,1,6,0,0,60,"c(121.576217003901, 25.0402299803869)",臺北捷運永春站_BL19,88.18083034,1015.423919,3470.080074,53,,
臺北市信義區虎林街１６４巷１０號,22000000,220861,0,0,63000,信義區,房地(土地+建物),25.03891499,121.576187,安康里,28.4,住,NA,NA,1120723,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661214,99.61,3,2,2,有,無,NA,陽台外推；,RPXNMLRLPHIGFDA88DA,85.1,0,14.51,無,NA,2023/7/23,342,29.67444324,26.94821952,34.929454,0,22.95361153,63000020009,0.2022383,0.634863215,87.51,21225.08,60.11447506,33.24295827,0,0,0,0,0,0,1,0,0,1,52,95,0,20,0,1,6,0,0,58,"c(121.576186996687, 25.0389149855072)",臺北捷運永春站_BL19,231.0451268,1159.015982,3537.290086,46,,
臺北市信義區虎林街２３５號,28000000,193223,26.47,0,63000,信義區,房地(土地+建物)+車位,25.03752501,121.577268,國業里,24.37,住,NA,NA,1120731,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800702,144.92,4,2,2,有,有,升降平面,陽台外推；其他增建；,RPSNMLOJRHIGFDA08DA,120.71,1.11,11.55,有,NA,2023/7/31,343,28.94158956,26.63581289,31.2546893,0,17.31937841,63000020020,0.17275056,0.593019533,90.61,82035.09,56.91523262,32.6959847,0,0,0,0,0,0,1,0,0,0,49,81,0,16,1,1,4,0,0,53,"c(121.57726801074, 25.0375250145036)",臺北捷運永春站_BL19,390.2670539,1298.025187,3516.045003,32,,
臺北市信義區虎林街４０巷２７號,30000000,283447,0,0,63000,信義區,房地(土地+建物),25.04745501,121.575571,四育里,26.38,住,NA,NA,1120816,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740517,105.84,3,2,2,有,無,NA,NA,RPVNMLQKQHIGFDA58DA,90.49,9.58,0,無,NA,2023/8/16,344,28.50035275,24.94924446,30.22763482,34.78682101,39.06529752,63000020016,0.113139461,0.478242411,93.71,31205.26,51.91853599,39.04958677,0,0,0,0,0,0,0,0,0,2,47,54,0,14,2,1,2,7,0,49,"c(121.575571010623, 25.0474550132861)",臺北捷運松山站_G19,411.7541086,332.1445908,3275.497326,38,,
臺北市內湖區內湖路一段２０３巷５號,17900000,211634,0,1500000,63000,內湖區,房地(土地+建物)+車位,25.08396298,121.563659,西康里,25.44,住,NA,NA,1120709,土地1建物1車位1,二層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850805,84.58,2,2,1,有,有,坡道機械,NA,RPQNMLPJQHIGFCA77DA,52.18,0,5.62,有,NA,2023/7/9,345,32.15409436,29.25384073,36.17625367,0,56.09995326,63000100002,0.16134794,0.568111455,86.45,8390.4,46.18361975,30.02012695,0,0,0,0,1,0,2,0,0,0,27,18,0,5,0,1,2,1,0,29,"c(121.563658985106, 25.0839629792999)",臺北捷運西湖站_BR16,457.9977274,4121.001391,5544.529228,27,,
臺北市內湖區內湖路一段２１７巷８９號,16700000,157994,0,0,63000,內湖區,房地(土地+建物),25.084239,121.565294,西康里,34.15,住,NA,NA,1120717,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,721117,105.7,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLJQHIGFCA57EA,69.07,0,9.41,有,453,2023/7/17,346,31.13917401,28.34206684,36.16631773,12.31368792,27.27679849,63000100002,0.16134794,0.568111455,86.45,8390.4,46.18361975,30.02012695,0,0,0,0,1,0,1,0,0,0,31,20,0,5,0,2,1,1,0,32,"c(121.56529395914, 25.0842389953715)",臺北捷運西湖站_BR16,347.3704697,4094.004089,5433.43725,40,,
臺北市內湖區內湖路一段２８５巷６３弄１２號,18810000,189502,0,0,63000,內湖區,房地(土地+建物),25.08427101,121.567425,西湖里,23.5,住,NA,NA,1120801,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720526,99.26,3,2,2,有,無,NA,陽台外推；其他增建；,RPOPMLRKQHIGFCA08DA,74.92,0,13.54,無,NA,2023/8/1,347,28.24411186,26.99648992,30.68397857,9.854634098,24.1341883,63000100001,0.123807958,0.487504111,91.3,14869.41,48.92006234,35.42640836,0,0,0,0,1,0,2,0,0,0,26,25,0,5,0,1,1,1,0,27,"c(121.567424974203, 25.0842710142416)",臺北捷運西湖站_BR16,262.1190268,4033.98174,5269.63231,40,,
臺北市內湖區內湖路一段２８５巷６８弄２１號,18560000,184842,0,0,63000,內湖區,房地(土地+建物),25.08588298,121.56731,西湖里,37.73,都市：其他:第三種住宅區。,NA,NA,1120710,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681221,100.41,3,2,1,有,無,NA,其他增建；,RPSNMLMLQHIGFCA87DA,84.7,0,15.71,無,NA,2023/7/10,348,32.13340691,28.71299784,36.55818007,0,46.45307607,63000100001,0.123807958,0.487504111,91.3,14869.41,48.92006234,35.42640836,0,0,0,0,1,0,1,0,0,0,18,17,0,4,0,1,1,1,0,19,"c(121.567309974491, 25.0858829799508)",臺北捷運西湖站_BR16,441.0486321,4209.179778,5395.225435,44,,
臺北市內湖區內湖路一段２８５巷６９弄６６號,14480000,169873,0,0,63000,內湖區,房地(土地+建物),25.08496298,121.569601,西湖里,24.83,住,NA,NA,1120727,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720331,85.24,3,2,1,有,無,NA,NA,RPSOMLLKQHIGFCA77DA,77.14,0,8.1,無,815,2023/7/27,349,28.95000271,27.23496632,31.08809272,5.816910075,19.15433355,63000100001,0.123807958,0.487504111,91.3,14869.41,48.92006234,35.42640836,0,0,0,0,1,0,1,0,0,0,24,25,0,6,0,1,1,0,0,25,"c(121.569601000086, 25.0849629822583)",臺北捷運西湖站_BR16,393.8328526,4055.038191,5155.247727,40,,
臺北市內湖區內湖路一段３２３巷８弄８號,6700000,60306,0,0,63000,內湖區,房地(土地+建物),25.08307198,121.567523,西湖里,26.33,住,NA,NA,1120710,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700511,111.1,3,2,2,有,無,NA,二親等間買賣親友、員工、共有人或其他特殊關係間之交易；,RPXNMLOKQHIGFCA58EA,83.19,0,13.69,無,NA,2023/7/10,350,32.15783282,28.73908442,36.59305345,0,46.5215365,63000100001,0.123807958,0.487504111,91.3,14869.41,48.92006234,35.42640836,0,0,0,0,1,0,2,0,0,0,34,27,0,5,1,1,1,1,0,35,"c(121.567522958651, 25.0830719829924)",臺北捷運西湖站_BR16,128.9443934,3903.535483,5177.272811,42,,
臺北市內湖區內湖路一段４１１巷６２弄１０號,65000000,205879,73.27,0,63000,內湖區,房地(土地+建物)+車位,25.083549,121.5711664,麗山里,49.76,住,NA,NA,1120717,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970331,315.72,4,2,3,有,有,坡道平面,陽台外推；其他增建；,RPUOMLRJQHIGFCA48DA,142.31,7.46,12.61,有,NA,2023/7/17,352,31.14171571,28.30847107,36.2466717,13.63387628,27.06668126,63000100038,0.14956761,0.535180818,89.63,35320.27,52.61981623,26.34715669,0,0,0,0,0,0,1,0,0,0,30,24,0,6,0,1,2,0,0,32,"c(121.571166404323, 25.0835489971021)",臺北捷運西湖站_BR16,402.9778996,3870.009354,4933.034523,15,,
臺北市內湖區內湖路一段９１巷３５弄７７號,27500000,181566,35.17,0,63000,內湖區,房地(土地+建物)+車位,25.08763002,121.561395,西安里,41.15,住,NA,NA,1120713,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840627,151.47,3,2,2,有,有,坡道平面,NA,RPTNMLLJRHIGFCA77DA,124.46,1.53,10.08,有,NA,2023/7/13,356,31.32809091,28.14767118,35.04333548,0,23.79862807,63000100003,0.142530756,0.545869947,89.78,5158.08,50.01185114,34.866082,0,0,0,0,1,0,1,0,0,0,8,1,0,1,0,1,1,1,3,9,"c(121.561395033058, 25.0876300200297)",臺北捷運劍南路站_BR15,708.1614852,4582.464456,5975.403563,28,,
臺北市內湖區內湖路三段１４３巷２７號,10500000,135958,0,0,63000,內湖區,房地(土地+建物),25.087577,121.589006,碧山里,18.32,住,NA,NA,1120725,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710226,77.23,3,2,2,有,有,NA,陽台外推；頂樓加蓋；,RPQNMLMLQHIGFCA77EA,63.59,0,8.18,無,NA,2023/7/25,357,30.17770182,28.04696382,33.70811949,0.55700738,11.2145099,63000100015,0.115836958,0.493636217,90.77,1872.8,43.46846846,27.08845208,0,0,0,0,0,0,0,0,0,0,21,7,0,3,0,1,1,5,0,22,"c(121.589006027947, 25.0875770044921)",臺北捷運內湖站_BR19,668.4157132,4196.058494,4195.560299,41,,
臺北市內湖區內湖路三段１９１巷３號,16800000,165452,0,0,63000,內湖區,房地(土地+建物),25.08817199,121.588681,碧山里,29.38,都市：其他:第三種住宅區。,NA,NA,1120715,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700128,101.54,3,2,2,有,無,NA,NA,RPTNMLOLQHIGFCA18DA,88.42,0,13.12,無,NA,2023/7/15,358,31.78993544,29.45708545,35.12048884,0,10.48984026,63000100015,0.115836958,0.493636217,90.77,1872.8,43.46846846,27.08845208,0,0,0,0,0,0,0,0,0,0,19,7,0,3,0,1,1,3,0,20,"c(121.588680977742, 25.088171993889)",臺北捷運內湖站_BR19,735.2815032,4269.669016,4269.170844,42,,
臺北市內湖區內湖路三段３２６巷５弄５號,14010000,132120,0,0,63000,內湖區,房地(土地+建物),25.0899736,121.5842087,金瑞里,30.69,都市：其他:第三種住宅區。,NA,NA,1120722,土地6建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700525,106.04,3,2,2,有,無,NA,陽台外推；其他增建；,RPSOMLPKQHIGFCA18DA,92.04,0,14,無,NA,2023/7/22,359,29.37312077,25.6351756,32.73548815,18.14635739,24.3490355,63000100014,0.129059684,0.507396701,89.69,2875.27,50.35041611,28.79982479,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,7,"c(121.584208729483, 25.0899736001575)",臺北捷運內湖站_BR19,1216.803083,4555.258251,4657.941183,42,,
臺北市內湖區內湖路三段５９巷１０號,15900000,164171,0,0,63000,內湖區,房地(土地+建物),25.08563299,121.59202,金龍里,27.44,住,NA,NA,1120718,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700703,96.85,4,1,2,有,無,NA,頂樓加蓋；其他增建；,RPPQMLPKQHIGFCA08DA,89.49,0,7.36,無,NA,2023/7/18,360,28.98601665,27.05698976,32.51709705,9.192627246,33.99921452,63000100013,0.117684614,0.483294318,91.98,31776.41,44.64035823,31.51413377,0,0,0,0,0,0,0,0,0,1,26,39,0,11,1,1,1,5,0,27,"c(121.592019992691, 25.0856329896886)",臺北捷運內湖站_BR19,296.4916784,3872.888212,3872.379305,42,,
臺北市內湖區內湖路三段６０巷２７號,62580000,285106,56.27,5000000,63000,內湖區,房地(土地+建物)+車位,25.08826101,121.593011,碧山里,31.62,住,NA,NA,1120710,土地1建物1車位2,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407,258.23,3,2,2,有,有,坡道平面,NA,RPXOMLSKQHIGFCA98DA,141.46,10.29,11.93,有,699,2023/7/10,361,31.3429816,28.05147395,35.46312771,0,48.88943559,63000100015,0.115836958,0.493636217,90.77,1872.8,43.46846846,27.08845208,1,0,0,0,0,0,0,0,0,1,15,17,0,3,0,1,1,4,0,16,"c(121.593010985103, 25.0882610097007)",臺北捷運內湖站_BR19,499.2219963,4105.218837,4104.69938,6,,
臺北市內湖區內湖路三段６０巷３３號,54180000,242888,55.2,5000000,63000,內湖區,房地(土地+建物)+車位,25.08846221,121.5930694,碧山里,31.62,住,NA,NA,1120730,土地1建物1車位2,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407,257.68,3,2,2,有,有,坡道平面,NA,RPVPMLRJQHIGFCA68DA,110.6,10.2,12.7,有,780,2023/7/30,362,29.32966547,27.40211378,32.46092586,0.372473828,29.78651165,63000100015,0.115836958,0.493636217,90.77,1872.8,43.46846846,27.08845208,1,0,0,0,0,0,0,0,0,0,15,15,0,3,0,1,1,4,0,16,"c(121.593069412847, 25.0884622108771)",臺北捷運內湖站_BR19,519.4232323,4124.027062,4123.506975,6,,
臺北市內湖區內湖路三段７２巷６３號,29200000,197939,40.45,2500000,63000,內湖區,房地(土地+建物)+車位,25.08837002,121.591062,碧山里,32.91,住,NA,NA,1120709,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830729,175.35,3,2,2,有,有,坡道平面,陽台外推；,RPUNMLQJRHIGFCA48EA,148.06,1.44,9.62,有,867,2023/7/9,364,31.54601227,28.59722279,35.37484662,0,55.06890794,63000100015,0.115836958,0.493636217,90.77,1872.8,43.46846846,27.08845208,0,0,0,0,0,0,0,0,0,0,22,11,0,3,0,1,1,4,0,23,"c(121.591062024977, 25.0883700163515)",臺北捷運內湖站_BR19,590.9528856,4189.570485,4189.059885,29,,
臺北市內湖區內湖路二段１０３巷１００弄１１號,33600000,175640,0,0,63000,內湖區,房地(土地+建物)+車位,25.08381311,121.5802655,湖濱里,51.49,住,NA,NA,1120713,土地5建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850423,191.3,4,2,2,有,有,坡道平面,NA,RPOOMLLLQHIGFCA47DA,136.13,4.84,13.47,有,NA,2023/7/13,365,31.41157329,28.4452179,35.12347275,0,20.56950002,63000100010,0.163916542,0.576026183,87.25,12528.14,51.47907647,32.26911976,0,0,0,0,0,0,0,0,0,0,14,13,0,3,0,0,1,0,0,15,"c(121.580265463134, 25.0838131108711)",臺北捷運港墘站_BR17,612.3613429,3838.34034,4321.357178,27,,
臺北市內湖區內湖路二段１０３巷１０３號,28500000,175406,0,0,63000,內湖區,房地(土地+建物),25.083772,121.581131,湖濱里,20.41,住,NA,NA,1120713,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720331,162.48,3,2,2,有,有,NA,陽台外推；,RPTNMLLKQHIGFCA87EA,127.95,0,12.31,有,NA,2023/7/13,367,31.40394436,28.43604938,35.11059551,0,20.52661608,63000100010,0.163916542,0.576026183,87.25,12528.14,51.47907647,32.26911976,0,0,0,0,0,0,0,0,0,0,15,11,0,3,0,0,1,0,0,16,"c(121.581130978456, 25.0837719976361)",臺北捷運港墘站_BR17,677.9110003,3839.437751,4263.146269,40,,
臺北市內湖區內湖路二段１０３巷１１９弄５６號,21000000,160391,0,0,63000,內湖區,房地(土地+建物),25.08436301,121.581823,湖濱里,16.86,都市：其他:第三種住宅區。,NA,NA,1120713,土地2建物1車位0,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720331,130.93,3,2,2,有,有,NA,NA,RPTOMLKLPHIGFCA77DA,106.38,0,2.47,有,NA,2023/7/13,368,31.38969653,28.41933339,35.08689647,0,20.51265796,63000100010,0.163916542,0.576026183,87.25,12528.14,51.47907647,32.26911976,0,0,0,0,0,0,0,0,0,0,9,5,0,1,0,0,1,0,0,10,"c(121.581822988382, 25.084363005629)",臺北捷運文德站_BR18,755.1673728,3910.551391,4272.284629,40,,
