土地位置建物門牌,緯度,經度,actual_price,xgboost_qmean,xgboost_q0.1,xgboost_q0.25,xgboost_q0.5,xgboost_q0.75,xgboost_q0.9,rf_qmean,rf_q0.1,rf_q0.25,rf_q0.5,rf_q0.75,rf_q0.9,lgb_qmean,lgb_q0.1,lgb_q0.25,lgb_q0.5,lgb_q0.75,lgb_q0.9,nn_qmean,nn_q0.1,nn_q0.25,nn_q0.5,nn_q0.75,nn_q0.9
臺北市文山區秀明路二段８號二樓,24.99155501,121.574147,19150000.000000000,19846558.0,16533941.0,18429788.0,19162266.0,21840668.0,24259114.0,21063358.88750620,16973643.125536200,18439814.0929262,19150000.000000000,20000000.00000000,27935592.303913900,20087499.67955590,15188578.562397400,18459371.525346700,19178847.61635560,20876065.526094800,24125412.946360200,19647728.0,15736225.0,17984672.0,21326186.0,22077392.0,25292888.0
臺北市大安區新生南路一段１５７巷４２號,25.034884,121.536703,43680000.0,33688668.0,16983984.0,21562720.0,33151828.0,36115100.0,44090680.0,31812315.33840240,21655036.897954000,29611025.95336130,41943389.37670750,43680000.0,45827087.34278480,33809412.822454600,15994595.372363800,24724149.939899900,30521928.086885400,41819376.03827820,43767468.84589230,32185340.0,24478264.0,25579320.0,29505592.0,38540210.0,47542090.0
臺北市松山區延壽街３５１號三樓,25.05669501,121.559144,6300000.000000000,7248378.5,5401460.5,6142157.0,7292539.0,10907485.0,14013772.0,6727463.473157850,5000027.779632600,5768167.084843100,6300000.000000000,6300000.000000000,9544676.692641430,6966391.043027420,6177164.926621950,6248295.248216670,7462414.963714750,8619630.04085468,11132898.740383500,9058970.0,5362790.0,5516868.5,7217861.5,7614208.0,11602257.0
臺北市北投區珠海路１１４號六樓,25.14181802,121.506084,21600000.000000000,17273734.0,13831656.0,17218536.0,19025986.0,19930354.0,22211028.0,17240275.273442200,12726132.491934900,14928604.605308200,21600000.000000000,21600000.000000000,24381368.415863900,17463551.36595610,12739815.879715200,15523774.751584900,17742618.379103100,20363378.22969170,21613476.23615390,15428798.0,11932756.0,13048326.0,18370826.0,19258630.0,23300944.0
臺北市信義區光復南路５６７號六樓之１４,25.03075399,121.557622,16000000.000000000,15302453.0,13784198.0,14020509.0,15884924.0,16004413.0,16408746.0,15755047.457975700,13976710.587318000,15392111.614754300,15892614.214113800,16000000.000000000,17746115.45344230,15580619.462436600,13606997.841829500,15343287.691660000,15994578.831355400,16058987.303615000,16572186.25798120,14851377.0,12886548.0,13299922.0,14828507.0,16513014.0,18464410.0
臺北市中正區金山南路一段５９號十七樓,25.03850498,121.528601,157600000.0000000,139842200.0,54584676.0,86745910.0,142286560.0,156866980.0,169681280.0,146588909.07505400,103635395.7942890,136661106.21715400,155501022.50476700,157600000.0000000,173432298.75289500,152248097.24346400,52921672.94655250,96621658.57301470,147525760.67799100,157510782.89258600,179025623.44827200,178215260.0,73393730.0,108964290.0,122205880.0,179480500.0,261135100.0
臺北市中山區長安東路二段４９號,25.04860199,121.532287,24600000.000000000,21750376.0,16851042.0,22735016.0,24680508.0,25788696.0,26457320.0,25434334.818069400,20279045.42449050,23871000.37194450,24600000.000000000,24600000.000000000,30399612.95857510,21801319.547254300,15856421.358299400,20398450.52696510,24535489.99931670,24603017.761323000,28023325.665039600,24308488.0,18823022.0,20232708.0,24186256.0,25737396.0,31686714.0
臺北市北投區泉源路２８號四樓之４、四樓之５,25.13956291,121.5063603,9299999.999999990,9089449.0,7939595.0,8175571.0,9292921.0,10498192.0,13085862.0,9459280.196521970,7588616.563947590,8228113.700315430,9299999.999999990,9299999.999999990,12456637.762626500,8921479.82934901,8054984.856191170,8695534.251663830,9295954.372826860,9299762.638177520,12104443.898049800,7119831.0,5855513.0,7773394.5,9392927.0,9753509.0,11951343.0
臺北市信義區吳興街４３２巷１３６號四樓,25.02277701,121.567455,14000000.000000000,16630184.0,14394778.0,16047420.0,16055717.0,19434980.0,20245216.0,15041507.857782700,12605965.501907200,13713669.63367300,14213397.393791700,16300000.00000000,18665538.121417700,16579063.63051640,14101247.2376832,15403106.20051810,17067682.44622540,17983169.37136500,20763912.114833100,16081953.0,11826691.0,12965614.0,16007893.0,18291110.0,20116422.0
臺北市北投區行義路１８６巷２６弄２３號三樓,25.13162298,121.529281,12560000.000000000,13511736.0,10542558.0,11856460.0,13484806.0,13515551.0,16965496.0,12050458.139126100,9642940.863750290,10695545.801043100,12560000.000000000,12573319.204042700,15167720.761173400,12651323.239543700,10715791.326603600,12022763.83884140,12560434.218842300,13890273.619817600,14215998.288991300,11844186.0,10085216.0,11541472.0,12406731.0,13404797.0,15093196.0
臺北市文山區福興路６０巷６號,25.00375001,121.550563,5000000.000000000,8966863.0,5714140.0,8973279.0,10424306.0,12752750.0,17482384.0,8300732.183797870,5241203.392439060,5939399.595735630,6149848.631378200,11180000.0,13727115.963025200,9270785.9744851,5290114.731624250,10221105.413461300,12072018.381682000,13038574.581203300,16121585.25602430,8138736.5,5267718.0,7284205.0,10528030.0,11249776.0,13864488.0
臺北市信義區福德街１６９號七樓,25.03777002,121.583601,90000000.00000000,93926100.0,39510268.0,73206810.0,92200104.0,92616590.0,113632380.0,99368074.99178810,70640725.39858000,84876459.01703600,90000000.00000000,90000000.00000000,148424907.51439400,95714878.23181550,49149726.80849090,84906020.07265680,95957808.08023240,99801552.12239970,163769845.17248700,96574940.0,54396764.0,73326150.0,82711976.0,105029450.0,155299870.0
臺北市大同區迪化街一段３１２巷５號三樓之１,25.06176888,121.5090128,4160000.000000000,4543872.5,3092900.2,3929289.8,4148843.2,4502178.5,10024154.0,4079185.459361320,2933909.628488440,3700127.946814980,4160000.000000000,4167969.4071051900,5785839.598739150,4262989.362397960,3979136.882604410,4093187.114783260,4159524.455387660,4332662.637165880,4838369.369478430,4362021.5,3142601.2,3168560.0,4647335.0,5823025.0,7238010.0
臺北市信義區中坡南路２７７號二樓,25.03876202,121.584252,13500000.000000000,15292212.0,11462669.0,13566819.0,15999834.0,16558526.0,18023270.0,14955878.333148800,12758496.388543900,13547792.387115300,13699266.481817300,15400000.000000000,17281894.97783730,14782167.034848000,13165248.872883700,13832075.436547100,15262019.610104600,16085698.79172740,17931129.24070100,14977768.0,12887678.0,13102345.0,14755997.0,17274886.0,18310726.0
臺北市信義區信義路五段１５０巷１８號,25.02801901,121.569029,27040700.00000000,24130684.0,13717423.0,18839544.0,26342012.0,27697804.0,33545490.0,24860522.89829900,18622474.555237600,23767839.70586820,27040700.00000000,27040700.00000000,31197928.538622000,22607167.646356000,13141110.006894800,20492117.592887700,27030986.28735200,27335854.52154440,34715287.98320530,22844816.0,13974561.0,17751496.0,24116788.0,28616080.0,30200516.0
臺北市文山區萬美街二段２巷５號二樓之４,25.00352258,121.5629436,5000000.000000000,9767043.0,8858788.0,10755557.0,12634768.0,14972883.0,16678086.0,9414306.306656430,5315102.672559640,6132259.709558480,7166049.224335050,14000000.000000000,16463178.703035600,8929112.121349770,6204211.337953090,10515440.80610190,11936403.848695000,14701302.423954900,18890207.25224330,11740790.0,5762555.0,13187388.0,14488320.0,17427984.0,19899624.0
臺北市士林區中正路３３９號,25.09441932,121.5228212,65880000.00000010,61722668.0,41480310.0,49851436.0,66017360.0,69203416.0,76572710.0,64592156.37405660,52460055.18922060,63822455.81786580,65880000.00000010,66112511.75899150,73098486.12754780,61375610.16559450,41658162.29041350,59763733.54661210,65948085.01329690,66639227.93326,74746894.6318483,58218790.0,39344372.0,50571428.0,57523184.0,66733280.0,91457820.0
臺北市萬華區西園路二段３７號十樓之３,25.03176539,121.497308,38930000.00000000,35198984.0,31277080.0,34108868.0,39053012.0,39276516.0,39683520.0,36330794.94770120,31220867.178435000,33855820.80832370,38786135.67647580,38930000.00000000,42506584.729442,39395680.83438130,32104967.142438100,38231286.2126121,38936806.28298170,39006795.76552590,43184343.14975160,37966950.0,27152082.0,33285516.0,38992130.0,43888388.0,51358504.0
臺北市文山區萬利街３０巷３１號,25.00127701,121.564245,14680000.000000000,14296357.0,9718708.0,12319530.0,14592654.0,15684266.0,17233748.0,14260385.21456120,10713310.904515900,14257301.0816973,14680000.000000000,14839137.441297800,17404124.478569800,12973123.449722900,10486556.846518400,13105527.96555520,14707258.692790900,15549474.233811500,17602459.995035000,15643604.0,11168768.0,12726677.0,14660614.0,16627361.0,18453952.0
臺北市萬華區萬大路５３４巷２８號,25.01916601,121.495871,18000000.000000000,15157818.0,7853789.0,10454571.0,14470066.0,18016876.0,28298286.0,14164817.279931400,10086775.62911050,13831308.893189500,17744616.150613700,18000000.000000000,19302849.533017100,16812337.61286820,9085934.968329250,10242262.914626500,14894702.442608500,18002371.155087200,23189893.991494700,12710884.0,6953481.0,9970800.0,13461858.0,16712955.0,20338840.0
臺北市信義區虎林街２３２巷２１號,25.03637401,121.576874,20000000.00000000,15105176.0,13094300.0,14757629.0,18649130.0,20200664.0,20438394.0,18435979.22958370,13638122.472436300,17779296.665179300,20000000.00000000,20000000.00000000,22820333.19072300,16397457.599572500,11554043.684015200,14485939.038626800,19317901.11020760,19478679.55585230,20000479.97265450,20721918.0,10184750.0,15067797.0,19477508.0,21632380.0,24088102.0
臺北市內湖區內湖路一段４１１巷７４弄１５號,25.08422998,121.57128,76800000.00000010,85978970.0,43898852.0,73089610.0,76608216.0,104879910.0,126107000.0,84468296.00175480,67281428.27099070,73315937.480713,76800000.00000010,80999999.99999990,113596730.87246200,83953099.57217770,47984119.67867880,72569612.06054140,78014582.049132,87469535.51941650,146501902.49980400,69992730.0,45121280.0,59639440.0,66867444.0,83975570.0,110700070.0
臺北市中山區雙城街４９巷１２號四樓,25.06786302,121.525233,12500000.000000000,9800408.0,7096823.0,8632382.0,10391768.0,11134396.0,12257418.0,10867800.045982300,8020321.238664200,10890287.63770530,12247448.71412420,12500000.000000000,12817880.448269200,10250022.239704400,7193205.848898420,8627760.79431845,10352251.98723310,12020933.919206900,12483744.061135900,9064173.0,4158247.0,7511625.5,9286613.0,11665898.0,13175949.0
臺北市士林區延平北路六段２２８號六樓之１,25.089468,121.504431,11700000.000000000,13065212.0,11123910.0,12033046.0,12300722.0,12953824.0,15683069.0,12166481.15308760,10182581.309791800,11579360.608350000,11700000.000000000,11880000.0,15653872.15535050,13538115.387443400,10470799.439011800,11618176.641677800,11937843.770353200,12410251.932258100,12807002.648421800,13278377.0,9885793.0,12780290.0,13716664.0,13752527.0,15317989.0
臺北市中山區南京東路三段２２３巷１０號二樓,25.05295199,121.5434082,29500000.000000000,30251538.0,21972998.0,28872440.0,30446904.0,31870066.0,35152690.0,30716801.39018480,23399966.8172571,28882480.44533970,29500000.000000000,29500000.000000000,38773466.19549750,34900490.55399830,20322087.01548890,29518418.469817700,29528416.728605700,33376362.256038000,36700502.45583280,30401292.0,22367904.0,25870774.0,30091268.0,31998770.0,35373230.0
臺北市萬華區國興路４８號七樓之３,25.02541899,121.50734,12600000.000000000,10585294.0,8228275.5,11339783.0,12086111.0,12389870.0,12567687.0,11616690.033517600,9502038.616734250,11046871.578264900,12566578.09236720,12600000.000000000,13519839.974228200,11031540.474771100,9135964.66592352,10614762.448647700,12595343.26578890,12609170.37213310,13613839.649315600,13433361.0,10437994.0,11975828.0,12137558.0,13922416.0,14832014.0
臺北市信義區吳興街６００巷３７弄９號二樓,25.02101602,121.570162,18530000.000000000,16865832.0,14536900.0,16946544.0,18516146.0,18598936.0,18826360.0,17046519.42600680,13815698.222409900,16445267.852088700,18396054.636635800,18530000.000000000,19778156.334245500,17536930.686370600,13385359.247216700,16519803.260537300,18638180.9407651,18672946.57745800,18717039.377239,17900176.0,15087727.0,16259391.0,17299484.0,19960636.0,21400836.0
臺北市信義區永吉路１２０巷４３弄７號四樓之１,25.04437701,121.570654,18500000.000000000,15158368.0,12484211.0,13253454.0,16910800.0,18184144.0,18241428.0,15199729.474925400,11196269.81541010,14007049.480138000,17418381.09765770,18211608.016845400,18500000.000000000,15763067.492529400,12513296.936892300,13418454.434838400,16679171.700638100,17707238.871138700,18220292.15284590,16349420.0,13053529.0,15226058.0,16321099.0,17915376.0,19280500.0
臺北市內湖區星雲街１５０巷１４號六樓,25.07976151,121.5958296,32250000.00000000,34257588.0,29534364.0,32795170.0,33047784.0,36383850.0,36948000.0,33229097.862494000,30409225.514871900,31409497.1544867,32333118.924317900,32500000.000000000,37501475.634124800,33816009.93342720,29996963.866613400,32257413.48726720,32304647.133314800,34589837.78180460,38404445.66277160,32235778.0,26731282.0,27069968.0,31631944.0,35241440.0,40922680.0
臺北市北投區致遠一路一段１０４巷２號,25.10972011,121.5153902,18900000.00000000,15874233.0,13710910.0,14576047.0,17206062.0,18218340.0,19101252.0,18411551.50126740,15058254.841102200,17524684.560639400,18900000.00000000,18900000.00000000,21713287.212138600,15474206.814614000,13079472.753367100,14953453.612536200,17296579.270468000,18580561.22419170,18920468.95608800,14151322.0,10799198.0,11901457.0,15455984.0,18416048.0,19458608.0
臺北市北投區新民路６２巷１５弄１號,25.13935002,121.5110127,15030000.000000000,13678233.0,12538142.0,13506532.0,15002499.0,16795722.0,20657712.0,13472816.586249800,11303704.760240900,12448617.648668700,14565811.529520900,15030000.000000000,16985577.08685150,13385820.271837500,11829909.915042800,14179694.754028500,15058272.860670200,15141645.949187700,19607875.82670170,13759874.0,9151797.0,12220860.0,15040605.0,15865333.0,17632006.0
臺北市大同區民族西路１８１號,25.06874199,121.515106,17500000.000000000,16372294.0,12914278.0,15506358.0,17485552.0,19179414.0,19329214.0,16776924.59223250,13459980.092644600,15711650.85604750,17500000.000000000,17500000.000000000,20522263.012314600,17438940.47478550,12593736.601539600,15699343.006459500,17515376.622440500,17587955.399044900,20587764.19624810,17739276.0,14652256.0,15388328.0,17010178.0,19788196.0,21010136.0
臺北市文山區羅斯福路五段２３６巷１８號,25.001757,121.537599,19980000.000000000,16962132.0,12989872.0,15775412.0,18678286.0,18916852.0,19979682.0,18828677.3359964,15440476.199983900,18239663.418195400,19441092.50753340,19980000.000000000,20935246.36819450,17032300.61265200,11998968.418909400,16024316.71657080,19712186.05389880,19894912.27438200,21739560.14871570,16836200.0,14701244.0,16837098.0,17793868.0,19284728.0,21095344.0
臺北市士林區社正路４５巷１３號,25.089661,121.509537,12980000.000000000,15994647.0,12278852.0,13746863.0,14836032.0,18555672.0,20643296.0,15367046.142109200,12214011.88466860,13222586.331347000,13263751.789161800,16100000.00000000,20713331.64551300,15956033.683381600,11948186.27515830,12979770.825146200,16244389.633739300,17028621.921719600,19632485.942143800,15081800.0,11946739.0,13619554.0,16159745.0,16975692.0,19518490.0
臺北市中山區民權東路一段７巷１１號四樓之１、四樓之５,25.0634929,121.5232404,2500000.0000000000,2634563.2,1814859.2,1906063.6,2220800.0,2317515.8,8328174.0,2223186.006835250,1772722.624310060,2040827.5513643400,2500000.0000000000,2500000.0000000000,2617285.0741432500,2274815.3655230900,1912059.612703800,1944948.623130520,2127131.5375282100,2492277.350332100,4078159.745964840,1420457.9,2212595.5,2947755.5,4965624.5,6353657.0,6931572.5
臺北市內湖區成功路四段３２３巷２弄６號二樓,25.08429201,121.599017,19000000.00000000,17898640.0,13580515.0,15638293.0,18535122.0,18939704.0,19048716.0,18323125.324966500,15346529.957369800,17568019.657545100,18933098.03760060,19000000.00000000,20297467.89749980,17199907.94338160,14190848.373576300,15761831.411619500,18995411.72967490,19000750.83641570,19285435.50917490,17786946.0,13365914.0,14986626.0,17832228.0,19823632.0,22057188.0
臺北市文山區興隆路三段１３７號三樓,24.99831401,121.558763,7280000.0000000100,6946800.0,5507170.0,5841051.0,7276526.0,8992863.0,11778247.0,7319616.605234830,5127766.375633710,6744540.092504680,7280000.0000000100,7519026.931502760,9013604.218358560,7263832.698833230,6833549.943269800,7134095.897754970,7280250.112109790,7444028.031134220,9091606.447125020,7481241.5,6692392.5,6817135.5,7295258.5,8367350.5,9820655.0
臺北市內湖區文德路２１０巷３０弄１０２號四樓,25.07640871,121.5846037,32500000.000000000,36840196.0,28044080.0,32467236.0,33489744.0,36087420.0,37022350.0,34556904.87700300,29410120.354425300,31825342.92023180,32500000.000000000,33100000.000000000,43356121.37615720,38381145.59685440,29949866.70267520,32611143.67422190,33047682.04461800,36663544.17724300,37552728.38284870,32470828.0,27337964.0,29821924.0,34429996.0,38136270.0,42191756.0
臺北市中山區南京東路二段１０８號七樓之１１,25.051839,121.532169,17500000.000000000,17307570.0,13548356.0,16344619.0,17748312.0,17771890.0,18553584.0,17304826.794775300,15515988.451824100,16852588.19052110,17406164.41646900,17500000.000000000,18844166.675255700,17957633.018662200,14296638.66206540,17330882.183414200,17507744.74646760,17569733.21443090,17797216.66239990,18974632.0,13871974.0,17021148.0,17027382.0,19466552.0,20837212.0
臺北市松山區東興路２巷６號三樓,25.0508232,121.5650659,13250000.00000000,12245594.0,7083624.0,10902285.0,12444248.0,13413979.0,15407683.0,12067551.458869500,8382606.931211410,11990870.38363080,13250000.00000000,13250000.00000000,14677452.763076800,10860863.474378000,8057568.851560150,11746305.909752700,13115857.550514700,13264701.404082700,17424888.89949010,11241390.0,5379376.0,9151535.0,12374259.0,13872768.0,15253206.0
臺北市北投區光明路１８５號十三樓,25.13594398,121.50331,38000000.00000000,36829304.0,26336736.0,32309338.0,37944070.0,38032036.0,40220280.0,37741262.36049690,29517107.016672400,35674993.87671530,38000000.00000000,38000000.00000000,45264332.58776260,36682370.86584320,32576885.36170940,33438720.24437750,37982597.38606420,38276129.39053290,38904949.893851700,37836030.0,30916406.0,32338930.0,37544950.0,40724980.0,47271010.0
臺北市信義區虎林街１１６號,25.04221599,121.576763,35800000.000000000,19830704.0,7901344.0,12738407.0,18121302.0,29012880.0,34471788.0,17770544.72799600,9952470.297651650,13861975.00426840,32604095.237341400,35800000.000000000,35800000.000000000,22931653.725160500,9045020.517742120,12189993.303291800,18447423.48297320,27096973.360106300,29455085.35799910,21435560.0,6955484.0,10407796.0,18803214.0,25392656.0,34908012.0
臺北市中山區林森北路８５巷１１號,25.049739,121.525578,8300000.000000000,7725408.5,5094358.5,6854065.0,8019850.0,8819547.0,9463997.0,7488951.531061760,5604612.777939250,7592865.229371480,8300000.000000000,8300000.000000000,9042796.908782080,7280196.468719950,5786517.314950890,7077651.838826020,8299216.105251090,8537158.763521480,10449815.472675800,9034227.0,6204255.0,6637361.5,8458888.0,9627639.0,12903149.0
臺北市文山區興隆路四段１５１號,24.98476102,121.561776,13900000.00000000,16714071.0,13781885.0,16204932.0,17328314.0,20832284.0,24386924.0,16129133.25431160,12852704.531818900,13621041.043584500,14283808.687500300,15850000.000000000,22019853.42658660,16651457.883065000,12744732.848408800,14405786.218871200,18732102.32583640,19407710.136730000,24450184.554166800,18829126.0,13867159.0,16363272.0,19765940.0,23211608.0,25396726.0
臺北市中山區林森北路８５巷５６號五樓之１,25.04925201,121.526918,24000000.0,23112782.0,17881034.0,23168040.0,24073084.0,26110808.0,28273576.0,23581416.47451200,17771768.122725500,20783433.58997310,24000000.0,24000000.0,29795292.389430800,25184502.45211610,17471546.941018000,24003611.402940800,24174162.23903000,24357982.93128620,29909364.71811030,25631188.0,17165612.0,19919676.0,22106592.0,24331450.0,27623520.0
臺北市文山區興隆路三段２５５巷２９號,24.992703,121.56052,17000000.000000000,15285563.0,12772589.0,16021822.0,16971258.0,19508478.0,20030660.0,16001944.045142200,12916000.16706660,15782736.95557600,17000000.000000000,17000000.000000000,18898221.47169510,14748985.616145200,11330273.624262900,14935638.901194900,16983600.042620500,17472345.37592080,22432383.699694800,16397671.0,11289241.0,13194307.0,16083732.0,17899288.0,22843422.0
臺北市松山區南京東路三段３３５巷５號六樓之４,25.05222599,121.547485,10200000.000000000,9594880.0,4345981.5,9494896.0,9983645.0,10186071.0,11079485.0,10231305.94159690,7696138.838046190,10166747.041098400,10200000.000000000,10200000.000000000,12083361.577899900,9772589.903777890,9056740.060867110,9915726.48596014,10195709.576462800,10198662.528117000,10972019.722140900,9473135.0,6480374.0,7955701.5,9574204.0,10898148.0,12590816.0
臺北市松山區新東街５１巷９號,25.061503,121.564651,28000000.00000000,24732062.0,13811068.0,16977408.0,25244788.0,25476486.0,28077104.0,22899729.224017600,16039392.154476600,20924007.90262340,27490795.81813720,28000000.00000000,30216043.312085100,26055196.030296900,14679389.804780500,17998725.53421530,22605285.46212050,27989581.96851930,29790770.93445600,27566308.0,14432937.0,15136988.0,24359544.0,26670474.0,29319676.0
臺北市內湖區內湖路一段４１１巷９０弄２７號四樓之５,25.08484002,121.57147,19220000.00000000,18001934.0,15687766.0,15944420.0,19143744.0,19716690.0,20770232.0,18767735.840990900,15518283.601963400,18198940.855494300,19220000.00000000,19220000.00000000,22240666.187841400,17098182.59305060,15394181.157088600,15814841.100105500,18329446.67953250,19220158.337573600,21512080.277831900,16518653.0,12345098.0,14725547.0,17550508.0,19247578.0,20413344.0
臺北市文山區福興路８１之１號,25.00420402,121.549691,9920000.000000020,9405386.0,4850230.5,7904773.5,9895546.0,11529547.0,12442634.0,9534795.47623307,6187500.191549200,8394191.51059877,9920000.000000020,9920000.000000020,12303019.57022770,8800255.51356541,6546913.452228280,8472545.303029860,9940655.07279206,10684397.694483200,13199075.450602600,9942219.0,6466952.5,8353692.0,10916726.0,12616346.0,14976311.0
臺北市中山區新生北路三段６２巷２３之１號,25.06590899,121.526689,32000000.000000000,26969986.0,20269712.0,26557932.0,28023494.0,32406172.0,34026990.0,28230309.72626720,21475568.618893200,27112747.884789600,32000000.000000000,32000000.000000000,33385403.75864110,28068753.890502900,21355287.478064000,25199889.22799660,29165561.04726300,32026555.858755,35094547.580211200,28263818.0,21395980.0,27481838.0,28455356.0,32909904.0,37990348.0
臺北市文山區政大二街２０７號五樓,24.98865553,121.5869132,20520000.0,20402834.0,17814210.0,20230278.0,20317980.0,22572854.0,27398568.0,18969792.29883930,14805211.418583300,17784708.58619270,20047884.65992860,20520000.0,22478129.088637200,19878258.752748200,15584962.438785500,19564814.38577280,20335360.86855060,20400830.630564600,22139695.10153720,19626902.0,17091092.0,18343270.0,20628890.0,22125154.0,25818570.0
臺北市文山區木柵路二段１０９巷１００弄７０號六樓,24.992733,121.561792,19600000.00000000,19942674.0,11005936.0,17876668.0,19580202.0,20810998.0,21856296.0,19491007.99414970,16395572.374178800,17990355.04726140,19600000.00000000,19600000.00000000,24900378.283908500,19448634.43918930,15499212.95357530,16195963.679049700,18670266.531576900,19959491.303908000,22465624.641633000,19811952.0,15386127.0,17376734.0,19596528.0,20608244.0,23217586.0
臺北市內湖區康寧路三段１８９巷１５９弄２５號,25.07524199,121.61178,35379999.99999990,28322262.0,28398696.0,33122184.0,35389764.0,37607020.0,58594664.0,27688587.01038660,18427130.035337900,28014183.38055610,35379999.99999990,35379999.99999990,42876453.35797330,30403090.23147140,18779686.902719100,28318861.008231900,35377389.18222280,38520465.81697080,53655292.40866980,36834012.0,25563812.0,32039198.0,33520674.0,36214292.0,40529780.0
臺北市大同區長安西路１３８巷５弄１號,25.05012498,121.517647,2185834.000000000,2579770.2,895341.6,1738331.4,2164055.0,2306055.8,9021261.0,2458565.659024950,1862107.09763882,2211277.838687270,2262874.7317591200,2440000.000000000,2608844.6878868200,2412852.580973930,1849724.410461030,2075405.0200385100,2153203.358687920,2251120.607452810,4201683.489798800,1092209.5,323122.88,861146.75,2580314.0,3207185.2,5170651.5
臺北市中山區新生北路二段１３７巷４７號二樓,25.061302,121.529354,16600000.000000000,15211573.0,13493425.0,14580802.0,15891349.0,17055792.0,18686160.0,15887506.615195300,12905601.267458300,15450465.933992100,16600000.000000000,16600000.000000000,18938045.13712150,15120315.110299800,13956014.90212150,15363195.017605500,16567245.667482000,16603084.245387300,17585855.164544000,18252774.0,13489694.0,14273252.0,17318070.0,19921804.0,21265786.0
臺北市北投區西安街一段２８１巷９號二樓,25.11164799,121.516459,18000000.000000000,15798478.0,14154858.0,15769787.0,17806158.0,20483860.0,20662952.0,16489445.59725630,12331601.146661800,14938301.641261200,18000000.000000000,18000000.000000000,20541455.032359700,17979097.083872800,13995208.717902100,16357067.407393800,17974452.050413500,18332185.33648770,20577505.753916600,18609228.0,13977174.0,16676782.0,18770392.0,19756970.0,22889740.0
臺北市士林區芝玉路一段２２６號三樓之３,25.10892001,121.534295,63000000.00000010,53845736.0,36857484.0,53965520.0,62515424.0,62995770.0,64241310.0,59475178.23707490,48442748.21886500,59402396.13620690,63000000.00000010,63000000.00000010,67857569.3865925,57033468.90812600,49297751.37871040,55006348.97245150,62625274.876408200,63002523.36083400,63315918.24947610,50157110.0,39623016.0,46656788.0,52705456.0,64448228.0,73162280.0
臺北市大安區四維路１９２巷４號,25.02719612,121.5477207,21340000.0,16474979.0,14113908.0,15974860.0,19874704.0,21517486.0,22910400.0,19260060.46799520,14710350.256939700,18802581.88867770,21169317.41935400,21340000.0,23766435.569011800,17975563.341034600,11080383.388395200,15681722.397398000,18078128.453107800,21316114.393898900,24681555.34379250,22677762.0,11897803.0,16533152.0,20442292.0,24305290.0,25050624.0
臺北市內湖區康寧路三段１８９巷９１號,25.073059,121.612459,24500000.000000000,21695062.0,15794832.0,19902016.0,24370884.0,26916180.0,26917002.0,22731999.73401190,17707599.84336940,21254659.391585900,24306633.44059030,24500000.000000000,26599064.551212600,21480285.33629000,14970741.719787200,18741492.41222560,24471328.950926600,24487621.976048100,28694785.027156100,21426486.0,10815916.0,20078052.0,22774554.0,24709384.0,27466274.0
臺北市文山區福興路１９號二樓,25.00258702,121.551467,11000000.000000000,11278609.0,7613707.0,10664003.0,12054640.0,13747387.0,16023503.0,11582356.714650900,9039637.642511880,10578220.88873320,11000000.000000000,12000000.000000000,14823589.930660300,11560385.3280481,8250027.626242020,10974600.377008200,11021002.22912900,13764333.7740205,13946031.562242600,11549289.0,6889683.5,8939728.0,12256342.0,14041222.0,14961065.0
臺北市中山區林森北路１１９巷８１號二樓之３,25.05035,121.527739,10200000.000000000,8865219.0,7600018.0,8424287.0,9441010.0,10067246.0,10551208.0,8752688.551474920,7274999.308862330,8205600.576980440,10129758.141263000,10200000.000000000,10635965.8669006,9086142.99242767,8120133.177116340,8483284.353439280,9893824.836148790,10192123.170642800,10457175.981609900,9944988.0,7556395.0,7995153.5,8724390.0,10475410.0,12320634.0
臺北市內湖區東湖路１１３巷４９弄１００號,25.07072401,121.615309,16100000.00000000,20121948.0,15575038.0,17990196.0,19627052.0,25023072.0,26349498.0,18983906.40555580,14544246.42285990,16503936.635053600,17154336.795190300,20300000.00000000,28113299.04152640,18898478.384785400,15532458.81490110,17681892.637167200,20582577.83684080,21897927.896313900,25692226.281614700,20503952.0,16164153.0,18780812.0,21405204.0,22664096.0,26681514.0
臺北市南港區東明街５１號六樓,25.05607999,121.60419,38680000.00000000,27357994.0,20781804.0,23785000.0,26791206.0,30487408.0,37956160.0,30766775.542752,23772412.910880300,29331628.18468550,36566634.67800020,38595860.99239730,38680000.00000000,27723037.242904500,19699926.32940520,25698690.628322400,25842892.839249500,33634877.410423500,37246907.82155320,30470782.0,21647776.0,25034052.0,29435722.0,31805940.0,38534108.0
臺北市中山區長安東路二段１６６號五樓,25.04821802,121.539741,32280000.000000000,25731308.0,19115212.0,23709584.0,28556540.0,29445212.0,32878846.0,26957301.06923250,19533627.53113340,25129488.129661100,31781145.35393130,32280000.000000000,34642680.33780030,25780573.666497400,19947842.402173600,23817310.66471800,26061887.00819960,31906070.001867700,32282406.03795150,25203604.0,21363642.0,22361462.0,26672304.0,28952348.0,34587970.0
