土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市南港區大坑街４５０號四樓,20580000,281285,38.64,2800000,63000,南港區,房地(土地+建物)+車位,13.31,住,NA,NA,1131104,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120719,101.85,1,1,1,有,有,坡道平面,NA,RPTOMLRJJIJGFDA97DA,32.28,3.19,3.21,有,NA,25.046440396532700,121.6172631183060,"33號, 研究院路二段35巷, 中研里, 南港區, 三重埔, 臺北市, 115, 臺灣",中研里,2024-11-04,381,25.011680986539000,23.350715423579800,27.338959814309900,0.03323074442480540,38.97554954805900,63000090017,0.1722100937459870,0.5272890715294720,95.18,9645.14,53.80814448,32.68018401,0,0,0,0,0,1,0,0,0,1,14,9,0,3,1,1,1,4,0,15,"c(121.617263118306, 25.0464403965327)",臺北捷運南港展覽館站_BL23_BR24,821.4191592992550,1276.0318835866400,1276.3753955860100,1
臺北市南港區忠孝東路六段３２巷３號三樓,32000000,239718,0,0,63000,南港區,房地(土地+建物),24.7,商,NA,NA,1131008,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,741227,133.49,3,2,2,有,有,NA,NA,RPPNMLLJJIJGFDA86DA,103.98,0,19.26,有,NA,25.045639995972500,121.58342502153600,"1號, 忠孝東路六段, 萬福里, 南港區, 潭美, 臺北市, 115, 臺灣",萬福里,2024-10-08,384,24.51514436278130,23.49245795964620,25.493843080279200,35.48650424383830,31.6164151832679,63000090012,0.13459972862957900,0.5042062415196740,90.13,39044.56,55.78987728,41.29601225,0,0,0,0,0,1,0,0,0,0,35,36,0,14,1,2,1,3,0,36,"c(121.583425021536, 25.0456399959725)",臺北捷運後山埤站_BL20,63.781588421459900,655.8272150625920,2567.253857794280,39
臺北市南港區成福路２０６巷５弄１０號三樓之２,10000000,250815,0,0,63000,南港區,房地(土地+建物),11.9,住,NA,NA,1131019,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801001,39.870000000000000,1,1,1,有,無,NA,NA,RPPNMLSKJIJGFDA67DA,28.93,1.37,2.48,有,562,25.04027000397460,121.58786198198200,"10號, 成福路206巷5弄, 百福里, 南港區, 臺北市, 115, 臺灣",百福里,2024-10-19,386,27.563288344218200,24.22731349001850,31.96405519008470,7.847916085151300,24.703797721157300,63000090014,0.10250769907611100,0.4280686317641880,92.71,18538.1,47.63157893,32.9239766,0,0,0,0,0,0,0,0,0,0,17,14,0,7,0,1,2,4,0,19,"c(121.587861981982, 25.0402700039746)",臺北捷運後山埤站_BL20,740.9239232113800,1386.8401657459200,2455.810848113120,33
臺北市南港區東明街４６號三樓,7000000,171149,0,0,63000,南港區,房地(土地+建物),15.34,住,NA,NA,1131005,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730211,40.9,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPLIIJGFDA67EA,31.94,0,7.42,無,318,25.055544010855000,121.60383101627400,"46號, 東明街, 東明里, 南港區, 三重埔, 臺北市, 115, 臺灣",東明里,2024-10-05,388,26.94308123074120,24.414730366097100,30.687065702097500,0.8931128497301260,26.2057266472291,63000090007,0.15467479674796700,0.5376016260162600,89.33,17667.99,46.30942999,29.23561859,0,1,0,0,0,2,1,0,0,4,19,10,0,4,1,1,1,1,0,20,"c(121.603831016274, 25.055544010855)",臺北捷運南港站_BL22,469.84094953297600,415.2755849451260,414.9836475064840,40
臺北市南港區東明街５１號六樓,38680000,362104,45.29,2600000,63000,南港區,房地(土地+建物)+車位,23.26,住,NA,NA,1131006,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971110,144.93,2,2,1,有,有,坡道平面,NA,RPTOMLSJIIJGFDA97DA,64.06,3.57,4.35,有,NA,25.056079991653600,121.60419001318700,"53號, 東明街, 東新里, 南港區, 三重埔, 臺北市, 115, 臺灣",東新里,2024-10-06,389,28.64523951171900,26.01215757370250,32.089869985033,0,16.17726891312420,63000090005,0.09817934320231410,0.4384890250127620,93.79,27639.51,48.38996224,30.51299133,0,1,0,0,0,2,1,0,0,3,18,10,0,4,1,1,1,1,0,19,"c(121.604190013187, 25.0560799916536)",臺北捷運南港站_BL22,508.4792189084240,421.5170426114120,421.15120894275700,16
臺北市南港區東明街６２號四樓,3500000,137417,0,0,63000,南港區,房地(土地+建物),11.34,住,NA,NA,1131105,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730126,25.47,4,2,2,有,無,NA,土地增值稅由承買人負擔親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOKJIJGFDA57DA,20.3,0,4.26,無,13,25.054987997307900,121.60298402495800,"62號, 東明街, 東明里, 南港區, 三重埔, 臺北市, 115, 臺灣",東明里,2024-11-05,391,22.729608900702300,20.44067862454660,24.24013466300570,10.41778289879260,42.7202345506429,63000090007,0.15467479674796700,0.5376016260162600,89.33,17667.99,46.30942999,29.23561859,0,1,0,0,0,2,1,0,0,3,21,12,0,4,1,1,1,1,0,22,"c(121.602984024958, 25.0549879973079)",臺北捷運南港站_BL22,467.9721163014540,465.7915782997250,465.60472978074400,40
臺北市南港區永吉路５４８號二樓,22800000,189684,0,0,63000,南港區,房地(土地+建物),27.8,商,NA,NA,1131021,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670308,120.2,3,2,2,有,無,NA,陽臺外推；,RPRNMLLLIIJGFDA17DA,114.84,0,5.36,無,NA,25.04513599213450,121.5816649895080,"548號, 永吉路, 合成里, 南港區, 潭美, 臺北市, 115, 臺灣",合成里,2024-10-21,392,25.93424767962000,24.197596991874300,27.911853581111500,0.4237475271021890,30.123991496610100,63000090010,0.11144156752974100,0.46553533939818100,91.28,21542.78,50.38480037,37.46993746,0,0,0,0,0,0,0,0,0,0,52,54,0,20,1,2,2,3,0,54,"c(121.581664989508, 25.0451359921345)",臺北捷運後山埤站_BL20,131.28473450694600,568.4042398227720,2753.2460063167300,46
臺北市南港區玉成街２０１巷４弄１２號二樓,16580000,252937,0,0,63000,南港區,房地(土地+建物),21.99,住,NA,NA,1131027,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670204,65.55,2,2,2,有,無,NA,陽臺外推；其他增建；,RPVNMLTKJIJGFDA38DA,58.03,0,7.52,無,NA,25.04398398336210,121.58541798665400,"12號, 玉成街201巷4弄, 鴻福里, 南港區, 潭美, 臺北市, 115, 臺灣",鴻福里,2024-10-27,394,28.394483934008800,25.683954181674700,31.612590374512200,0.6790036105053540,21.662666536704200,63000090013,0.12077043206663200,0.4776158250910980,90.59,35963.05,51.80115272,38.40057636,0,0,0,0,0,1,0,0,0,0,34,35,0,14,1,2,2,2,0,36,"c(121.585417986654, 25.0439839833621)",臺北捷運後山埤站_BL20,284.9280099155650,927.205359908552,2453.010430177780,46
臺北市南港區研究院路二段９０號四樓,41500000,163463,43.61,0,63000,南港區,房地(土地+建物)+車位,46.52,住,NA,NA,1131027,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011003,253.88,3,2,2,有,有,坡道平面,NA,RPQPMLNKJIJGFDA47DA,128.24,7.81,11.14,有,560,25.04448899302840,121.615576996289,"90號, 研究院路二段, 中研里, 南港區, 三重埔, 臺北市, 115, 臺灣",中研里,2024-10-27,395,28.150983488378600,25.6856421366028,30.895955191760000,0.16641532284901900,21.40103709596680,63000090017,0.1722100937459870,0.5272890715294720,95.18,9645.14,53.80814448,32.68018401,0,0,0,0,0,1,0,0,0,1,10,7,0,2,0,1,1,3,0,11,"c(121.615576996289, 25.0444889930284)",臺北捷運南港展覽館站_BL23_BR24,1034.4339097006900,1305.4839483010200,1305.9115745205000,12
臺北市南港區福德街４７３號八樓,24180000,188244,0,0,63000,南港區,房地(土地+建物),21.15,住,NA,NA,1131010,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870521,128.45,3,2,1,有,有,NA,其他增建；,RPUNMLKMIIJGFDA47DA,70.52,0,7.89,有,NA,25.039141003526400,121.59280143752400,"473號, 福德街, 仁福里, 南港區, 臺北市, 115, 臺灣",仁福里,2024-10-10,396,24.053962921944000,23.01935496468850,25.741795000358600,0,40.85403778394190,63000090019,0.12624113475177300,0.500709219858156,95.16,15875.34,38.82992492,27.75045301,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,4,"c(121.592801437524, 25.0391410035264)",臺北捷運後山埤站_BL20,1201.7212988823400,1844.7159753604200,2169.2069191635500,26
臺北市南港區重陽路１６６巷１０弄１８號,8000000,121139,0,0,63000,南港區,房地(土地+建物),31,住,NA,NA,1131014,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610320,66.04,3,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMLJIJGFDA77EA,66.04,0,0,無,NA,25.05635198441170,121.60048202686000,"18號, 興南街, 東新里, 南港區, 三重埔, 臺北市, 115, 臺灣",東新里,2024-10-14,399,28.29317183320340,26.11113797861290,31.76501927271060,0,29.222435719298900,63000090005,0.09817934320231410,0.4384890250127620,93.79,27639.51,48.38996224,30.51299133,0,0,0,0,0,0,1,0,0,0,8,5,0,1,0,1,1,0,0,9,"c(121.60048202686, 25.0563519844116)",臺北捷運南港站_BL22,753.4010696807020,756.5598965456540,756.3340179017650,52
臺北市南港區重陽路４９０號三樓,54450000,244425,38.91,2500000,63000,南港區,房地(土地+建物)+車位,34.44,住,NA,NA,1131025,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050411,251.44,4,2,2,有,有,坡道平面,NA,RPVPMLNKJIJGFDA97DA,115.69,9.79,15.02,有,NA,25.060333011234300,121.6118039663940,"492號, 重陽路, 三重里, 南港區, 三重埔, 臺北市, 115, 臺灣",三重里,2024-10-25,403,26.56355373619280,22.833464871751000,29.86673243587550,39.36380477278830,25.507246051945600,63000090004,0.217646174658049,0.6294904554336390,89.55,7282.01,46.6766523,24.56468826,0,0,0,0,0,0,0,0,0,0,14,3,0,1,0,1,0,1,0,14,"c(121.611803966394, 25.0603330112343)",臺北捷運南港軟體園區站_BR23,418.5687873761080,874.6221476148550,874.1468708751470,8
臺北市士林區中山北路七段１４巷２號十二樓,35800000,210638,0,0,63000,士林區,房地(土地+建物),27.2,商,NA,NA,1131106,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690430,169.96000000000000,3,2,2,有,有,NA,NA,RPPOMLQJJIJGFEA57DA,123.09,0,21.89,有,NA,25.118622987120700,121.53109998513500,"2號, 中山北路七段14巷, 天山里, 士林區, 蘭雅, 臺北市, 111, 臺灣",天山里,2024-11-06,405,21.160608007426300,20.189049768908900,21.723858651201300,0.4301788378319840,44.56325564748560,63000110040,0.17818610923803100,0.6035064059339180,83.36,41063.64,64.42191647,43.1812696,0,0,0,0,0,0,0,0,0,2,33,43,0,6,0,1,1,1,0,34,"c(121.531099985135, 25.1186229871207)",臺北捷運明德站_R18,1588.5269222528500,8027.249667769880,7987.19655669613,44
臺北市士林區中山北路七段１９０巷８之２號六樓,22700000,203332,0,0,63000,士林區,房地(土地+建物),21.27,住,NA,NA,1131022,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700711,111.64,3,2,2,有,無,NA,陽臺外推；其他增建；,RPPNMLOJJIJGFEA27DA,84.26,0,14.72,有,503,25.124939002620500,121.53334700573900,"8號, 中山北路七段190巷, 天山里, 士林區, 東勢, 臺北市, 111, 臺灣",天山里,2024-10-22,407,26.018504013210700,24.068639320079400,28.82841761734020,2.461386595126290,38.123818605304600,63000110040,0.17818610923803100,0.6035064059339180,83.36,41063.64,64.42191647,43.1812696,0,0,0,0,0,1,0,0,0,0,18,8,0,1,1,1,0,1,0,18,"c(121.533347005739, 25.1249390026205)",臺北捷運石牌站_R19,2134.8010566170100,8757.9154028597,8716.555840532190,43
臺北市士林區中山北路七段１９０巷８之４號七樓,20800000,191529,0,0,63000,士林區,房地(土地+建物),20.56,住,NA,NA,1131116,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700711,108.6,5,3,3,有,有,NA,陽臺外推；頂樓加蓋；未登記建物；,RPWNMLPLJIJGFEA28DA,81.57,0,14.86,有,NA,25.124939002620500,121.53334700573900,"8號, 中山北路七段190巷, 天山里, 士林區, 東勢, 臺北市, 111, 臺灣",天山里,2024-11-16,408,25.620686317243600,23.893719022167600,28.62841761734020,0,31.490673049594800,63000110040,0.17818610923803100,0.6035064059339180,83.36,41063.64,64.42191647,43.1812696,0,0,0,0,0,1,0,0,0,0,18,8,0,1,1,1,0,1,0,18,"c(121.533347005739, 25.1249390026205)",臺北捷運石牌站_R19,2134.8010566170100,8757.9154028597,8716.555840532190,43
臺北市士林區中山北路五段７５７號十五樓,66500000,317893,38.9,3500000,63000,士林區,房地(土地+建物)+車位,22.1,住,NA,NA,1131102,土地1建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1130426,237.08,3,2,2,有,有,坡道平面,NA,RPPOMLTKJIJGFEA97DA,109.25,11.22,12.85,有,NA,25.09907500590150,121.526765032451,"745號, 中山北路五段, 舊佳里, 士林區, 石角, 臺北市, 111, 臺灣",舊佳里,2024-11-02,409,23.766771120919300,22.132268057870600,25.215120346662000,0,29.376709342253000,63000110006,0.14722975590856300,0.5222781867493220,89.91,33547.57,58.00671891,44.51287793,0,0,0,0,0,0,2,0,0,0,26,35,0,2,0,1,0,1,0,26,"c(121.526765032451, 25.0990750059015)",臺北捷運芝山站_R17,534.029535993997,5818.306063210540,5778.829694706400,0
臺北市士林區中山北路六段４４１巷３０號三樓之３,56580000,374674,35.11,3500000,63000,士林區,房地(土地+建物)+車位,26.05,住,NA,NA,1131001,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1130306,176.78,0,0,0,無,有,坡道平面,毛胚屋；,RPSNMLTKJIJGFEA18DA,80.29,5.95,5.87,有,NA,25.116609989254100,121.52699503187400,"2號, 中山北路六段763巷7弄, 天壽里, 士林區, 蘭雅, 臺北市, 111, 臺灣",天壽里,2024-10-01,412,30.017813141836600,27.699058979960800,32.120157690783200,0.5836912766446450,12.532454642759800,63000110038,0.1729938622414190,0.6062741532166400,86.7,24419.09,67.184466,42.36245953,0,0,0,0,0,0,0,0,0,0,26,43,0,8,0,0,1,1,0,27,"c(121.526995031874, 25.1166099892541)",臺北捷運明德站_R18,1133.658637197660,7736.913963742290,7702.750898265880,0
臺北市士林區中正路２０１巷２６號,40000000,393391,0,0,63000,士林區,房地(土地+建物),68,商,NA,NA,1131001,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,530910,101.68,5,3,3,有,無,NA,NA,RPRNMLSJIIJGFEA87EA,101.68,0,0,無,NA,25.09429099275470,121.52705404047300,"26號, 中正路201巷, 福林里, 士林區, 石角, 臺北市, 111, 臺灣",福林里,2024-10-01,413,29.956334003716000,27.88581071417730,32.25245002416330,0.11803679234571000,14.11541781479900,63000110003,0.1420807453416150,0.5104813664596270,95.34,1394.91,59.95513177,44.47560289,0,0,0,0,0,1,2,0,0,0,29,68,0,6,2,0,0,2,1,29,"c(121.527054040473, 25.0942909927547)",臺北捷運士林站_R16,249.62098984960000,5305.419140780060,5263.033569550600,60
臺北市士林區倫等街４８巷２號三樓,8440000,139758,0,0,63000,士林區,房地(土地+建物),29.67,住,NA,NA,1131016,土地2建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,620802,60.39,2,2,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPVNMLLKJIJGFEA67DA,60.39,0,0,無,NA,25.09293698011570,121.501561990707,"51號, 倫等街, 永倫里, 士林區, 社子, 臺北市, 111, 臺灣",永倫里,2024-10-16,417,27.219268672590300,26.55301388496580,27.922878621971800,0.8333862712681170,31.930053879179700,63000110022,0.07430647291941880,0.3712021136063410,98.95,10804.48,48.67594254,35.90664272,1,0,0,0,0,0,1,0,0,0,8,1,0,2,0,0,1,1,0,9,"c(121.501561990707, 25.0929369801157)",臺北捷運三和國中站_O51,2338.538912758030,5228.969714719000,5249.90822524587,51
臺北市士林區劍潭路６號四樓之１,25500000,292163,9.4,0,63000,士林區,房地(土地+建物)+車位,13.83,商,NA,NA,1131005,土地2建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871211,87.28,1,2,1,有,有,坡道機械,其他增建；,RPVNMLMLIIJGFEA77DA,51.4,0,6.93,有,NA,25.08390761682950,121.52435716312600,"6號, 劍潭路, 承德里, 士林區, 大龍峒, 臺北市, 111, 臺灣",承德里,2024-10-05,418,27.7813399326277,24.749429434934700,32.549394746379600,1.2989807704982900,33.28804881373470,63000110012,0.14736842105263200,0.5362229102167180,85,33404.28,51.21744053,37.17440543,0,0,0,0,1,0,2,0,0,0,20,13,0,4,0,1,0,6,0,20,"c(121.524357163126, 25.0839076168294)",臺北捷運劍潭站_R15,138.54770281732600,4123.715510549100,4082.2634181211500,26
臺北市士林區士東路３８號四樓,21680000,182846,0,0,63000,士林區,房地(土地+建物),29.58,住,NA,NA,1131018,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720512,118.57,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKJIJGFEA08EA,107.9,0,8.55,無,NA,25.11181600164240,121.52747296799300,"38號, 士東路, 天祿里, 士林區, 蘭雅, 臺北市, 111, 臺灣",天祿里,2024-10-18,421,29.058297641125200,26.137331263225400,33.146575694076,0,37.114140304878000,63000110037,0.1658703071672360,0.5781569965870310,87.75,35698.66,62.39095313,42.003231,0,0,0,0,0,0,0,0,0,1,37,49,0,11,0,0,1,0,0,38,"c(121.527472967993, 25.1118160016424)",臺北捷運明德站_R18,885.1514614337360,7219.875451001120,7183.601188016150,41
臺北市士林區天母北路６２號三樓,4500000,78356,0,0,63000,士林區,房地(土地+建物),8.36,住,NA,NA,1131018,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860808,57.43,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKJIJGFEA67DA,23.57,0,4.92,有,NA,25.121786987931400,121.52626899142100,"62號, 天母北路, 天玉里, 士林區, 蘭雅, 臺北市, 111, 臺灣",天玉里,2024-10-18,422,29.096251185237,26.160671895247100,32.99982631593790,0,38.02391749408890,63000110041,0.1724777939811750,0.6128861195810690,84.55,34770.95,63.62967052,38.83673844,0,0,0,0,0,0,0,0,0,0,22,30,0,3,0,0,1,1,0,23,"c(121.526268991421, 25.1217869879314)",臺北捷運石牌站_R19,1344.9816481381700,8294.812936930050,8262.960650406010,27
臺北市士林區天母東路１０５巷９弄８號三樓,31880000,253559,0,0,63000,士林區,房地(土地+建物),20.84,住,NA,NA,1131025,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130522,125.73,3,2,2,有,有,NA,NA,RPPNMLSLJIJGFEA87DA,75.72,1.81,8.58,有,NA,25.11910422038620,121.5361452067550,"4號, 天母東路105巷9弄, 天和里, 士林區, 東勢, 臺北市, 111, 臺灣",天和里,2024-10-25,423,27.47285306478330,24.210269641352200,30.31208050666380,8.923839128754240,31.68172911120900,63000110039,0.17873409769122000,0.6148892728129420,91.2,18091.01,60.57755413,39.29118354,0,0,0,0,0,0,0,0,0,2,17,16,0,1,0,0,1,0,0,18,"c(121.536145206755, 25.1191042203862)",臺北捷運明德站_R18,2030.2381329233400,8192.602897825480,8145.212398800650,0
臺北市士林區天母東路３６之２號十一樓,42000000,197461,0,0,63000,士林區,房地(土地+建物)+車位,19.71,商,NA,NA,1131016,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,751017,212.7,4,2,2,有,有,坡道平面,NA,RPPNMLNKJIJGFEA27DA,125.63,1.34,15.75,有,NA,25.117915596402200,121.53259816650900,"36號, 天母東路, 天福里, 士林區, 蘭雅, 臺北市, 111, 臺灣",天福里,2024-10-16,424,26.58494378972530,25.60797058944520,27.401127629811900,2.3881810166023500,28.944127660695,63000110036,0.15758896151053000,0.5664488017429190,85.83,31298.2,60.29925186,37.35660847,0,0,0,0,0,0,0,0,0,2,29,35,0,3,0,0,1,1,0,30,"c(121.532598166509, 25.1179155964022)",臺北捷運明德站_R18,1659.63735893298,7981.282494892420,7938.708016751870,38
臺北市士林區天母東路７０號十一樓,30500000,243883,0,0,63000,士林區,房地(土地+建物),17.41,住,NA,NA,1131017,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780524,125.06,3,2,2,有,有,NA,NA,RPTNMLLJJIJGFEA37DA,90.86,2.65,9.19,有,NA,25.117972593343800,121.53504082073200,"70號, 天母東路, 三玉里, 士林區, 東勢, 臺北市, 111, 臺灣",三玉里,2024-10-17,425,27.973578783195000,24.6266936871,30.710082325843300,0,30.56118878540240,63000110033,0.16243961352657000,0.5609903381642510,87.04,10668.63,61.54718049,40.7764239,0,0,0,0,0,0,0,0,0,2,21,22,0,2,0,0,1,1,0,22,"c(121.535040820732, 25.1179725933438)",臺北捷運明德站_R18,1869.6004819966000,8043.617471508000,7997.394935974730,35
臺北市士林區天玉街３８巷１２號三樓之３,6000000,260983,0,0,63000,士林區,房地(土地+建物),6.96,住,NA,NA,1131018,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860414,22.99,1,1,1,有,有,NA,陽臺外推；其他增建；,RPPNMLOKJIJGFEA37DA,13.4,0.75,2.08,有,707,25.120551998317500,121.5293550405320,"12號, 天玉街38巷, 天玉里, 士林區, 蘭雅, 臺北市, 111, 臺灣",天玉里,2024-10-18,427,28.85150615455370,25.626367478647000,33.02550370139590,0,38.06646765996620,63000110041,0.1724777939811750,0.6128861195810690,84.55,34770.95,63.62967052,38.83673844,0,0,0,0,0,0,0,0,0,0,31,44,0,5,0,1,1,1,0,32,"c(121.529355040532, 25.1205519983175)",臺北捷運石牌站_R19,1553.4032882905000,8205.62623685673,8168.794622418260,27
臺北市士林區小西街２７之７號五樓,15000000,146399,0,0,63000,士林區,房地(土地+建物),17.96,商,NA,NA,1131115,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701109,102.46,3,1,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；陽臺外推；,RPQNMLMLJIJGFEA47EA,74.61,0,18.03,有,NA,25.08956301263050,121.5232329822720,"27之6號, 小西街, 義信里, 士林區, 臺北市, 111, 臺灣",義信里,2024-11-15,428,28.066066865499900,24.679307932898200,29.9561122291183,0,76.52157915645020,63000110002,0.12219451371571100,0.47274670466690400,91.85,17078.23,52.13799803,36.39455781,0,0,0,0,1,1,2,0,0,0,36,34,0,11,2,1,0,3,0,36,"c(121.523232982272, 25.0895630126305)",臺北捷運士林站_R16,405.0391327348140,4718.236373151800,4682.976962118030,43
臺北市士林區小西街４５之２號,13980000,161395,0,0,63000,士林區,房地(土地+建物),60,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,NA,NA,1131014,土地2建物1車位0,全,四層,透天厝,住家用,磚造,500123,86.62,7,3,3,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPPNMLRLJIJGFEA87EA,86.62,0,0,無,NA,25.090124013410000,121.52342501167400,"43號, 小西街, 義信里, 士林區, 臺北市, 111, 臺灣",義信里,2024-10-14,429,29.109493042586600,26.657467170057300,32.792205330351300,0,29.87897992462000,63000110002,0.12219451371571100,0.47274670466690400,91.85,17078.23,52.13799803,36.39455781,0,1,0,0,1,1,3,0,0,0,42,40,0,11,2,1,0,3,0,42,"c(121.523425011674, 25.09012401341)",臺北捷運士林站_R16,346.7298708291800,4782.6928278718400,4747.171940008320,63
臺北市士林區延平北路五段８３巷１６號二樓,14500000,181818,0,0,63000,士林區,房地(土地+建物),35.75,都市：其他:第三種住宅區。,NA,NA,1131105,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610609,79.75,3,1,1,有,無,NA,陽臺外推；,RPTNMLMJKIJGFEA67EA,79.75,0,0,無,163,25.081043017600200,121.50999996881500,"16號, 延平北路五段83巷, 富光里, 士林區, 社子, 臺北市, 111, 臺灣",富光里,2024-11-05,430,23.12326334836530,21.433101412614900,24.657338152816500,0.20404239153370400,51.77880569434150,63000110016,0.06440349175557710,0.35809893307468500,93.45,20323.8,46.8997193,31.53865781,0,0,0,0,0,1,2,0,0,0,17,18,0,6,0,1,0,1,0,17,"c(121.509999968815, 25.0810430176002)",臺北捷運圓山站_R14,1516.3808814597200,3757.398680991050,3763.1665211592700,52
臺北市士林區後港街１３４巷２號三樓,1978234,49136,5.75,0,63000,士林區,房地(土地+建物)+車位,5.27,住,NA,NA,1131106,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130530,40.260000000000000,4,2,2,有,無,坡道平面,本案係屬都更權利變換安置戶之移轉案件應補金額。,RPUNMLTKJIJGFEA38DA,19.65,1.16,1.99,有,NA,25.087088755470500,121.52122734821500,"155號, 後港街, 前港里, 士林區, 社子, 臺北市, 111, 臺灣",前港里,2024-11-06,433,21.255529643871700,20.18936347925420,21.802346133581500,0.0379157094557203,46.97242242320350,63000110010,0.10982048574445600,0.4654171066525870,92.11,25441.18,49.33797908,31.98606271,0,0,0,0,0,1,2,0,0,0,38,26,0,9,1,1,0,3,0,38,"c(121.521227348215, 25.0870887554705)",臺北捷運劍潭站_R15,611.4003355496470,4417.923383668030,4387.217224265720,0
