土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,lat,lng,nomi_address,村里,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age
臺北市松山區南京東路四段１３３巷５弄２１號四樓之３,12000000,229226,10.5,0,63000,松山區,房地(土地+建物)+車位,11.45,商,NA,NA,1130716,土地2建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870624,52.35,2,1,1,有,有,升降機械,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRJQHJGFDA48EA,26.19,0,4,有,NA,25.052072017012200,121.55590698195400,"19號, 南京東路四段133巷5弄, 東勢里, 松山區, 中崙, 臺北市, 105, 臺灣",東勢里,2024-07-16,1256,31.659873508146000,28.66619798778220,35.81572576478860,0,24.34779269173720,63000010014,0.19101746603825900,0.6176878292209590,87.61,46780.15,68.04615994,43.53362513,1,0,0,0,0,0,1,0,0,0,46,64,0,11,0,1,1,1,1,47,"c(121.555906981954, 25.0520720170122)",臺北捷運台北小巨蛋站_G17,407.8627895102260,2275.6504088236400,3957.5924380240600,26
臺北市松山區南京東路四段１３３巷７弄３２號三樓,10000000,239177,0,0,63000,松山區,房地(土地+建物),14.85,住,NA,NA,1130708,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620525,41.81,3,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMLPHJGFDA18EA,41.81,0,0,無,228,25.052763985028800,121.55635901799300,"32號, 南京東路四段133巷7弄, 東勢里, 松山區, 中崙, 臺北市, 105, 臺灣",東勢里,2024-07-08,1257,28.746644674925400,23.7128608108381,34.56744970516720,51.9183093631712,32.15041217240480,63000010014,0.19101746603825900,0.6176878292209590,87.61,46780.15,68.04615994,43.53362513,1,0,0,0,0,0,1,0,0,0,44,47,0,9,0,0,1,1,1,45,"c(121.556359017993, 25.0527639850288)",臺北捷運台北小巨蛋站_G17,472.7551571328900,2242.663934737850,4012.907386856180,51
臺北市松山區富錦街１０６號三樓,37500000,375000,0,0,63000,松山區,房地(土地+建物),87.5,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130701,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,570105,100,3,2,2,有,無,NA,具重建或重劃、都更等效益；,RPQPMLTJQHJGFDA58DA,100,0,0,無,NA,25.05958697994220,121.55236998645200,"106號, 富錦街, 精忠里, 松山區, 下埤頭, 臺北市, 105, 臺灣",精忠里,2024-07-01,1259,29.92202786216440,27.460127393671100,34.92185946259800,21.91189366698400,37.34939683875060,63000010010,0.2143837496568760,0.6555037057370300,85.62,1913.02,68.2221365,40.4936367,0,1,0,0,0,0,1,0,0,0,19,21,0,5,2,3,0,1,0,19,"c(121.552369986452, 25.0595869799422)",臺北捷運松山機場站_BR13,398.0367505548670,2852.140227918130,3806.630217941810,56
臺北市松山區富錦街３５９巷１弄３號五樓,26500000,282516,0,0,63000,松山區,房地(土地+建物),25.9,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130708,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670215,93.8,2,1,1,有,無,NA,頂樓加蓋；,RPVNMLMJPHJGFDA18EA,84.31,0,9.49,有,NA,25.060896987589500,121.5578369989800,"3號, 富錦街359巷1弄, 東榮里, 松山區, 臺北市, 105, 臺灣",東榮里,2024-07-08,1260,28.756513129606600,23.688007234297500,34.7222420178332,51.32494670129340,34.221490044864900,63000010003,0.2179640718562870,0.6697604790419160,86.46,30958.44,71.08459406,42.3396548,0,1,0,0,0,0,0,0,0,0,7,25,0,7,0,1,0,1,0,7,"c(121.557836998979, 25.0608969875895)",臺北捷運松山機場站_BR13,644.686880428773,2431.83598793121,4374.6700355373800,46
臺北市松山區富錦街５６２巷９號三樓,24000000,223464,0,0,63000,松山區,房地(土地+建物),39,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130724,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590306,107.4,3,2,2,有,無,NA,NA,RPPNMLTLQHJGFDA58EA,94.8,0,12.6,無,NA,25.062148992466800,121.56740301361700,"9號, 富錦街, 新益里, 松山區, 下塔悠, 臺北市, 105, 臺灣",新益里,2024-07-24,1261,28.21162789420150,27.318847334688000,29.24610796679670,100.91089628470400,19.853809987278400,63000010005,0.13486005089058500,0.528498727735369,91.99,37687.97,55.85488504,41.16379309,1,0,0,0,0,0,1,0,0,0,21,24,0,7,0,1,1,0,0,22,"c(121.567403013617, 25.0621489924668)",臺北捷運南京三民站_G18,1199.1564637738000,1802.6941738937300,4138.949202424820,54
臺北市松山區延壽街３５６巷４弄２０號五樓,44000000,225907,0,0,63000,松山區,房地(土地+建物),34.72,住,NA,NA,1130728,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670713,194.77,4,2,2,有,有,NA,陽台外推；其他增建；,RPPPMLMKQHJGFDA87DA,133.45,0,23.87,有,NA,25.055812986127900,121.558463965337,"20號, 延壽街356巷, 龍田里, 松山區, 中崙, 臺北市, 105, 臺灣",龍田里,2024-07-28,1265,30.84427912887080,27.80059644911970,33.71385800670850,0,25.78614157362750,63000010012,0.23111210162692200,0.6841987965232900,87.27,48844.51,62.004084,30.89264877,0,1,0,0,0,0,0,0,0,0,28,47,0,13,0,1,1,2,1,29,"c(121.558463965337, 25.0558129861279)",臺北捷運南京三民站_G18,790.532007951989,2125.2417899832500,4281.471140077670,46
臺北市松山區復興北路２３１巷２號二樓,20000000,237558,0,0,63000,松山區,房地(土地+建物),23.3,商,NA,NA,1130707,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750503,84.19,3,2,2,有,無,NA,NA,RPVNMLTLQHJGFDA09DA,71.94,0,8.45,無,NA,25.05694898546530,121.54465201382700,"雲城泰式料理, 2, 復興北路231巷, 松基里, 松山區, 朱厝崙, 臺北市, 105402, 臺灣",松基里,2024-07-07,1266,30.460726810491800,27.624435896558100,35.1382298246858,0.19684422024693300,36.80728622561070,63000010035,0.17268292682926800,0.5866666666666670,82.64,20522.76,67.17411985,46.28924831,0,1,0,0,0,0,0,0,0,0,55,80,0,18,0,1,0,0,0,55,"c(121.544652013827, 25.0569489854653)",臺北捷運中山國中站_BR12,428.47978099548800,3101.595153374550,2974.9117899420700,38
臺北市松山區復興北路３１３巷８號三樓,51000000,183976,0,0,63000,松山區,房地(土地+建物)+車位,43.27,住,NA,NA,1130801,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681217,277.22,5,2,2,有,有,坡道平面,NA,RPQNMLNJRHJGFDA97EA,252.78,0,19.08,有,NA,25.05885301859060,121.54509298575300,"8號, 復興北路313巷, 民有里, 松山區, 下埤頭, 臺北市, 105, 臺灣",民有里,2024-08-01,1267,30.30100924596630,26.873920426802600,34.402857774113900,0,33.6686338121255,63000010016,0.18621700879765400,0.6344974673420420,84.42,31702.87,70.51077413,49.68076615,0,0,0,0,0,0,0,0,0,0,51,70,0,16,1,2,0,0,0,51,"c(121.545092985753, 25.0588530185906)",臺北捷運中山國中站_BR12,239.7329389553030,3219.7149764519700,3094.899318823820,45
臺北市松山區復興北路４２７巷２５號五樓之６,8600000,254062,0,0,63000,松山區,房地(土地+建物),5.49,住,NA,NA,1130723,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971013,33.850000000000000,0,1,1,有,有,NA,陽台外推；夾層；,RPSOMLQLQHJGFDA58DA,16.47,1.83,2.1,有,NA,25.06339399845500,121.546364017551,"25號, 復興北路427巷, 民福里, 松山區, 下埤頭, 臺北市, 105, 臺灣",民福里,2024-07-23,1268,29.707582524999200,27.56404551658060,32.48048223961360,29.72483744948630,20.133257471759800,63000010017,0.14453562103692700,0.5520328235732940,86.52,28011.13,60.16460904,47.10562413,0,0,0,0,0,0,1,0,0,0,29,39,0,6,1,2,1,0,0,30,"c(121.546364017551, 25.063393998455)",臺北捷運中山國中站_BR12,376.6288555708920,3557.91763145284,3438.183092860370,16
臺北市松山區復興北路４９９巷５弄５號四樓,16130000,183629,0,0,63000,松山區,房地(土地+建物),28.06,住,NA,NA,1130815,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690922,87.84,3,1,2,有,無,NA,NA,RPTNMLOJRHJGFDA38EA,77.83,0,10.01,無,NA,25.06579700627630,121.54471001659700,"5號, 復興北路499巷5弄, 民福里, 松山區, 下埤頭, 臺北市, 105, 臺灣",民福里,2024-08-15,1269,27.28230663087580,25.977695448308300,31.036977325378100,28.17757864689340,37.60780482226550,63000010017,0.14453562103692700,0.5520328235732940,86.52,28011.13,60.16460904,47.10562413,0,0,0,0,0,0,0,0,0,0,16,22,0,5,0,2,1,0,0,17,"c(121.544710016597, 25.0657970062763)",臺北捷運中山國中站_BR12,561.5443795574030,3558.202123249000,3443.457981824840,44
臺北市松山區慶城街４６巷９號四樓,5657500,258806,0,0,63000,松山區,房地(土地+建物),4.5,住,NA,NA,1130715,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711214,21.860000000000000,3,2,2,有,有,NA,雙方同意就屋況修繕部分，另行簽署協議書找補，由賣方補貼買方新台幣30萬元整。親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMKPHJGFDA48EA,16.21,0,2.31,有,394,25.055171980082600,121.54736900774200,"11號, 慶城街46巷, 松基里, 松山區, 中崙, 臺北市, 105, 臺灣",松基里,2024-07-15,1270,31.848826847867600,28.751600347766500,35.81160557061640,0,27.311543250177200,63000010035,0.17268292682926800,0.5866666666666670,82.64,20522.76,67.17411985,46.28924831,1,0,0,0,0,0,0,0,0,1,54,66,0,10,2,3,0,1,0,54,"c(121.547369007742, 25.0551719800826)",臺北捷運南京復興站_BR11_G16,479.3910706109950,3184.158577600700,3176.5097294267300,42
臺北市松山區撫遠街３９９巷４號二樓,12150000,150185,0,0,63000,松山區,房地(土地+建物),32.62,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130728,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630502,80.9,3,1,1,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQJRHJGFDA18EA,80.9,0,0,無,752,25.065403014917600,121.56590902319500,"4號, 撫遠街399巷, 莊敬里, 松山區, 下塔悠, 臺北市, 105, 臺灣",莊敬里,2024-07-28,1271,30.92792933769300,27.484864662168200,33.9744004846427,0,25.105126106372500,63000010002,0.11979048052835300,0.494875882486905,89.57,3759.85,54.369538060000000,37.04744069,0,0,0,0,0,0,0,0,0,0,12,7,0,4,0,0,0,0,0,12,"c(121.565909023195, 25.0654030149176)",臺北捷運松山機場站_BR13,1430.0920338596500,2182.9178009446400,4379.751007965750,50
臺北市松山區撫遠街４０１巷３２號二樓,16500000,183824,0,0,63000,松山區,房地(土地+建物),33.25,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130727,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640410,89.76,3,2,1,有,無,NA,陽台外推；其他增建；,RPSOMLMLQHJGFDA18DA,89.76,0,0,無,NA,25.06587198240020,121.56734903416000,"32號, 撫遠街399巷, 莊敬里, 松山區, 下塔悠, 臺北市, 105, 臺灣",莊敬里,2024-07-27,1272,29.5150207736836,27.162747715149800,31.69666992217560,0,24.257401746398300,63000010002,0.11979048052835300,0.494875882486905,89.57,3759.85,54.369538060000000,37.04744069,0,0,0,0,0,0,0,0,0,0,11,6,0,2,0,0,0,0,0,11,"c(121.56734903416, 25.0658719824002)",臺北捷運松山機場站_BR13,1582.4015287106200,2147.9631540735500,4257.66198047108,49
臺北市松山區敦化北路１６５巷４８號,28800000,315444,0,0,63000,松山區,房地(土地+建物),37.58,住,NA,NA,1130712,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620315,91.3,3,1,2,有,無,NA,NA,RPPNMLKMPHJGFDA57DA,91.3,0,0,無,NA,25.05456798013980,121.55253795979200,"42號, 敦化北路165巷, 中華里, 松山區, 中崙, 臺北市, 105, 臺灣",中華里,2024-07-12,1274,30.724611221674900,27.472273600127300,35.353323868143100,0.25155662953160400,35.86660297760540,63000010015,0.2398434588147600,0.6973537085352220,85.92,32948.14,70.2222222,40.28758169,1,1,0,0,0,0,0,0,0,0,40,40,0,8,1,1,1,0,1,41,"c(121.552537959792, 25.0545679801398)",臺北捷運台北小巨蛋站_G17,364.6281507341820,2660.419352792520,3667.923086725630,51
臺北市松山區敦化北路４巷３１號三樓之２,16800000,351759,0,0,63000,松山區,房地(土地+建物),12.29,住,NA,NA,1130706,土地3建物1車位0,三層，露台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,590728,47.76,1,1,1,有,有,NA,其他增建；,RPRNMLTKPHJGFDA58EA,47.76,0,0,有,NA,25.050086595607000,121.54551727769200,"31號, 敦化北路4巷, 中正里, 松山區, 中崙, 臺北市, 105, 臺灣",中正里,2024-07-06,1275,30.525106056925400,28.20750595646370,34.63153025772840,5.576308832251120,35.050753104276800,63000010026,0.2107611883207960,0.6719367588932810,87.39,28708.93,65.42805695,28.38435095,2,0,0,0,0,2,1,0,0,2,52,80,0,15,2,2,0,4,0,52,"c(121.545517277692, 25.050086595607)",臺北捷運南京復興站_BR11_G16,259.91783978698300,3021.3108273145700,2891.5271502275700,54
臺北市松山區新東街３０巷３４號三樓,6900000,207269,0,0,63000,松山區,房地(土地+建物),6.24,都市：其他:住宅用地(民生社區特定專用區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,NA,NA,1130719,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680809,33.29,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLKMPHJGFDA18DA,25.75,0,4.12,有,NA,25.05961799298400,121.56723202279200,"34號, 新東街30巷, 新東里, 松山區, 潭美, 臺北市, 105, 臺灣",新東里,2024-07-19,1276,32.145278706891800,29.145427333735500,35.80937334806080,0,34.87394581887770,63000010007,0.1476510067114090,0.5469798657718120,89.77,13986.73,59.39597313,39.99999999,1,0,0,0,0,0,1,0,0,0,36,33,0,9,1,1,1,0,0,37,"c(121.567232022792, 25.059617992984)",臺北捷運南京三民站_G18,923.0107788794340,1600.8583441735300,4100.807559076980,45
臺北市松山區新東街４５巷１４號三樓,15600000,210555,0,0,63000,松山區,房地(土地+建物),29.25,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130712,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601108,74.09,2,2,1,有,無,NA,NA,RPTNMLQLQHJGFDA68EA,74.09,0,0,無,NA,25.061370984214100,121.5644629772590,"16號, 新東街51巷, 富錦里, 松山區, 臺北市, 105, 臺灣",富錦里,2024-07-12,1277,30.916272164469500,27.591789281350100,35.79322549426490,0.7474119352994830,34.46282750105400,63000010006,0.1587337736278750,0.5923479845137780,83.17,50374.32,63.61861371,42.88968433,1,0,0,0,0,0,1,0,0,0,36,43,0,12,1,1,1,0,0,37,"c(121.564462977259, 25.0613709842141)",臺北捷運南京三民站_G18,1083.8810213942500,1935.6771577025100,4410.531510188120,53
臺北市松山區新東街５１巷９號,28000000,376800,0,0,63000,松山區,房地(土地+建物),25.75,都市：其他:住宅用地(民生社區特定專用區)。,NA,NA,1130710,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600901,74.31,1,1,1,有,無,NA,NA,RPWOMLRLQHJGFDA09DA,74.31,0,0,無,NA,25.061502999189100,121.56465098334700,"9號, 新東街51巷, 富錦里, 松山區, 臺北市, 105, 臺灣",富錦里,2024-07-10,1278,28.579917343228400,26.081903843964400,34.21258849425330,64.8472241876816,36.95739628204250,63000010006,0.1587337736278750,0.5923479845137780,83.17,50374.32,63.61861371,42.88968433,1,0,0,0,0,0,1,0,0,0,33,41,0,12,1,1,1,0,0,34,"c(121.564650983347, 25.0615029991891)",臺北捷運南京三民站_G18,1098.1090275661700,1932.3752884230300,4394.827257967380,53
臺北市松山區松河街３８號十二樓,42900000,287212,20.98,1800000,63000,松山區,房地(土地+建物)+車位,15.35,商,NA,NA,1130709,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416,164.08000000000000,3,2,2,有,有,升降機械,其他增建；,RPWNMLMJQHJGFDA28DA,86.48,1.99,8.16,有,610,25.050690888916500,121.573237824055,"38號, 松河街, 慈祐里, 松山區, 潭美, 臺北市, 105, 臺灣",慈祐里,2024-07-09,1279,29.582408731741200,25.228598305383100,36.0641012228612,0.935875855900208,32.48072735945380,63000010018,0.12058663769690400,0.47854426941879400,92.92,27252.51,45.02369667,34.23259205,1,0,0,0,0,0,1,0,0,0,20,20,0,4,1,1,0,7,0,20,"c(121.573237824055, 25.0506908889165)",臺北捷運松山站_G19,468.7910142825660,530.72133732807300,3454.7636563225900,9
臺北市松山區民權東路三段１６０巷３２號五樓之１,41000000,256314,0,0,63000,松山區,房地(土地+建物),28.03,住,NA,NA,1130705,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680430,159.96,4,2,2,有,有,NA,陽台外推；,RPSNMLQKPHJGFDA28DA,128.46,0,12.38,有,NA,25.059816979365300,121.5466960247360,"32號, 民權東路三段160巷, 民有里, 松山區, 下埤頭, 臺北市, 105, 臺灣",民有里,2024-07-05,1281,31.51033889891760,27.66810636934090,35.854114477871800,0,28.95783492744170,63000010016,0.18621700879765400,0.6344974673420420,84.42,31702.87,70.51077413,49.68076615,0,0,0,0,0,0,0,0,0,0,45,56,0,10,1,2,1,0,0,46,"c(121.546696024736, 25.0598169793653)",臺北捷運中山國中站_BR12,292.72010484221200,3392.6997458843800,3286.0176329354300,45
臺北市松山區民生東路五段１８８號八樓之１,53000000,208228,43.8,3500000,63000,松山區,房地(土地+建物)+車位,25,商,NA,NA,1130701,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,721229,281.52,4,2,2,有,有,坡道平面,NA,RPPNMLMLPHJGFDA67DA,223.86,0,11.69,有,NA,25.058613002793200,121.56389460040400,"188號, 民生東路五段, 富泰里, 松山區, 臺北市, 105, 臺灣",富泰里,2024-07-01,1283,30.038436002960100,27.49703273457890,35.134636282359900,21.826124388178700,34.48011776815690,63000010008,0.17787971457696200,0.6095820591233440,76.64,77490.04,57.17839373,39.44562898,1,0,0,0,0,0,1,0,0,0,37,57,0,16,1,1,1,0,0,38,"c(121.563894600404, 25.0586130027932)",臺北捷運南京三民站_G18,783.0280541120180,1783.2342962336200,4417.951431483450,41
臺北市萬華區中華路一段１８６號十二樓之２,38500000,210210,0,0,63000,萬華區,房地(土地+建物)+車位,12.3,商,NA,NA,1130719,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119,183.15,2,2,2,有,有,升降機械,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLNLPHJGFBA08DA,99.25,2.38,13.91,有,467,25.03897131189660,121.50665517035300,"186號, 中華路一段, 仁德里, 萬華區, 艋舺, 臺北市, 108, 臺灣",仁德里,2024-07-19,1285,31.82605165774710,29.31211503959380,35.1600620493762,0,36.63297565128820,63000070009,0.1519584709768760,0.5285512033978290,89.96,42204.53,54.74427993,42.59757737,1,0,0,0,0,0,1,0,0,1,46,31,0,7,0,5,0,5,0,46,"c(121.506655170353, 25.0389713118966)",臺北捷運西門站_BL11_G12,389.9318996560620,890.0990857208270,1419.3932696569000,14
臺北市萬華區中華路二段３３６號三樓之１９,7500000,213614,0,0,63000,萬華區,房地(土地+建物),11.08,都市：其他:第三種住宅區。,NA,NA,1130719,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,570816,35.11,1,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKQHJGFBA28EA,35.11,0,0,無,513,25.02948500915870,121.50438300404000,"338號, 中華路二段, 新忠里, 萬華區, 下崁, 臺北市, 108, 臺灣",新忠里,2024-07-19,1286,31.87478122539960,29.481563769907900,35.1670607098664,0,37.57512769103410,63000070013,0.13953488372093000,0.4772355060596140,84.38,73274.23,58.08612437,46.076555,0,0,0,0,0,0,2,0,0,0,30,43,0,13,1,1,2,1,0,32,"c(121.50438300404, 25.0294850091587)",臺北捷運龍山寺站_BL10,862.1620896739730,595.1944974461470,2382.0700360919500,56
臺北市萬華區中華路二段３３６號三樓之４１,6620000,179016,0,0,63000,萬華區,房地(土地+建物),12.46,都市：其他:第三種住宅區。,NA,NA,1130716,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,570816,36.98,1,1,1,有,有,NA,NA,RPUNMLSLQHJGFBA68DA,36.98,0,0,無,NA,25.02948500915870,121.50438300404000,"338號, 中華路二段, 新忠里, 萬華區, 下崁, 臺北市, 108, 臺灣",新忠里,2024-07-16,1287,31.141811843378400,29.01072285247740,35.10514274509890,2.474286274505390,29.222572552559000,63000070013,0.13953488372093000,0.4772355060596140,84.38,73274.23,58.08612437,46.076555,0,0,0,0,0,0,2,0,0,0,30,43,0,13,1,1,2,1,0,32,"c(121.50438300404, 25.0294850091587)",臺北捷運龍山寺站_BL10,862.1620896739730,595.1944974461470,2382.0700360919500,56
臺北市萬華區中華路二段３６４巷１弄２號二樓,27250000,201942,0,0,63000,萬華區,房地(土地+建物),36.63,住,NA,NA,1130706,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800227,134.94,3,2,2,有,有,NA,其他增建；,RPXQMLQKPHJGFBA88DA,96.43,0.7,10.73,有,NA,25.028672006460200,121.5046249895840,"2號, 中華路二段364巷1弄, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",新和里,2024-07-06,1288,30.758891939804500,28.60423394571160,35.307646623894700,11.44920412864370,31.956750523658600,63000070014,0.13851304226530900,0.5087180917840700,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,2,0,0,0,31,46,0,14,1,1,2,1,0,33,"c(121.504624989584, 25.0286720064602)",臺北捷運龍山寺站_BL10,950.328534360234,678.7438433103370,2446.1510877408800,33
臺北市萬華區中華路二段４１６巷１３號十一樓之３,19600000,194967,0,0,63000,萬華區,房地(土地+建物),21.6,住,NA,NA,1130727,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,100.53,3,2,2,有,有,NA,其他增建；,RPSOMLLLQHJGFBA87DA,69.02,0,9.07,有,NA,25.02694998636230,121.50424202042800,"13之4號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",新和里,2024-07-27,1289,29.381093591703100,27.05657094712060,31.503956290709500,0,25.69915763469070,63000070014,0.13851304226530900,0.5087180917840700,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,49,0,17,1,1,2,1,0,36,"c(121.504242020428, 25.0269499863623)",臺北捷運龍山寺站_BL10,1097.0507324548300,814.8167334166910,2630.7252907559700,37
臺北市萬華區中華路二段４１６巷５號七樓之１,22000000,207724,0,0,63000,萬華區,房地(土地+建物),22.5,住,NA,NA,1130705,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,105.91,3,2,2,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPJQHJGFBA67DA,72.93,0,9.6,有,NA,25.027036990517300,121.50471802871000,"5之3號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",新和里,2024-07-05,1290,31.69333831431900,28.222386669646000,35.34393635157610,0,27.190760695087900,63000070014,0.13851304226530900,0.5087180917840700,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,51,0,16,1,1,2,1,0,36,"c(121.50471802871, 25.0270369905173)",臺北捷運龍山寺站_BL10,1110.5868092603400,831.0394472825960,2599.1054406366300,37
臺北市萬華區中華路二段４１６巷７號十一樓之２,19300000,216562,0,0,63000,萬華區,房地(土地+建物),18.9,住,NA,NA,1130721,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760316,89.12,2,2,1,有,有,NA,陽台外推；其他增建；,RPSOMLTLPHJGFBA58DA,60.96,0,8.52,有,NA,25.02682899359,121.50480997818700,"7之1號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",新和里,2024-07-21,1291,32.00993444720790,29.24286905956530,34.81798650989750,0,22.172531556960400,63000070014,0.13851304226530900,0.5087180917840700,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,35,48,0,16,0,1,2,1,0,37,"c(121.504809978187, 25.02682899359)",臺北捷運龍山寺站_BL10,1135.260387097500,855.4851104575830,2615.015499435380,37
臺北市萬華區中華路二段４１６巷８０號十二樓,38900000,214113,0,0,63000,萬華區,房地(土地+建物)+車位,36.34,住,NA,NA,1130713,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010625,181.68,3,2,2,有,有,坡道平面,NA,RPQNMLRLPHJGFBA08DA,100.87,0,10.16,有,688,25.02731359332210,121.50345806102400,"80號, 中華路二段416巷, 南機場, 新和里, 萬華區, 東園, 臺北市, 108, 臺灣",新和里,2024-07-13,1292,30.271815636881500,27.92700113007320,35.40061151259370,0,33.5657458449416,63000070014,0.13851304226530900,0.5087180917840700,87.36,71069.06,56.80143397,42.78032264,0,0,0,0,0,0,1,0,0,0,34,47,0,16,1,0,2,1,0,36,"c(121.503458061024, 25.0273135933221)",臺北捷運龍山寺站_BL10,1027.4055914132900,742.8380658681120,2635.7482237550700,12
